Overall graph size pval = 0.6262
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
SUPT7L	0.5078	0.2005	1.0
TAF12	0.5078	0.2005	1.0
TAF10	0.5078	0.2005	1.0
TYK2	0.4469	0.2016	0.8334
TNFRSF11B	0.5178	0.2023	1.0
IL12RB2	0.4737	0.2064	0.8998
IL12A	0.4737	0.2064	0.8998
NFYA	0.7489	0.2095	0.9892
MAML2	0.4126	0.7832	0.2121
HIF1A	0.4568	0.2153	0.8039
IL2RG	0.7242	1.0	0.2175
NR0B1	0.4006	0.807	0.2206
IL2RB	0.4815	0.8664	0.2227
FOXA3	0.2231	0.4036	0.3355
JAK2	0.4991	0.2237	0.8518
TFAP2C	0.7331	1.0	0.2256
ETV4	0.4903	0.8699	0.2257
TNF	0.2921	0.6669	0.2269
SOX2	0.5078	0.8484	0.2283
APC	0.2301	0.3544	0.3953
HMGA1	0.4773	0.8554	0.2312
HDAC9	0.5569	0.9186	0.2316
ILF3	0.2976	0.6739	0.2318
PAX6	0.7363	1.0	0.2324
TP53	0.3578	0.6332	0.233
IL23R	0.5453	0.2401	0.9089
IRF2	0.6231	0.2436	1.0
SALL4	0.2927	0.6508	0.244
SP3	0.2472	0.3398	0.3733
FOSB	0.2907	0.2498	0.6496
HBP1	0.6198	1.0	0.2531
F2	0.2901	0.2531	0.6308
USF2	0.4541	0.2601	0.7708
SOX17	0.2915	0.6286	0.2619
MET	0.6209	0.2638	1.0
ABCA3	0.278	0.2691	0.6143
BRCA1	0.3915	0.2708	0.6657
TFE3	0.6178	0.2719	1.0
IL23A	0.3977	0.2775	0.7125
REST	0.7295	0.2811	0.9607
HDAC7	0.7863	0.2832	1.0
KLF5	0.4817	0.2855	0.8295
MAPK3	0.4931	0.2877	0.8314
MAML1	0.5442	0.8298	0.2919
HDAC2	0.298	0.3552	0.452
SMAD7	0.3288	0.299	0.5867
HIPK2	0.3966	0.302	0.717
SMAD4	0.7907	0.9711	0.3026
MOV10	0.4131	0.3036	0.6799
AGO3	0.4131	0.3036	0.6799
AGO4	0.4131	0.3036	0.6799
AGO1	0.4131	0.3036	0.6799
TNRC6C	0.4131	0.3036	0.6799
TNRC6A	0.4131	0.3036	0.6799
TNRC6B	0.4131	0.3036	0.6799
PPARGC1A	0.8165	0.9778	0.3042
GLI3	0.7188	0.3085	1.0
NFIC	0.3249	0.3085	0.5763
HDAC5	0.7161	0.3097	1.0
KLF4	0.8391	0.9854	0.3097
HEY1	0.3467	0.584	0.3121
JUN	0.8151	0.9591	0.3133
PTTG1	0.6762	0.3179	0.9382
SPP1	0.3181	0.4657	0.3967
CREM	0.7856	1.0	0.3238
MTF1	0.3961	0.3288	0.6885
CEBPB	0.6647	0.8708	0.3332
PITX1	0.3338	0.5562	0.3412
IL2	0.3344	0.4717	0.4092
ONECUT1	0.3907	0.3365	0.6711
MAPK1	0.5676	0.3365	0.857
ETS1	0.5438	0.7532	0.3394
XBP1	0.5885	0.351	0.8018
HSF1	0.6453	0.3522	0.8929
SMAD2	0.4964	0.7707	0.3524
NOTCH1	0.7046	0.931	0.3528
MEF2C	0.7816	1.0	0.3544
TBX21	0.7828	0.3614	1.0
STAT5A	0.5966	0.7987	0.369
GATA1	0.6516	0.3739	0.8637
TCF3	0.4942	0.7543	0.3768
IL37	0.3972	0.3829	0.5901
IRF8	0.4969	0.3873	0.7447
PPARG	0.7186	0.3937	0.8818
RBPJ	0.5301	0.713	0.3988
FLI1	0.4732	0.4066	0.6524
ATF1	0.8394	1.0	0.4114
DNMT1	0.522	0.4136	0.6857
ELF1	0.5891	0.8073	0.4148
HES1	0.9065	0.4198	1.0
BCL6	0.4652	0.612	0.4248
FOXP3	0.8331	1.0	0.4262
HEY2	0.8411	1.0	0.4277
NCOR1	0.926	0.4321	1.0
SNAI2	0.9054	1.0	0.4397
RUNX1	0.8855	0.9762	0.4508
FOXO3	0.758	0.8773	0.4602
GATA2	0.804	0.9463	0.4629
TCF4	0.8073	0.9455	0.4639
GABPB1	0.5868	0.4645	0.7657
JUNB	0.6354	0.7572	0.4666
FOSL1	0.7072	0.4668	0.8552
GABPA	0.588	0.4672	0.7637
OTX2	0.5847	0.4704	0.7654
MTA1	0.8038	0.944	0.4759
KAT2A	0.478	0.5763	0.4794
ETS2	0.6714	0.8152	0.4781
CEBPD	0.8406	0.9623	0.4801
HOXB7	0.6698	0.8369	0.4822
PPARD	0.4834	0.5608	0.5229
ATF2	0.916	0.9756	0.4876
ATF3	0.8737	0.4878	1.0
POU5F1	0.7573	0.8695	0.4946
ESRRA	0.8741	0.4947	1.0
JUND	0.8246	0.9275	0.502
FOSL2	0.7887	0.5055	0.9244
NR2F1	0.506	0.556	0.6057
SP2	0.5096	0.5815	0.5802
FOXP2	0.5107	0.5744	0.5775
ZFHX3	0.5117	0.5601	0.5962
AIP	0.5118	0.5613	0.5964
NR1H2	0.5119	0.6097	0.5502
ZNF300	0.512	0.5833	0.5897
POLE3	0.5138	0.6135	0.5484
IHH	0.5143	0.6047	0.5626
ARNTL	0.7348	0.8292	0.5211
CREB5	0.7347	0.8551	0.5404
PARP1	0.7333	0.8505	0.5454
CREB1	0.9345	0.5515	0.9831
IL2RA	0.7849	0.8894	0.5522
PAX3	0.8549	1.0	0.5526
HIST2H2AA3	0.8546	1.0	0.5544
HIST2H2AC	0.8546	1.0	0.5544
HIST1H2AD	0.8546	1.0	0.5544
HIST1H2AB	0.8546	1.0	0.5544
HIST1H2AJ	0.8546	1.0	0.5544
H2AFB1	0.8546	1.0	0.5544
H2AFJ	0.8546	1.0	0.5544
H2AFZ	0.8546	1.0	0.5544
H2AFX	0.8546	1.0	0.5544
H2AFV	0.8546	1.0	0.5544
FOXL2	0.8518	0.5547	1.0
MAPK14	0.8553	1.0	0.5567
TCF7	0.8553	1.0	0.5591
PBX1	0.8549	1.0	0.5602
AGO2	0.576	0.5609	0.6325
TFAP2B	0.855	1.0	0.5627
EDNRA	0.8501	1.0	0.5643
FOXD3	0.8502	1.0	0.5671
CEBPA	0.8747	0.9349	0.5682
PITX2	0.8525	1.0	0.5684
CDK1	0.8563	1.0	0.5694
LHX2	0.8539	1.0	0.5706
NFKBIA	0.5971	0.571	0.6348
MSX1	0.8619	1.0	0.5723
RARA	0.7704	0.845	0.5812
TP63	0.6713	0.5827	0.6922
POU4F1	0.8551	0.5836	1.0
MLLT10	0.8584	1.0	0.5879
HOXA9	0.8601	0.5888	1.0
HOXA10	0.9369	0.5902	1.0
SIRT1	0.6398	0.591	0.6305
NR1D1	0.8534	1.0	0.5939
IRF1	0.771	0.797	0.5948
MAF	0.8526	0.5958	1.0
RXRB	0.8525	0.5971	1.0
MCM6	0.8589	0.5977	1.0
CD247	0.8472	0.604	1.0
MCM5	0.8572	0.608	1.0
PTGS2	0.8509	0.6084	1.0
NR5A2	0.6134	0.6687	0.6128
ELK1	0.9344	0.6148	1.0
SOX6	0.6166	0.6363	0.6556
ASF1B	0.855	0.6173	1.0
HIST3H2BB	0.899	1.0	0.6174
H3F3B	0.899	1.0	0.6174
HIST2H3C	0.899	1.0	0.6174
HIST1H3E	0.899	1.0	0.6174
HIST1H4C	0.899	1.0	0.6174
HIST1H2AC	0.899	1.0	0.6174
HIST1H2BH	0.899	1.0	0.6174
HIST1H2BG	0.899	1.0	0.6174
HIST1H2BB	0.899	1.0	0.6174
HIST1H2BA	0.899	1.0	0.6174
HIST1H2BD	0.899	1.0	0.6174
H2BFS	0.899	1.0	0.6174
HIST1H2BN	0.899	1.0	0.6174
HIST1H2BM	0.899	1.0	0.6174
HIST1H2BO	0.899	1.0	0.6174
HIST1H2BJ	0.899	1.0	0.6174
HIST1H2BL	0.899	1.0	0.6174
HIST1H2BK	0.899	1.0	0.6174
GATA4	0.7927	0.618	0.8604
RORA	0.6182	0.6699	0.6273
IL6ST	0.6184	0.6649	0.6258
MMP7	0.8992	1.0	0.6186
NR1H3	0.6233	0.6735	0.6197
STAT6	0.9766	0.9939	0.62
RXRG	0.622	0.6655	0.6257
SP4	0.8959	1.0	0.6222
NOTCH4	0.9026	1.0	0.6226
CCND1	0.8387	0.908	0.6234
PIAS1	0.6236	0.6581	0.6422
HDAC4	0.8349	0.6246	0.9019
AKT1	0.6248	0.6652	0.6353
NR1I2	0.8183	0.8582	0.626
HDGF	0.6268	0.6615	0.6397
IL4	0.9249	0.9737	0.6317
MEF2D	0.9041	1.0	0.6323
CLOCK	0.7131	0.7127	0.6336
TAL1	0.8995	1.0	0.634
EGR2	0.9027	0.6405	1.0
EGR1	0.8726	0.6457	0.8973
DCT	0.8973	0.6484	1.0
ZBTB16	0.9016	1.0	0.6523
GATA3	0.8406	0.8576	0.6525
CCND3	0.903	0.6646	1.0
HNF1A	0.8797	0.9079	0.6656
IRF7	0.901	0.6677	1.0
RUNX3	0.7198	0.6835	0.6687
SMAD3	0.8801	0.8794	0.6729
IL18	0.9006	0.6758	1.0
IL18R1	0.9006	0.6758	1.0
IL18RAP	0.9006	0.6758	1.0
NFKB1	0.8725	0.6763	0.8517
KLK3	0.7131	0.7243	0.6805
HIST2H2BE	0.7094	0.7218	0.6836
RELA	0.9302	0.6857	0.9297
NR3C1	0.7774	0.696	0.7219
TWIST2	0.9491	0.7024	0.9789
ELF3	0.9356	1.0	0.7031
KLF10	0.9332	1.0	0.7045
VDR	0.7495	0.7064	0.711
PDX1	0.7885	0.7772	0.7256
CIITA	0.9741	0.7272	1.0
CBFB	0.9944	0.9991	0.7286
RAD51	0.7831	0.7757	0.7291
CD3D	0.7765	0.7664	0.7319
IRF3	0.7774	0.7584	0.7361
RBMX	0.9558	0.7363	1.0
CDC6	0.9337	0.7436	1.0
IRF9	0.7799	0.7523	0.7465
FOXF2	0.7809	0.7472	0.7609
ZFP36	0.9548	0.7475	1.0
PAX8	0.7795	0.759	0.7494
TWIST1	0.9591	0.7495	0.967
NPAS2	0.8419	0.802	0.7516
WT1	0.9053	0.7522	0.8824
PML	0.8437	0.7944	0.7647
IL10	0.9498	0.9474	0.7709
PAX5	0.9479	0.9545	0.772
APEX1	0.9704	1.0	0.777
NFATC3	0.9273	0.7807	0.9264
SNAI1	0.8348	0.7816	0.7969
ABL1	0.8407	0.8028	0.7837
KLF2	0.9683	0.7931	1.0
LMO2	0.9713	0.7938	1.0
IL13	0.9537	0.9443	0.799
POU2F1	0.9431	0.8044	0.941
TBP	0.9819	0.8299	1.0
SATB1	0.9071	0.8659	0.8431
WWTR1	0.9778	0.8432	1.0
ERBB4	0.9094	0.8633	0.8451
ABCB1	0.9784	0.8489	1.0
ATF4	0.9659	0.8497	0.9328
SPI1	0.9933	0.9923	0.8507
NFATC2	0.9691	0.8762	0.9388
KLF6	0.9938	1.0	0.8884
SOX9	0.9668	0.9193	0.9019
EPAS1	0.9946	0.9903	0.9025
ERG	0.9637	0.916	0.9117
SRF	0.9755	0.9341	0.9194
ZBTB17	0.9982	1.0	0.9412
NFATC1	0.9881	0.9566	0.942
RUNX2	0.9997	1.0	0.971
AR	0.9997	0.9957	0.9799
EHMT2	1.0	1.0	1.0
CREB3L3	1.0	1.0	1.0
DAPK2	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
HIF3A	1.0	1.0	1.0
ZEB2	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
ASCL1	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
PGR	1.0	1.0	1.0
NOTCH2	1.0	1.0	1.0
NKX3-1	1.0	1.0	1.0
MTOR	1.0	1.0	1.0
KLF8	1.0	1.0	1.0
TRERF1	1.0	1.0	1.0
PER1	1.0	1.0	1.0
IL8	1.0	1.0	1.0
IRF4	1.0	1.0	1.0
