Overall graph size pval = 0.0014
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
HLA-DRA	0.3191	1.0	0.1835
CD4	0.3191	1.0	0.1835
PDGFRB	0.3166	1.0	0.1855
FN1	0.3191	1.0	0.1865
PF4	0.3222	1.0	0.1865
CXCL10	0.3222	1.0	0.1865
CXCL11	0.3222	1.0	0.1865
CXCL9	0.3222	1.0	0.1865
ITGB3	0.3191	1.0	0.1865
ERBB3	0.3213	1.0	0.187
PRKG1	0.1888	0.3168	0.3489
PPP2R3B	0.3496	0.197	1.0
NRG1	0.3416	1.0	0.2003
FLNA	0.3424	1.0	0.2005
WNT5A	0.3424	1.0	0.2005
MAPK14	0.2186	0.2011	0.5096
GNAQ	0.3477	1.0	0.2012
CD3E	0.344	1.0	0.2018
CD3D	0.344	1.0	0.2018
MARK3	0.3823	0.2049	1.0
PLK3	0.3923	0.209	1.0
CAMK2G	0.3649	1.0	0.2098
FZD2	0.3629	1.0	0.2119
TRBC1	0.3657	1.0	0.2139
TRAC	0.3657	1.0	0.2139
IKBKE	0.3684	1.0	0.2146
MAPKAPK5	0.2152	0.3453	0.3809
CD3G	0.3641	1.0	0.2154
CD247	0.3641	1.0	0.2154
NBN	0.4135	0.2165	1.0
RET	0.367	1.0	0.2177
SIK1	0.3696	1.0	0.2191
EGFR	0.4212	0.2267	1.0
PIN1	0.228	0.3645	0.3798
HCK	0.3833	1.0	0.2289
GRB2	0.4066	1.0	0.2348
CDK5	0.3043	0.6647	0.2418
TRAF6	0.4501	0.2491	1.0
CHEK2	0.4629	0.2518	1.0
YWHAB	0.2518	0.4803	0.2772
PRKACB	0.4165	1.0	0.2535
YWHAG	0.4758	0.2613	1.0
PRKACG	0.4328	1.0	0.265
HIPK2	0.4996	0.2727	1.0
RPTOR	0.4862	0.2747	1.0
YWHAQ	0.5012	0.2756	1.0
CSK	0.4581	1.0	0.281
GSK3A	0.2811	0.3995	0.4328
ATR	0.4642	1.0	0.2838
TBK1	0.4761	1.0	0.2881
JAK1	0.4953	1.0	0.3021
MAPK3	0.8934	0.3025	1.0
AKT3	0.5029	1.0	0.3067
CDK7	0.7135	0.3162	1.0
MAP3K7	0.5614	0.323	1.0
PRKCQ	0.5303	1.0	0.327
PAK2	0.5299	1.0	0.3281
DYRK1A	0.5991	1.0	0.3838
MAPKAPK2	0.4061	0.4872	0.5323
CDK9	0.6774	0.4095	1.0
PRKAA2	0.6502	1.0	0.4235
PPP2CA	0.6455	0.4266	1.0
MAPK1	0.8781	0.4476	0.9861
AKT2	0.4557	0.5168	0.5591
RPS6KA3	0.7183	1.0	0.4884
MAPK11	0.7536	1.0	0.5227
CDK4	0.7356	0.5549	0.8822
RPS6KB1	0.7897	1.0	0.5661
MAPK8	0.782	0.5838	0.8918
MAPK10	0.8663	1.0	0.6506
GSK3B	0.813	0.877	0.6775
AKT1	0.7435	0.6876	0.7568
MTOR	0.9251	0.7024	1.0
CSNK2A1	0.7755	0.7123	0.7846
MAPK9	0.9425	1.0	0.7832
ARAF	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCB	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PRKCZ	1.0	1.0	1.0
PPP3R1	1.0	1.0	1.0
SFN	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
SRPK1	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
CDK16	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
PPP3CA	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
HRAS	1.0	1.0	1.0
SGK3	1.0	1.0	1.0
SGK1	1.0	1.0	1.0
CXCR4	1.0	1.0	1.0
CaMK2	1.0	1.0	1.0
PPP2CB	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
PAK4	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
AXL	1.0	1.0	1.0
CAMK4	1.0	1.0	1.0
CTNNB1	1.0	1.0	1.0
STK11	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
PIM1	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
NEK3	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
MAP3K5	1.0	1.0	1.0
MAP2K1	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
MAP2K2	1.0	1.0	1.0
DYRK1B	1.0	1.0	1.0
VRK1	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
RAF1	1.0	1.0	1.0
PXN	1.0	1.0	1.0
STK4	1.0	1.0	1.0
STK3	1.0	1.0	1.0
CCNB2	1.0	1.0	1.0
CCNB1	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
GRK6	1.0	1.0	1.0
STK38	1.0	1.0	1.0
ABL2	1.0	1.0	1.0
RIPK1	1.0	1.0	1.0
MAP2K7	1.0	1.0	1.0
MARK2	1.0	1.0	1.0
NEK9	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
IL2	1.0	1.0	1.0
CLK2	1.0	1.0	1.0
GH2	1.0	1.0	1.0
CLK1	1.0	1.0	1.0
GH1	1.0	1.0	1.0
CDK6	1.0	1.0	1.0
CDK3	1.0	1.0	1.0
GNB1	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
DYRK3	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0
ARRB2	1.0	1.0	1.0
SIN3A	1.0	1.0	1.0
MLST8	1.0	1.0	1.0
TOPBP1	1.0	1.0	1.0
YWHAH	1.0	1.0	1.0
AMP	1.0	1.0	1.0
CHUK	1.0	1.0	1.0
PKC	1.0	1.0	1.0
PPP2R5D	1.0	1.0	1.0
TRAF2	1.0	1.0	1.0
YWHAZ	1.0	1.0	1.0
CCNA2	1.0	1.0	1.0
CAMK2B	1.0	1.0	1.0
PRKAA1	1.0	1.0	1.0
ROCK1	1.0	1.0	1.0
IL2RG	1.0	1.0	1.0
AURKA	1.0	1.0	1.0
CDC42	1.0	1.0	1.0
GNG2	1.0	1.0	1.0
MAPK7	1.0	1.0	1.0
PTPN11	1.0	1.0	1.0
MAPK12	1.0	1.0	1.0
MAPK13	1.0	1.0	1.0
IL2RA	1.0	1.0	1.0
KRAS	1.0	1.0	1.0
