Overall graph size pval = 0.0469
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
POLR2E	0.3245	0.5368	0.3439
POLR2G	0.3245	0.5368	0.3439
POLR2H	0.3245	0.5368	0.3439
POLR2I	0.3245	0.5368	0.3439
POLR2J	0.3245	0.5368	0.3439
POLR2K	0.3245	0.5368	0.3439
POLR2L	0.3245	0.5368	0.3439
GTF2H2	0.3246	0.518	0.373
MSX1	0.4978	0.3262	1.0
FOSB	0.5646	1.0	0.3267
APEX1	0.3281	0.5056	0.3957
GATA1	0.3286	0.3654	0.4992
PITX2	0.4978	0.3295	1.0
ZEB2	0.5658	0.3301	1.0
TGFB1	0.566	0.3341	1.0
ZBTB16	0.5649	0.3367	1.0
CHEK1	0.6601	1.0	0.3399
NFATC3	0.344	0.3775	0.5485
HEY1	0.41	0.348	0.6681
HDAC2	0.4237	0.7156	0.3514
TCF7	0.5036	0.3516	1.0
HIF3A	0.5035	0.3524	1.0
PAX3	0.503	0.3572	1.0
ESR2	0.619	0.3617	1.0
SIN3A	0.3759	0.3707	0.581
HIC1	0.371	0.4399	0.5303
TERT	0.3732	0.4653	0.5041
FANCD2	0.7084	1.0	0.3741
SSRP1	0.7444	1.0	0.3757
CDC25A	0.5577	0.3772	1.0
HBP1	0.5561	1.0	0.3786
RXRG	0.5579	0.3799	1.0
MET	0.5626	0.3804	1.0
ZNF382	0.3889	0.3812	0.5797
IL8	0.62	0.3833	1.0
ILF3	0.5588	0.3845	1.0
KLF10	0.6241	0.387	1.0
ABL1	0.7111	1.0	0.3986
NFE2L2	0.7451	1.0	0.3987
KLF5	0.4224	0.6162	0.4041
THRAP3	0.7499	1.0	0.4043
NR1H3	0.5605	0.4055	1.0
HDAC5	0.6167	1.0	0.4072
NOTCH4	0.5646	0.4108	1.0
PARP1	0.4171	0.5061	0.5242
ELF3	0.6245	0.4185	1.0
RUNX3	0.4723	0.42	0.6428
NR0B1	0.7455	0.4209	1.0
PROX1	0.4237	0.4916	0.5444
NPM1	0.4256	0.5257	0.5117
IRF9	0.6685	0.4278	1.0
MED12	0.7847	1.0	0.4361
TBX21	0.6701	1.0	0.4361
PAX6	0.7738	1.0	0.4386
NR1I2	0.7472	0.4408	1.0
KLK3	0.6317	0.4415	1.0
ZFP36	0.6688	1.0	0.4437
MSX2	0.6709	1.0	0.4472
FOXO1	0.9483	1.0	0.4479
KLF4	0.4717	0.4486	0.6159
IL37	0.8285	1.0	0.4515
NR5A1	0.4761	0.6388	0.4524
DNMT1	0.7727	1.0	0.4529
ONECUT1	0.6159	0.4535	1.0
SOX2	0.47	0.6015	0.4543
CDC6	0.6216	0.4575	1.0
STAT1	0.7189	0.8493	0.4658
BTF3	0.7118	1.0	0.4723
HDAC3	0.4827	0.617	0.4918
HMGA1	0.7783	1.0	0.4843
FOXP3	0.7176	0.4891	1.0
YY1	0.8521	0.9592	0.4934
CEBPA	0.8114	0.4935	1.0
SREBF2	0.5722	0.6864	0.4942
CREB5	0.7776	0.4994	1.0
ERCC2	0.8289	1.0	0.5
TBP	0.7453	0.5032	1.0
KLF6	0.5108	0.6326	0.5183
ELL	0.8063	1.0	0.5133
TP63	0.6047	0.5183	0.7084
ATF1	0.7113	0.5314	1.0
OTX2	0.704	0.5333	1.0
FOXO3	0.8613	0.9525	0.5346
SPP1	0.7084	0.5366	1.0
WWTR1	0.7523	0.559	1.0
CEBPD	0.6663	0.7572	0.5724
NFATC1	0.6661	0.7569	0.5808
NFYC	0.5828	0.5827	0.6613
XBP1	0.6517	0.6061	0.6912
NFYB	0.6133	0.6079	0.678
SREBF1	0.8922	0.9541	0.6122
USF2	0.6638	0.6278	0.7234
FOXO4	0.9356	1.0	0.6313
DDIT3	0.6321	0.6589	0.6576
CDX2	0.7446	0.8089	0.6422
ATF6	0.8315	0.6449	1.0
NFKBIA	0.7318	0.6497	0.7793
ING4	0.8688	1.0	0.6514
SOX9	0.8502	0.665	1.0
NR3C1	0.8718	0.6758	0.9076
NR1H4	0.8793	0.6886	1.0
HDAC9	0.8767	1.0	0.7105
NFYA	0.7481	0.7154	0.7471
NCOA2	0.8217	0.8124	0.7169
USF1	0.8031	0.7245	0.8179
ATM	0.9517	1.0	0.7292
NFATC2	0.894	0.9089	0.7551
ETS2	0.9037	0.7678	1.0
RARA	0.9322	0.7716	1.0
SPI1	0.9636	0.795	1.0
CREBBP	0.8964	0.8199	0.8396
SMARCD3	0.9735	0.9722	0.8598
CHD9	0.9735	0.9722	0.8598
TGS1	0.9735	0.9722	0.8598
TBL1X	0.9729	0.9721	0.8601
TBL1XR1	0.9729	0.9721	0.8601
PPARG	0.9383	0.8895	0.8716
NCOA6	0.9812	0.9785	0.879
CARM1	0.9408	0.9009	0.8853
HELZ2	0.9884	0.9824	0.9001
MED1	0.9903	0.9852	0.9089
CEBPB	0.9666	0.9217	0.9126
TP73	0.9676	0.9237	0.9262
NCOA1	0.9765	0.9472	0.9283
RXRA	0.9894	0.9675	0.9495
PPARA	0.9992	0.9848	1.0
EHMT2	1.0	1.0	1.0
HOXA9	1.0	1.0	1.0
CREB3L3	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MEF2C	1.0	1.0	1.0
DAPK2	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
MED7	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
ATF5	1.0	1.0	1.0
SF1	1.0	1.0	1.0
ASF1B	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
GATA4	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
ABCA3	1.0	1.0	1.0
NR2F1	1.0	1.0	1.0
NR2F2	1.0	1.0	1.0
NR1D1	1.0	1.0	1.0
PBX1	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
GLI1	1.0	1.0	1.0
MED15	1.0	1.0	1.0
ING1	1.0	1.0	1.0
MED18	1.0	1.0	1.0
GLI3	1.0	1.0	1.0
MED17	1.0	1.0	1.0
GLI2	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
MED10	1.0	1.0	1.0
TIMP3	1.0	1.0	1.0
MED27	1.0	1.0	1.0
F2	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
SERPINB5	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
MED24	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
MEF2D	1.0	1.0	1.0
NR1H2	1.0	1.0	1.0
POU4F1	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
RORA	1.0	1.0	1.0
TNF	1.0	1.0	1.0
FOXP2	1.0	1.0	1.0
MAF	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
MED30	1.0	1.0	1.0
MED31	1.0	1.0	1.0
FANCI	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
MLXIPL	1.0	1.0	1.0
CDK8	1.0	1.0	1.0
SP2	1.0	1.0	1.0
LHX2	1.0	1.0	1.0
SP4	1.0	1.0	1.0
CDK1	1.0	1.0	1.0
PPP1R13B	1.0	1.0	1.0
FOXL2	1.0	1.0	1.0
MCM5	1.0	1.0	1.0
MCM6	1.0	1.0	1.0
E2F6	1.0	1.0	1.0
E2F7	1.0	1.0	1.0
KLF2	1.0	1.0	1.0
RAD51	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
TP53BP2	1.0	1.0	1.0
EGR2	1.0	1.0	1.0
TRERF1	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
CITED2	1.0	1.0	1.0
MLX	1.0	1.0	1.0
TFE3	1.0	1.0	1.0
NR5A2	1.0	1.0	1.0
HSF2	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
PER1	1.0	1.0	1.0
HDGF	1.0	1.0	1.0
NEUROG3	1.0	1.0	1.0
IHH	1.0	1.0	1.0
NR3C2	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
CCND3	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
TFAP2B	1.0	1.0	1.0
VDR	1.0	1.0	1.0
PTCH1	1.0	1.0	1.0
ELF1	1.0	1.0	1.0
IRF4	1.0	1.0	1.0
IRF8	1.0	1.0	1.0
FAM120B	1.0	1.0	1.0
MAPK14	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
