Overall graph size pval = 0.4794
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
STAT1	0.2063	0.0576	0.8608
SPI1	0.3278	0.0592	1.0
EDN1	0.2187	1.0	0.0597
FANCD2	0.1816	0.0618	1.0
CHEK1	0.1818	0.063	1.0
CDK12	0.1813	0.066	1.0
ELOA	0.1813	0.066	1.0
ELOB	0.1813	0.066	1.0
ELOC	0.1813	0.066	1.0
NELFA	0.1813	0.066	1.0
NELFE	0.1813	0.066	1.0
CTDP1	0.1813	0.066	1.0
GTF2H1	0.1813	0.066	1.0
GTF2H2	0.1813	0.066	1.0
GTF2H3	0.1813	0.066	1.0
GTF2H4	0.1813	0.066	1.0
GTF2H5	0.1813	0.066	1.0
CCNT2	0.1813	0.066	1.0
SUPT16H	0.1813	0.066	1.0
ELOA2	0.1813	0.066	1.0
ELOA3	0.1813	0.066	1.0
CDK7	0.1813	0.066	1.0
MNAT1	0.1813	0.066	1.0
CCNK	0.1813	0.066	1.0
CCNH	0.1813	0.066	1.0
SUPT4H1	0.1813	0.066	1.0
RAD51D	0.1813	0.066	1.0
ELOA3D	0.1813	0.066	1.0
TCEA1	0.1813	0.066	1.0
ELOA3B	0.1813	0.066	1.0
SUPT5H	0.1813	0.066	1.0
ERCC3	0.1813	0.066	1.0
ESR1	0.2691	0.8484	0.0661
RBL1	0.1861	1.0	0.0668
MAML2	0.0714	0.4324	0.076
FOSL2	0.0729	0.4376	0.075
RUNX1	0.074	0.2082	0.1656
JUNB	0.0741	0.2248	0.1824
CCNT1	0.2258	0.0817	1.0
GTF2F1	0.2258	0.0817	1.0
GTF2F2	0.2258	0.0817	1.0
CDK9	0.2258	0.0817	1.0
POLR2A	0.2258	0.0817	1.0
POLR2B	0.2258	0.0817	1.0
POLR2C	0.2258	0.0817	1.0
POLR2D	0.2258	0.0817	1.0
POLR2E	0.2258	0.0817	1.0
POLR2F	0.2258	0.0817	1.0
POLR2G	0.2258	0.0817	1.0
POLR2H	0.2258	0.0817	1.0
POLR2I	0.2258	0.0817	1.0
POLR2J	0.2258	0.0817	1.0
POLR2K	0.2258	0.0817	1.0
POLR2L	0.2258	0.0817	1.0
SSRP1	0.2267	0.0837	1.0
CEBPB	0.5114	1.0	0.0858
KAT5	0.088	0.453	0.0966
CDX2	0.0905	0.4645	0.0881
GATA1	0.0883	0.3638	0.1092
NR1H4	0.3089	1.0	0.0886
EP300	0.3783	0.8888	0.0905
MAML1	0.0935	0.4621	0.096
TCF7L2	0.2637	0.0942	1.0
SUPT3H	0.0947	0.2629	0.2285
ELL	0.2734	0.0967	1.0
TAL1	0.0987	0.2547	0.2538
FOXA2	0.112	0.1524	0.3489
NELFCD	0.3152	0.115	1.0
TP73	0.599	1.0	0.1225
ETS2	0.1443	0.5278	0.1229
RB1	0.4257	1.0	0.1238
SOX2	0.3943	1.0	0.1252
ARNT	0.1297	0.2057	0.2875
EZH2	0.4817	0.1303	1.0
CCND1	0.356	0.1321	1.0
ERG	0.3959	1.0	0.1353
RELA	0.1971	0.1362	0.564
IL4	0.4305	1.0	0.1396
RBPJ	0.1742	0.5571	0.1462
ERCC2	0.4057	0.1615	1.0
NFKB1	0.1873	0.1655	0.489
ETS1	0.1699	0.3262	0.2561
CD3D	0.1757	0.351	0.3116
NFKBIA	0.438	1.0	0.1783
JUND	0.1978	0.1926	0.539
PTTG1	0.1949	0.2021	0.5208
WT1	0.1958	0.2071	0.4729
NCOA1	0.4421	0.2033	0.8763
HDAC1	0.29	0.635	0.2124
ATM	0.5124	0.2148	1.0
YY1	0.6165	0.2206	1.0
MAML3	0.2217	0.3959	0.3465
MAMLD1	0.2217	0.3959	0.3465
TFAP2A	0.4616	0.8431	0.2306
CARM1	0.2311	0.2696	0.4532
MECP2	0.2667	0.5971	0.2376
TBL1X	0.38	0.2376	0.7721
TBL1XR1	0.38	0.2376	0.7721
SP2	0.4484	0.2378	1.0
FOSL1	0.5443	0.2387	1.0
MAZ	0.443	1.0	0.2395
AIP	0.4524	0.242	1.0
IL13	0.3242	0.6597	0.2425
TWIST1	0.6662	0.2429	1.0
ATF4	0.5476	0.2435	1.0
ETV6	0.4546	1.0	0.2492
PER1	0.452	1.0	0.2517
SMARCD3	0.4068	0.2538	0.7853
CHD9	0.4068	0.2538	0.7853
TGS1	0.4068	0.2538	0.7853
ESR2	0.4452	1.0	0.254
PTGDR	0.6705	0.2571	1.0
HNF1A	0.4525	0.2617	1.0
PURA	0.4497	1.0	0.2623
SP4	0.5036	1.0	0.264
SERPINB5	0.4482	0.2646	1.0
TFE3	0.4507	0.2757	1.0
RAD51	0.4504	0.2781	1.0
NCOA6	0.4597	0.2889	0.8048
IRF8	0.5089	0.2907	1.0
FOS	0.6154	0.2911	0.9212
TFDP2	0.4928	0.2913	0.8322
ZBTB16	0.5069	1.0	0.2926
NR4A1	0.5088	1.0	0.2942
ESRRA	0.5044	0.297	1.0
SOX6	0.5166	1.0	0.303
AGO2	0.3069	0.409	0.4645
VHL	0.3076	0.4375	0.4368
REL	0.5105	0.3098	1.0
TAF9	0.5088	0.3098	1.0
ACTL6A	0.5044	0.3102	1.0
RUVBL2	0.5044	0.3102	1.0
SIRT1	0.5393	0.8543	0.3133
IL2RA	0.5075	0.3141	1.0
HBP1	0.5255	1.0	0.3145
MDC1	0.5133	0.3161	1.0
NOTCH1	0.5734	1.0	0.3161
FANCI	0.5156	0.3168	1.0
FLI1	0.3176	0.4419	0.4393
WWTR1	0.5655	1.0	0.3219
TBP	0.5639	1.0	0.3245
ATF3	0.5624	0.3258	1.0
STAT4	0.5779	0.8679	0.3263
SPDEF	0.576	1.0	0.3324
ATF6	0.6143	1.0	0.3451
RUVBL1	0.5607	0.3468	1.0
SOX9	0.6055	1.0	0.348
MOV10	0.3483	0.4373	0.4987
AGO3	0.3483	0.4373	0.4987
AGO4	0.3483	0.4373	0.4987
AGO1	0.3483	0.4373	0.4987
TNRC6C	0.3483	0.4373	0.4987
TNRC6A	0.3483	0.4373	0.4987
TNRC6B	0.3483	0.4373	0.4987
DDIT3	0.3487	0.4655	0.4677
GLI1	0.6084	1.0	0.3492
SPP1	0.6164	1.0	0.35
NR3C1	0.6148	0.8818	0.3521
TWIST2	0.7228	0.3543	1.0
REST	0.5667	1.0	0.3581
GATA2	0.6161	1.0	0.3666
HELZ2	0.578	0.3679	0.8541
SP3	0.6058	0.3774	0.8595
TP63	0.5095	0.7026	0.3795
XBP1	0.5389	0.7446	0.382
MED1	0.6005	0.3857	0.8611
NFIC	0.6547	1.0	0.3882
CREM	0.6173	1.0	0.3904
ETV4	0.6221	0.394	1.0
CREB5	0.6518	1.0	0.3948
PPARA	0.6483	0.3979	0.8819
NCOA2	0.4154	0.3983	0.5894
LMO2	0.6613	1.0	0.4071
NCOR1	0.6928	0.4136	1.0
NR1I2	0.6515	0.4173	1.0
TRRAP	0.6513	0.4178	1.0
ELK1	0.6629	0.4233	1.0
GABPA	0.6561	0.4273	1.0
CBFB	0.7626	0.4277	1.0
GABPB1	0.656	0.4291	1.0
HDAC7	0.702	0.4293	1.0
KAT2A	0.6599	0.434	1.0
IL37	0.7317	1.0	0.4425
MTA1	0.7326	1.0	0.4681
SMAD7	0.7286	1.0	0.4719
NFATC2	0.7252	0.4751	1.0
RUNX3	0.8494	1.0	0.4753
RXRA	0.5298	0.4817	0.6591
NPAS2	0.7874	1.0	0.4964
HDAC3	0.7847	0.5047	1.0
HIF1A	0.5307	0.603	0.5049
NRF1	0.5097	0.6123	0.5414
KAT2B	0.7906	1.0	0.5121
RARA	0.7599	0.5138	1.0
ZBTB17	0.7862	0.515	1.0
ATF2	0.8438	0.5164	1.0
ARNTL	0.8121	1.0	0.5263
STAT5B	0.554	0.6224	0.5757
PAX5	0.8182	1.0	0.555
CLOCK	0.8321	1.0	0.5552
PML	0.8202	1.0	0.556
BCL6	0.8371	0.5602	1.0
RUNX2	0.8353	1.0	0.5634
CDKN1A	0.8051	0.5642	1.0
FOXO4	0.7955	0.5647	1.0
SRF	0.806	0.5716	1.0
LEF1	0.8541	1.0	0.5838
HDAC2	0.5854	0.5917	0.6523
DNMT1	0.831	1.0	0.5929
NCOA3	0.897	1.0	0.6358
STAT3	0.8278	0.652	0.8728
USF2	0.9152	1.0	0.663
STAT5A	0.8749	0.6636	1.0
SMAD4	0.8834	0.6711	1.0
USF1	0.9281	1.0	0.686
CREBBP	0.9365	0.7553	0.968
FOXO1	0.9586	1.0	0.7643
SP1	0.9535	0.7779	0.9622
PPARGC1A	0.8401	0.8211	0.7838
SMAD3	0.9655	1.0	0.7838
JUN	0.8858	0.7864	0.8514
CTNNB1	0.9545	0.7958	1.0
FOXO3	0.9528	0.8028	1.0
CREB1	0.9663	0.8174	1.0
PPARG	0.9368	0.8909	0.887
AR	0.9893	0.8888	1.0
EGR1	0.9566	0.9213	0.8916
ATF1	1.0	1.0	1.0
SOX17	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
MED7	1.0	1.0	1.0
HOXB7	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
GATA6	1.0	1.0	1.0
GATA4	1.0	1.0	1.0
TERT	1.0	1.0	1.0
ZBTB7A	1.0	1.0	1.0
BTF3	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
ZNF382	1.0	1.0	1.0
CDC6	1.0	1.0	1.0
SNAI1	1.0	1.0	1.0
SNAI2	1.0	1.0	1.0
NANOG	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
MED15	1.0	1.0	1.0
MED18	1.0	1.0	1.0
MED17	1.0	1.0	1.0
GLI2	1.0	1.0	1.0
MED12	1.0	1.0	1.0
ING4	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
HEY1	1.0	1.0	1.0
MED10	1.0	1.0	1.0
HEY2	1.0	1.0	1.0
TIMP3	1.0	1.0	1.0
JAK2	1.0	1.0	1.0
PAX3	1.0	1.0	1.0
PAX6	1.0	1.0	1.0
MED27	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
POU5F1	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
MED24	1.0	1.0	1.0
MMP13	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
PAX8	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
ASCL1	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
IL12RB1	1.0	1.0	1.0
IL12RB2	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
SALL4	1.0	1.0	1.0
PITX1	1.0	1.0	1.0
MEN1	1.0	1.0	1.0
MITF	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
HIC1	1.0	1.0	1.0
PGR	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
MED30	1.0	1.0	1.0
MED31	1.0	1.0	1.0
ABL1	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
MLXIPL	1.0	1.0	1.0
CDK8	1.0	1.0	1.0
BCL2	1.0	1.0	1.0
NFE2L2	1.0	1.0	1.0
PPP1R13B	1.0	1.0	1.0
NKX3-1	1.0	1.0	1.0
MET	1.0	1.0	1.0
HDAC4	1.0	1.0	1.0
HDAC5	1.0	1.0	1.0
IL2RG	1.0	1.0	1.0
HDAC9	1.0	1.0	1.0
KLF2	1.0	1.0	1.0
KLF8	1.0	1.0	1.0
KLF6	1.0	1.0	1.0
IL23R	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
TRIM28	1.0	1.0	1.0
IL12B	1.0	1.0	1.0
IL12A	1.0	1.0	1.0
IL23A	1.0	1.0	1.0
EPAS1	1.0	1.0	1.0
KLK3	1.0	1.0	1.0
TP53BP2	1.0	1.0	1.0
FOXF2	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
MLX	1.0	1.0	1.0
PARP1	1.0	1.0	1.0
TSC22D3	1.0	1.0	1.0
TYK2	1.0	1.0	1.0
NR5A1	1.0	1.0	1.0
HSF1	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
HDGF	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
MSX2	1.0	1.0	1.0
TFAP2B	1.0	1.0	1.0
TFAP2C	1.0	1.0	1.0
VDR	1.0	1.0	1.0
HMGA1	1.0	1.0	1.0
IL2	1.0	1.0	1.0
TCF4	1.0	1.0	1.0
TCF3	1.0	1.0	1.0
KLF10	1.0	1.0	1.0
ELF3	1.0	1.0	1.0
DCT	1.0	1.0	1.0
THRAP3	1.0	1.0	1.0
IRF9	1.0	1.0	1.0
ERBB4	1.0	1.0	1.0
FAM120B	1.0	1.0	1.0
MAPK1	1.0	1.0	1.0
HES1	1.0	1.0	1.0
MAPK3	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
