Overall graph size pval = 0.0918
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
SRPK2	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
FZD2	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
CDK16	1.0	1.0	1.0
ATR	1.0	1.0	1.0
RPTOR	1.0	1.0	1.0
PPP3CA	1.0	1.0	1.0
SMPD1	1.0	1.0	1.0
JAK1	1.0	1.0	1.0
SGK3	1.0	1.0	1.0
SGK1	1.0	1.0	1.0
GNAI3	1.0	1.0	1.0
CK1	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
GNAI1	1.0	1.0	1.0
GNAI2	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
CAMK4	1.0	1.0	1.0
CTNNB1	1.0	1.0	1.0
TRAC	1.0	1.0	1.0
CDH1	1.0	1.0	1.0
PIM1	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
WNT5A	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
BLK	1.0	1.0	1.0
GNAZ	1.0	1.0	1.0
STK3	1.0	1.0	1.0
CCNB2	1.0	1.0	1.0
CCNB1	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
ABL2	1.0	1.0	1.0
MAP2K7	1.0	1.0	1.0
MARK2	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
GNAO1	1.0	1.0	1.0
GNAQ	1.0	1.0	1.0
PIN1	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
DYRK3	1.0	1.0	1.0
YWHAQ	1.0	1.0	1.0
MLST8	1.0	1.0	1.0
PRKG2	1.0	1.0	1.0
YWHAG	1.0	1.0	1.0
YWHAH	1.0	1.0	1.0
HSP90AA1	1.0	1.0	1.0
CHUK	1.0	1.0	1.0
PPP2R5A	1.0	1.0	1.0
NRG1	1.0	1.0	1.0
YWHAZ	1.0	1.0	1.0
CCNA2	1.0	1.0	1.0
FGR	1.0	1.0	1.0
ZAP70	1.0	1.0	1.0
TRAF6	1.0	1.0	1.0
MET	1.0	1.0	1.0
ROCK1	1.0	1.0	1.0
AURKA	1.0	1.0	1.0
GNG2	1.0	1.0	1.0
ERBB2	1.0	1.0	1.0
BUB1	1.0	1.0	1.0
EGF	1.0	1.0	1.0
WEE1	1.0	1.0	1.0
RPS6KB1	1.0	1.0	1.0
