Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
RBBP4	upregulates-expression	CCNB1		RBBP4-G	6.731594554684966	0.0011926297278221	CCNB1-G	3.42069745209287	0.0326896275372683
MAX	upregulates-expression	CCNB1		MAX-G	3.57522498243904	0.028009123504377	CCNB1-G	3.42069745209287	0.0326896275372683
SUPT16H	upregulates-expression	CHEK1		SUPT16H-G	3.530216665506952	0.0292985671903827	CHEK1-G	3.401727698214006	0.0333156608013706
RUNX2	upregulates-expression	COL1A1		RUNX2-G	-3.3374979889151506	0.0355257323939273	COL1A1-G	-4.441481006374317	0.0117784815897159
RUNX2	upregulates-expression	ITGBL1		RUNX2-G	-3.3374979889151506	0.0355257323939273	ITGBL1-G	-11.55735971063977	9.56538494574075E-6
RUNX2	upregulates-expression	ITGA5		RUNX2-G	-3.3374979889151506	0.0355257323939273	ITGA5-G	-6.036014127152629	0.0023910704479156
RUNX2	upregulates-expression	MMP2		RUNX2-G	-3.3374979889151506	0.0355257323939273	MMP2-G	-11.05827150225471	1.57562806263269E-5
COL10A1	upregulates-expression	RUNX2		COL10A1-G	-4.820992702014967	0.0080587831966745	RUNX2-G	-3.3374979889151506	0.0355257323939273
STAT1	upregulates-expression	CASP1		STAT1-G	3.6600718432493626	0.0257306640854384	CASP1-G	3.290959713049205	0.037218113541643
RUVBL2	upregulates-expression	PTMA		RUVBL2-G	3.260216070470881	0.0383801043143605	PTMA-G	4.138179711343144	0.0159518620862962
SSRP1	upregulates-expression	CHEK1		SSRP1-G	3.2243562369007353	0.0397813831211633	CHEK1-G	3.401727698214006	0.0333156608013706
E2F2	upregulates-expression	SUZ12		E2F2-active-by-network-sig	1.0		SUZ12-G	3.2067696471181892	0.0404871901651867
E2F2	upregulates-expression	CDK1		E2F2-active-by-network-sig	1.0		CDK1-G	3.185387012317027	0.0413622350085752
MAX	downregulates-expression	ITGB1		MAX-G	3.57522498243904	0.028009123504377	ITGB1-G	-3.179395160608403	0.0416108153717041
NCOR2	upregulates-expression	AR		NCOR2-G	-5.564805248079635	0.0038303264360396	AR-G	-3.1323107202359184	0.0436168942781389
AR	upregulates-expression	PTEN		AR-G	-3.1323107202359184	0.0436168942781389	PTEN-G	-5.533696099182652	0.0039513574566998
AR	upregulates-expression	FHL2		AR-G	-3.1323107202359184	0.0436168942781389	FHL2-G	-11.524744714024592	9.88250323899958E-6
KRT18	upregulates-expression	AR		KRT18-G	-4.8373420394775195	0.0079280986445708	AR-G	-3.1323107202359184	0.0436168942781389
AR	upregulates-expression	NAT1		AR-G	-3.1323107202359184	0.0436168942781389	NAT1-G	-5.434226653286975	0.0043646090724084
VHL	upregulates-expression	AR		VHL-G	-3.1119623520245208	0.0445135183843694	AR-G	-3.1323107202359184	0.0436168942781389
VHL	upregulates-expression	SPARC		VHL-G	-3.1119623520245208	0.0445135183843694	SPARC-G	-10.46048068399028	2.8646459961523804E-5
MYCN	upregulates-expression	MCM4		MYCN-active-by-network-sig	1.0		MCM4-G	3.1058378109090232	0.0447869798160063
ACTL6A	upregulates-expression	PTMA		ACTL6A-G	3.0976745280913818	0.0451540849516855	PTMA-G	4.138179711343144	0.0159518620862962
AGO3	downregulates-expression	KPNA2		AGO3-G	-3.066963225288488	0.046562339711378	KPNA2-G	3.0916365181405174	0.0454275505290611
MED15	upregulates-expression	LPL		MED15-G	5.546550624808633	0.0039008896955142	LPL-G	3.0647994636045364	0.0466631985959049
THRAP3	upregulates-expression	LPL		THRAP3-G	3.1878463028441564	0.0412606382350348	LPL-G	3.0647994636045364	0.0466631985959049
MYCN	upregulates-expression	HDAC2		MYCN-active-by-network-sig	1.0		HDAC2-G	3.019790766963566	0.0488114302574082
HDAC2	downregulates-expression	COL1A2		HDAC2-G	3.019790766963566	0.0488114302574082	COL1A2-G	-4.7897705441626535	0.0083143649426342
FANCI	upregulates-expression	CHEK1		FANCI-G	2.988272298794481	0.050374393484662	CHEK1-G	3.401727698214006	0.0333156608013706
CHEK1	upregulates-expression	FANCI		CHEK1-G	3.401727698214006	0.0333156608013706	FANCI-G	2.988272298794481	0.050374393484662
SUPT16H	upregulates-expression	FANCI		SUPT16H-G	3.530216665506952	0.0292985671903827	FANCI-G	2.988272298794481	0.050374393484662
SSRP1	upregulates-expression	FANCI		SSRP1-G	3.2243562369007353	0.0397813831211633	FANCI-G	2.988272298794481	0.050374393484662
EZH2	upregulates-expression	PCNA		EZH2-G	6.301023139082408	0.001834426942651	PCNA-G	2.973630771994928	0.0511173774537175
ZEB1	downregulates-expression	CXADR		ZEB1-G	-5.712575348043513	0.0033041522362319	CXADR-G	2.9075537315827367	0.0546091552572954
RUNX1	upregulates-expression	MYL9		RUNX1-G	-2.892348035340219	0.0554458707836889	MYL9-G	-5.196302167923157	0.0055370015128091
GATA3	upregulates-expression	MUC1		GATA3-G	-7.33627350122468	6.514737191339E-4	MUC1-G	-2.837822634815834	0.0585530185716861
TBL1X	upregulates-expression	FHL2		TBL1X-G	-2.7494391751809957	0.0639637235932164	FHL2-G	-11.524744714024592	9.88250323899958E-6
TRRAP	upregulates-expression	PTMA		TRRAP-G	2.709647280729754	0.066560279668364	PTMA-G	4.138179711343144	0.0159518620862962
POLR2B	upregulates-expression	CHEK1		POLR2B-G	2.709647280729754	0.066560279668364	CHEK1-G	3.401727698214006	0.0333156608013706
POLR2B	upregulates-expression	FANCI		POLR2B-G	2.709647280729754	0.066560279668364	FANCI-G	2.988272298794481	0.050374393484662
EZH2	downregulates-expression	PIP5K1C		EZH2-G	6.301023139082408	0.001834426942651	PIP5K1C-G	-2.5986056805652105	0.0743772115401199
POLR2J	upregulates-expression	CHEK1		POLR2J-G	2.571205827024186	0.0764433124146318	CHEK1-G	3.401727698214006	0.0333156608013706
POLR2J	upregulates-expression	FANCI		POLR2J-G	2.571205827024186	0.0764433124146318	FANCI-G	2.988272298794481	0.050374393484662
RUVBL1	upregulates-expression	PTMA		RUVBL1-G	2.568264157303044	0.0766685144647744	PTMA-G	4.138179711343144	0.0159518620862962
MITF	upregulates-expression	CTSK		MITF-G	-2.539199945078131	0.0789295224894435	CTSK-G	-4.597243793426793	0.0100795788957505
TRRAP	downregulates-expression	MITF		TRRAP-G	2.709647280729754	0.066560279668364	MITF-G	-2.539199945078131	0.0789295224894435
MITF	upregulates-expression	SERPINF1		MITF-G	-2.539199945078131	0.0789295224894435	SERPINF1-G	-15.282676949604577	2.30577927910678E-7
TRRAP	upregulates-expression	HSPD1		TRRAP-G	2.709647280729754	0.066560279668364	HSPD1-G	2.538649882885865	0.0789729505785985
RUVBL2	upregulates-expression	HSPD1		RUVBL2-G	3.260216070470881	0.0383801043143605	HSPD1-G	2.538649882885865	0.0789729505785985
RUVBL1	upregulates-expression	HSPD1		RUVBL1-G	2.568264157303044	0.0766685144647744	HSPD1-G	2.538649882885865	0.0789729505785985
ACTL6A	upregulates-expression	HSPD1		ACTL6A-G	3.0976745280913818	0.0451540849516855	HSPD1-G	2.538649882885865	0.0789729505785985
MAX	upregulates-expression	HSPD1		MAX-G	3.57522498243904	0.028009123504377	HSPD1-G	2.538649882885865	0.0789729505785985
MYCN	downregulates-expression	ABCB1		MYCN-active-by-network-sig	1.0		ABCB1-G	-2.516688086885189	0.0807265237352924
FOXA1	upregulates-expression	ALB		FOXA1-G	-7.837170956596217	3.947843243069E-4	ALB-G	-2.49483304569794	0.0825102256790158
JAK2	upregulates-expression	MPO		JAK2-G	2.487611142551373	0.0831082634235421	MPO-G	4.138179711343144	0.0159518620862962
STAT1	upregulates-expression	JAK2		STAT1-G	3.6600718432493626	0.0257306640854384	JAK2-G	2.487611142551373	0.0831082634235421
JAK2	upregulates-expression	GZMA		JAK2-G	2.487611142551373	0.0831082634235421	GZMA-G	3.7685815708625268	0.0230847842061374
FANCI	upregulates-expression	MDC1		FANCI-G	2.988272298794481	0.050374393484662	MDC1-G	2.4716929777447834	0.084441779866799
MDC1	upregulates-expression	FANCI		MDC1-G	2.4716929777447834	0.084441779866799	FANCI-G	2.988272298794481	0.050374393484662
SSRP1	upregulates-expression	MDC1		SSRP1-G	3.2243562369007353	0.0397813831211633	MDC1-G	2.4716929777447834	0.084441779866799
POLR2B	upregulates-expression	MDC1		POLR2B-G	2.709647280729754	0.066560279668364	MDC1-G	2.4716929777447834	0.084441779866799
SUPT16H	upregulates-expression	MDC1		SUPT16H-G	3.530216665506952	0.0292985671903827	MDC1-G	2.4716929777447834	0.084441779866799
POLR2J	upregulates-expression	MDC1		POLR2J-G	2.571205827024186	0.0764433124146318	MDC1-G	2.4716929777447834	0.084441779866799
MDC1	upregulates-expression	CHEK1		MDC1-G	2.4716929777447834	0.084441779866799	CHEK1-G	3.401727698214006	0.0333156608013706
CHEK1	upregulates-expression	MDC1		CHEK1-G	3.401727698214006	0.0333156608013706	MDC1-G	2.4716929777447834	0.084441779866799
NCOR1	downregulates-expression	IGFBP3		NCOR1-G	2.4327250789734327	0.0877972518474879	IGFBP3-G	-2.76050884497279	0.0632595708539561
NCOR1	downregulates-expression	ARNTL		NCOR1-G	2.4327250789734327	0.0877972518474879	ARNTL-G	-3.0325139689484026	0.0481943266626138
CEBPB	upregulates-expression	IRF4		CEBPB-G	2.4197760823048884	0.0889415308124063	IRF4-G	3.1600317770882187	0.0424243929354145
CEBPB	upregulates-expression	PRTN3		CEBPB-G	2.4197760823048884	0.0889415308124063	PRTN3-G	5.140215375463849	0.0058564282465459
CEBPB	upregulates-expression	ARG1		CEBPB-G	2.4197760823048884	0.0889415308124063	ARG1-G	3.2996101524472268	0.0368975490169266
CEBPB	upregulates-expression	S100A9		CEBPB-G	2.4197760823048884	0.0889415308124063	S100A9-G	6.290720136698708	0.0018534247469714
CEBPB	upregulates-expression	ELANE		CEBPB-G	2.4197760823048884	0.0889415308124063	ELANE-G	4.279280740309045	0.0138526221368358
PURA	downregulates-expression	PCNA		PURA-G	-2.4070410378361164	0.0900814482056992	PCNA-G	2.973630771994928	0.0511173774537175
EZH2	downregulates-expression	DACT3		EZH2-G	6.301023139082408	0.001834426942651	DACT3-G	-2.399770517345905	0.0907387738749977
GTF2F2	upregulates-expression	MDC1		GTF2F2-G	2.3890633605300686	0.0917155480616565	MDC1-G	2.4716929777447834	0.084441779866799
GTF2F2	upregulates-expression	FANCI		GTF2F2-G	2.3890633605300686	0.0917155480616565	FANCI-G	2.988272298794481	0.050374393484662
GTF2F2	upregulates-expression	CHEK1		GTF2F2-G	2.3890633605300686	0.0917155480616565	CHEK1-G	3.401727698214006	0.0333156608013706
MED27	upregulates-expression	LPL		MED27-G	2.37851038971465	0.092688544535556	LPL-G	3.0647994636045364	0.0466631985959049
LIN9	upregulates-expression	PLK1		LIN9-G	2.316072782353175	0.0986602861956488	PLK1-G	3.623436365694551	0.0266907993740316
LIN9	upregulates-expression	CCNB1		LIN9-G	2.316072782353175	0.0986602861956488	CCNB1-G	3.42069745209287	0.0326896275372683
TBL1X	upregulates-expression	APOA1		TBL1X-G	-2.7494391751809957	0.0639637235932164	APOA1-G	-2.295563427627437	0.100704637505941
RUNX1	upregulates-expression	NCAM1		RUNX1-G	-2.892348035340219	0.0554458707836889	NCAM1-G	-2.2879849458432986	0.101470724990301
GATA3	upregulates-expression	CCND1		GATA3-G	-7.33627350122468	6.514737191339E-4	CCND1-G	-2.285085252849253	0.101765385947348
FOXA1	upregulates-expression	CCND1		FOXA1-G	-7.837170956596217	3.947843243069E-4	CCND1-G	-2.285085252849253	0.101765385947348
MAX	upregulates-expression	MMP9		MAX-G	3.57522498243904	0.028009123504377	MMP9-G	2.2703211702683115	0.103279004610276
SPDEF	downregulates-expression	MMP9		SPDEF-G	-3.405789747764115	0.0331806054229243	MMP9-G	2.2703211702683115	0.103279004610276
