Overall graph size pval = 0.1235
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
NOTCH1	0.0235	0.4855	0.0224
SP1	0.1519	0.8768	0.0241
SRF	0.1134	1.0	0.0242
EZH2	0.0382	0.4155	0.0244
STAT5A	0.2164	0.0245	0.9216
GATA2	0.049	0.6118	0.0255
BRCA1	0.0428	0.0256	0.446
ATF3	0.1213	0.0259	1.0
MSC	0.0281	0.4725	0.0273
SIRT1	0.0284	0.0992	0.1324
IL12RB2	0.261	0.0285	1.0
IL12A	0.261	0.0285	1.0
REL	0.2291	0.029	1.0
CREB1	0.0771	0.0315	0.5151
HIST3H2BB	0.0321	0.2515	0.0826
H3F3B	0.0321	0.2515	0.0826
HIST2H3C	0.0321	0.2515	0.0826
HIST1H3E	0.0321	0.2515	0.0826
HIST1H4C	0.0321	0.2515	0.0826
HIST1H2AC	0.0321	0.2515	0.0826
HIST1H2BH	0.0321	0.2515	0.0826
HIST1H2BG	0.0321	0.2515	0.0826
HIST1H2BB	0.0321	0.2515	0.0826
HIST1H2BA	0.0321	0.2515	0.0826
HIST1H2BD	0.0321	0.2515	0.0826
H2BFS	0.0321	0.2515	0.0826
HIST1H2BN	0.0321	0.2515	0.0826
HIST1H2BM	0.0321	0.2515	0.0826
HIST1H2BO	0.0321	0.2515	0.0826
HIST1H2BJ	0.0321	0.2515	0.0826
HIST1H2BL	0.0321	0.2515	0.0826
HIST1H2BK	0.0321	0.2515	0.0826
TAL1	0.0326	0.3028	0.0587
VHL	0.1984	1.0	0.034
IL6ST	0.1713	0.0342	1.0
PTGDR	0.1822	0.0346	0.7846
MAML3	0.0347	0.1465	0.1179
MAMLD1	0.0347	0.1465	0.1179
NCOA3	0.0655	0.6734	0.0352
CTNNB1	0.0381	0.4239	0.0352
SALL4	0.0354	0.0526	0.3351
FOSL2	0.0456	0.5458	0.0369
ERBB4	0.0436	0.4718	0.0391
ETV6	0.1286	1.0	0.0392
IL12RB1	0.4901	0.0393	1.0
IL12B	0.4901	0.0393	1.0
ETS1	0.192	0.9267	0.0394
RUVBL2	0.2279	0.0397	1.0
MYCN	0.4544	0.0402	1.0
NR4A1	0.1908	1.0	0.0428
FOSL1	0.044	0.0939	0.2056
FOXA1	0.3331	1.0	0.0442
TP53	0.1554	0.7227	0.0469
TYK2	0.5187	0.0471	1.0
EPAS1	0.2036	1.0	0.0472
EDNRA	0.1262	1.0	0.0479
AIP	0.127	0.0484	1.0
NKX3-1	0.1294	0.0492	1.0
IRF2	0.169	0.05	1.0
HIST2H2BE	0.0517	0.316	0.0957
STAT5B	0.1552	0.0527	0.676
TCF4	0.1448	0.0544	0.7086
HDAC7	0.1972	0.0547	1.0
NF1	0.2406	0.0554	1.0
EP300	0.0745	0.4796	0.0559
CD3D	0.2731	0.0565	1.0
CIITA	0.3044	0.0567	1.0
JAK2	0.5478	0.0575	1.0
APC	0.281	1.0	0.0578
GABPA	0.3222	0.0586	1.0
DCT	0.171	1.0	0.0586
NKX2-5	0.1725	0.0604	1.0
GABPB1	0.3221	0.0614	1.0
TFDP2	0.2823	0.0667	0.8373
IRF3	0.2786	0.0684	1.0
EGR1	0.1213	0.6108	0.0685
NELFB	0.3233	0.0698	1.0
REST	0.0703	0.155	0.2353
SNAI2	0.1235	0.6343	0.0727
POLR2F	0.1255	0.0728	0.577
FOS	0.1314	0.0731	0.4926
RBBP4	0.0731	0.2421	0.1596
HSF1	0.0745	0.182	0.2214
KLF8	0.0748	0.3914	0.1012
TCF3	0.078	0.4373	0.0815
HIF1A	0.1517	0.6569	0.0781
SMAD4	0.0789	0.4601	0.08
MMP7	0.1719	1.0	0.0807
POU1F1	0.1762	1.0	0.0817
MYB	0.082	0.2117	0.1781
HDAC1	0.082	0.0896	0.3804
HES1	0.1146	0.0839	0.5902
SP3	0.1092	0.5132	0.0868
ATF2	0.0962	0.095	0.3571
HEY2	0.0978	0.4186	0.1251
JUN	0.0991	0.1481	0.2652
SNW1	0.0994	0.3451	0.1655
SNAI1	0.1003	0.141	0.3934
PAX8	0.2834	1.0	0.1055
KAT2B	0.1074	0.2744	0.2026
NELFCD	0.4171	0.1084	1.0
JUND	0.1889	0.1153	0.5741
AHR	0.4719	0.1166	1.0
PIK3CA	0.1183	0.2375	0.3183
NOTCH2	0.1241	0.2032	0.3556
LEF1	0.2729	0.8388	0.1243
DLX5	0.126	0.2464	0.3209
SMARCA4	0.4256	0.1265	1.0
PURA	0.1275	0.3244	0.2429
BCL2	0.1277	0.3699	0.2026
SMAD2	0.2815	1.0	0.1278
NANOG	0.293	0.8195	0.1302
MITF	0.3392	1.0	0.1309
PCNA	0.132	0.2143	0.3645
POU5F1	0.1619	0.5211	0.1352
TFAP2A	0.3579	0.8964	0.1353
ZBTB17	0.1378	0.2853	0.2626
FOXA3	0.2749	1.0	0.1427
PDX1	0.2863	1.0	0.1429
NCOR1	0.1443	0.3726	0.1771
ATF4	0.4586	0.1473	0.8949
NRF1	0.3056	0.1475	0.7249
IL23R	0.5859	0.1475	1.0
IL4	0.4818	1.0	0.1486
NFIC	0.4633	0.1505	1.0
IL10	0.738	1.0	0.1526
MAPK3	0.1556	0.3943	0.2295
KAT2A	0.1596	0.1802	0.4155
RB1	0.4317	0.862	0.1641
IL23A	0.6265	0.1643	1.0
JUNB	0.1666	0.32	0.2664
NPAS2	0.1672	0.1833	0.419
POU2F1	0.1676	0.2209	0.3861
MECP2	0.2022	0.1703	0.5556
SOX17	0.1723	0.3781	0.2774
GATA6	0.1732	0.3079	0.349
SMAD7	0.1949	0.558	0.1767
SOX6	0.1774	0.3565	0.2959
SPDEF	0.3818	1.0	0.1775
PGR	0.4611	1.0	0.1777
PPARGC1A	0.5797	0.1794	0.9263
RUNX1	0.628	1.0	0.1837
EDN1	0.3738	1.0	0.1866
CBFB	0.5719	1.0	0.1899
MAPK1	0.1907	0.4233	0.263
BCL6	0.4947	0.1917	1.0
KAT5	0.1935	0.4942	0.2162
ARNTL	0.1975	0.2025	0.4521
CDKN1A	0.2003	0.2595	0.3994
SATB1	0.4233	1.0	0.2007
SMAD3	0.2007	0.205	0.4386
JAK3	0.4948	0.2061	1.0
MTOR	0.492	0.2081	1.0
FOXQ1	0.4953	0.209	1.0
SUPT7L	0.495	0.2102	1.0
TAF12	0.495	0.2102	1.0
TAF10	0.495	0.2102	1.0
POLE3	0.501	0.2117	1.0
FOXA2	0.4354	0.8827	0.2156
TFAP2C	0.425	1.0	0.2171
ETV4	0.418	1.0	0.2171
HDAC4	0.5034	0.2229	1.0
ASCL1	0.224	0.455	0.2766
INS	0.2261	0.3624	0.384
NOTCH3	0.4677	1.0	0.2284
TSC22D3	0.4928	1.0	0.2361
FOXD3	0.4999	0.242	1.0
ZBTB7A	0.5626	1.0	0.2433
ACTL6A	0.5582	0.2437	1.0
SUPT3H	0.5568	0.244	1.0
IL18	0.5632	0.2442	1.0
IL18R1	0.5632	0.2442	1.0
IL18RAP	0.5632	0.2442	1.0
JAK1	0.5608	0.2451	1.0
TRIM28	0.5697	1.0	0.2454
IRF7	0.5737	0.2481	1.0
ERG	0.2699	0.5804	0.2553
PITX1	0.4759	0.2556	1.0
PAX5	0.3738	0.2591	0.7089
MTA1	0.3381	0.2593	0.6711
CTCF	0.493	1.0	0.2642
FLI1	0.2661	0.5574	0.2707
CLOCK	0.2844	0.267	0.5236
PML	0.6679	0.2684	1.0
ANKRD1	0.5001	0.27	1.0
FOXF2	0.2704	0.4329	0.3863
MLLT10	0.4979	1.0	0.2707
ATR	0.6123	0.2723	1.0
ZNF300	0.5	0.2726	1.0
MDC1	0.6111	0.2727	1.0
STAT3	0.2741	0.2936	0.4216
RAD51D	0.6079	0.2741	1.0
IL13	0.6671	1.0	0.2758
AKT1	0.5582	0.2776	1.0
HNF1A	0.7967	0.2795	1.0
STAT4	0.29	0.3593	0.4176
ARNT	0.6517	0.9641	0.2935
MMP13	0.5015	1.0	0.2947
PIAS1	0.5601	0.2986	1.0
CDK12	0.6601	0.3046	1.0
ELOA	0.6601	0.3046	1.0
ELOB	0.6601	0.3046	1.0
ELOC	0.6601	0.3046	1.0
NELFA	0.6601	0.3046	1.0
NELFE	0.6601	0.3046	1.0
CTDP1	0.6601	0.3046	1.0
GTF2H1	0.6601	0.3046	1.0
GTF2H3	0.6601	0.3046	1.0
GTF2H4	0.6601	0.3046	1.0
GTF2H5	0.6601	0.3046	1.0
CCNT2	0.6601	0.3046	1.0
SUPT16H	0.6601	0.3046	1.0
ELOA2	0.6601	0.3046	1.0
ELOA3	0.6601	0.3046	1.0
CDK7	0.6601	0.3046	1.0
MNAT1	0.6601	0.3046	1.0
CCNK	0.6601	0.3046	1.0
CCNH	0.6601	0.3046	1.0
SUPT4H1	0.6601	0.3046	1.0
ELOA3D	0.6601	0.3046	1.0
TCEA1	0.6601	0.3046	1.0
ELOA3B	0.6601	0.3046	1.0
SUPT5H	0.6601	0.3046	1.0
ERCC3	0.6601	0.3046	1.0
MEN1	0.5665	1.0	0.3059
RUVBL1	0.6131	0.3087	1.0
AR	0.8419	1.0	0.3103
TAF9	0.6643	0.3129	1.0
HNF4A	0.4334	0.7605	0.3144
CCNT1	0.3205	0.339	0.5376
GTF2F1	0.3205	0.339	0.5376
GTF2F2	0.3205	0.339	0.5376
CDK9	0.3205	0.339	0.5376
POLR2A	0.3205	0.339	0.5376
POLR2B	0.3205	0.339	0.5376
POLR2C	0.3205	0.339	0.5376
POLR2D	0.3205	0.339	0.5376
POLR2E	0.3205	0.339	0.5376
POLR2G	0.3205	0.339	0.5376
POLR2H	0.3205	0.339	0.5376
POLR2I	0.3205	0.339	0.5376
POLR2J	0.3205	0.339	0.5376
POLR2K	0.3205	0.339	0.5376
POLR2L	0.3205	0.339	0.5376
APEX1	0.3227	0.3957	0.5003
GTF2H2	0.3233	0.3629	0.518
PITX2	0.5035	1.0	0.3241
ZBTB16	0.5544	1.0	0.3242
RXRB	0.4909	1.0	0.3257
ZEB2	0.5593	1.0	0.3259
MAZ	0.4992	1.0	0.3262
MSX1	0.4966	1.0	0.3265
ZFHX3	0.5021	0.3267	1.0
TGFB1	0.5683	1.0	0.3277
CHEK1	0.6599	0.3335	1.0
FOSB	0.5717	0.3362	1.0
NFATC3	0.3405	0.5414	0.3772
GATA1	0.3481	0.509	0.3778
HEY1	0.4179	0.6756	0.3521
PAX3	0.506	1.0	0.3531
TCF7	0.4946	1.0	0.3531
HIF3A	0.5063	1.0	0.3588
HDAC2	0.4336	0.3588	0.7171
FANCD2	0.708	0.361	1.0
ESR2	0.6315	1.0	0.3649
SSRP1	0.7411	0.3674	1.0
ZNF382	0.3707	0.5836	0.3706
ILF3	0.5592	1.0	0.3777
HIC1	0.3782	0.5282	0.4488
TERT	0.3793	0.513	0.4645
HBP1	0.5586	0.3795	1.0
RXRG	0.5596	1.0	0.3795
KLF10	0.6207	1.0	0.3799
SIN3A	0.3832	0.5838	0.3812
CDC25A	0.5667	1.0	0.3859
IL8	0.6207	1.0	0.3866
NR1H3	0.5528	1.0	0.3889
MET	0.5661	1.0	0.3894
NFE2L2	0.7434	0.3927	1.0
THRAP3	0.7524	0.3939	1.0
NOTCH4	0.5536	1.0	0.4011
ABL1	0.7159	0.4015	1.0
KLF5	0.4278	0.4041	0.6204
ELF3	0.6281	1.0	0.4142
HDAC5	0.6235	0.4144	1.0
PROX1	0.4204	0.5414	0.493
MED12	0.7837	0.422	1.0
NR0B1	0.7483	1.0	0.424
NPM1	0.4242	0.5014	0.5281
ZFP36	0.6668	0.4295	1.0
MSX2	0.6657	0.4297	1.0
PARP1	0.4303	0.5319	0.5087
RUNX3	0.479	0.6368	0.4332
KLK3	0.6244	1.0	0.4349
TBX21	0.672	0.4352	1.0
NR1I2	0.7422	1.0	0.4364
DNMT1	0.7631	0.4397	1.0
IRF9	0.672	1.0	0.4433
FOXO1	0.9504	0.4469	1.0
KLF4	0.4783	0.6169	0.4469
PAX6	0.7854	0.4497	1.0
SOX2	0.4703	0.4503	0.6038
IL37	0.8292	0.4533	1.0
ONECUT1	0.621	1.0	0.4548
STAT1	0.7158	0.4577	0.8503
BTF3	0.7111	0.4605	1.0
NR5A1	0.473	0.4606	0.6359
CDC6	0.6228	1.0	0.4611
FOXP3	0.7059	1.0	0.4752
HDAC3	0.486	0.4888	0.626
ERCC2	0.8284	0.4922	1.0
YY1	0.8494	0.4952	0.9641
HMGA1	0.7806	0.4959	1.0
SREBF2	0.5794	0.4971	0.6888
CEBPA	0.819	1.0	0.5018
ELL	0.8064	0.505	1.0
KLF6	0.5098	0.5156	0.6308
CREB5	0.7832	1.0	0.5098
TBP	0.7499	1.0	0.5106
TP63	0.604	0.7127	0.5176
ATF1	0.7083	1.0	0.5178
FOXO3	0.8626	0.5262	0.9534
OTX2	0.7119	1.0	0.543
SPP1	0.7153	1.0	0.546
WWTR1	0.7403	1.0	0.5579
CEBPD	0.6606	0.5607	0.7603
NFYC	0.58	0.6613	0.5745
NFATC1	0.6614	0.5793	0.7448
NFYB	0.6085	0.6751	0.5985
XBP1	0.6554	0.697	0.6137
SREBF1	0.8935	0.6146	0.9524
USF2	0.661	0.7242	0.619
FOXO4	0.9401	0.6237	1.0
DDIT3	0.6312	0.6572	0.653
CDX2	0.7478	0.6438	0.8085
ATF6	0.8378	1.0	0.6467
NFKBIA	0.7284	0.7749	0.6496
ING4	0.8778	0.6537	1.0
SOX9	0.85	1.0	0.6644
NR1H4	0.8709	1.0	0.674
NR3C1	0.8773	0.9066	0.6923
NFYA	0.7327	0.7459	0.6999
HDAC9	0.8705	0.7019	1.0
USF1	0.7947	0.8165	0.7152
NCOA2	0.8176	0.7156	0.8116
ATM	0.9545	0.7353	1.0
NFATC2	0.8895	0.7491	0.9047
RARA	0.9272	1.0	0.7669
ETS2	0.9057	1.0	0.7751
SPI1	0.9658	1.0	0.7949
CREBBP	0.8925	0.8381	0.8266
TBL1X	0.9751	0.8536	0.9717
TBL1XR1	0.9751	0.8536	0.9717
SMARCD3	0.975	0.8548	0.9718
CHD9	0.975	0.8548	0.9718
TGS1	0.975	0.8548	0.9718
PPARG	0.9373	0.8623	0.8882
NCOA6	0.9823	0.8738	0.9776
CARM1	0.9439	0.8831	0.8989
HELZ2	0.9887	0.8999	0.9852
MED1	0.9912	0.9085	0.9869
CEBPB	0.9662	0.9125	0.9268
TP73	0.9676	0.9254	0.9224
NCOA1	0.9757	0.9258	0.946
RXRA	0.9901	0.9522	0.9685
PPARA	0.9994	1.0	0.9851
EHMT2	1.0	1.0	1.0
HOXA9	1.0	1.0	1.0
CREB3L3	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MEF2C	1.0	1.0	1.0
DAPK2	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
MED7	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
ATF5	1.0	1.0	1.0
SF1	1.0	1.0	1.0
ASF1B	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
GATA4	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
ABCA3	1.0	1.0	1.0
NR2F1	1.0	1.0	1.0
NR2F2	1.0	1.0	1.0
NR1D1	1.0	1.0	1.0
PBX1	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
GLI1	1.0	1.0	1.0
MED15	1.0	1.0	1.0
ING1	1.0	1.0	1.0
MED18	1.0	1.0	1.0
GLI3	1.0	1.0	1.0
MED17	1.0	1.0	1.0
GLI2	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
MED10	1.0	1.0	1.0
TIMP3	1.0	1.0	1.0
MED27	1.0	1.0	1.0
F2	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
SERPINB5	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
MED24	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
MEF2D	1.0	1.0	1.0
NR1H2	1.0	1.0	1.0
POU4F1	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
RORA	1.0	1.0	1.0
TNF	1.0	1.0	1.0
FOXP2	1.0	1.0	1.0
MAF	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
MED30	1.0	1.0	1.0
MED31	1.0	1.0	1.0
FANCI	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
MLXIPL	1.0	1.0	1.0
CDK8	1.0	1.0	1.0
SP2	1.0	1.0	1.0
LHX2	1.0	1.0	1.0
SP4	1.0	1.0	1.0
CDK1	1.0	1.0	1.0
PPP1R13B	1.0	1.0	1.0
FOXL2	1.0	1.0	1.0
MCM5	1.0	1.0	1.0
MCM6	1.0	1.0	1.0
E2F6	1.0	1.0	1.0
E2F7	1.0	1.0	1.0
KLF2	1.0	1.0	1.0
RAD51	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
TP53BP2	1.0	1.0	1.0
EGR2	1.0	1.0	1.0
TRERF1	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
CITED2	1.0	1.0	1.0
MLX	1.0	1.0	1.0
TFE3	1.0	1.0	1.0
NR5A2	1.0	1.0	1.0
HSF2	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
PER1	1.0	1.0	1.0
HDGF	1.0	1.0	1.0
NEUROG3	1.0	1.0	1.0
IHH	1.0	1.0	1.0
NR3C2	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
CCND3	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
TFAP2B	1.0	1.0	1.0
VDR	1.0	1.0	1.0
PTCH1	1.0	1.0	1.0
ELF1	1.0	1.0	1.0
IRF4	1.0	1.0	1.0
IRF8	1.0	1.0	1.0
FAM120B	1.0	1.0	1.0
MAPK14	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
