Overall graph size pval = 0.0591
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
IRF1	0.3223	0.2515	0.6255
NFYA	0.6544	0.8956	0.255
ATM	0.8048	1.0	0.2607
MLXIPL	0.4522	0.2636	1.0
JAK3	0.6393	1.0	0.2659
E2F7	0.6487	0.2661	1.0
SUPT7L	0.6407	1.0	0.2667
TAF12	0.6407	1.0	0.2667
TAF10	0.6407	1.0	0.2667
MTOR	0.64	1.0	0.2679
NCOR1	0.3506	0.2689	0.6049
PRDM1	0.6381	0.2695	1.0
NR2F1	0.6422	0.2723	1.0
JUNB	0.6399	0.2764	1.0
CCND1	0.4411	0.7722	0.2767
JUND	0.2892	0.3152	0.4943
HES1	0.2952	0.3531	0.4728
GLI2	0.6376	0.3028	1.0
ZBTB7A	0.6975	0.304	1.0
RUNX1	0.6615	0.304	0.9625
TRIM28	0.699	0.3053	1.0
MET	0.3059	0.5207	0.3541
POU2F1	0.3958	0.3069	0.7263
ZEB2	0.3072	0.4444	0.4454
HMGA1	0.3396	0.3073	0.6217
JAK1	0.7049	1.0	0.3078
SUPT3H	0.7069	1.0	0.3088
SOX6	0.3093	0.3983	0.4898
CCND3	0.31	0.4808	0.4039
FOSL2	0.5966	0.3102	1.0
SALL4	0.3102	0.4473	0.4434
GATA6	0.3106	0.4855	0.4124
SOX17	0.3118	0.3653	0.5238
BCL6	0.312	0.4399	0.3937
TAL1	0.3126	0.4813	0.4039
RUNX3	0.313	0.4541	0.3573
SP4	0.7136	1.0	0.3143
RXRB	0.6415	1.0	0.3186
TFAP2B	0.648	1.0	0.3213
FOXD3	0.6436	1.0	0.3215
ZFHX3	0.6424	0.3232	1.0
ATF5	0.6388	1.0	0.3241
HOXA10	0.6774	1.0	0.3246
EDN1	0.5726	0.3312	1.0
NR4A1	0.3954	0.335	0.6688
KLF5	0.3355	0.4126	0.5
TFAP2C	0.3429	0.3943	0.5299
PPP1R13B	0.7605	1.0	0.3455
TP53BP2	0.7605	1.0	0.3455
TCF4	0.596	0.8459	0.3478
MTA1	0.3488	0.4772	0.4191
FANCI	0.759	1.0	0.3518
AKT1	0.7003	1.0	0.354
SATB1	0.627	0.3569	1.0
RXRG	0.7073	1.0	0.36
DAPK2	0.6477	1.0	0.3627
MCM6	0.6422	1.0	0.3629
ANKRD1	0.639	1.0	0.3635
CTCF	0.6371	0.3656	1.0
TIMP3	0.6443	1.0	0.3669
CIITA	0.796	1.0	0.3703
ELF3	0.3826	0.5489	0.4377
ESR2	0.383	0.4841	0.5132
XBP1	0.6291	0.7823	0.3838
NOTCH3	0.3857	0.4111	0.5906
ETV4	0.6358	0.3867	1.0
PITX1	0.3869	0.5634	0.4231
ATF2	0.4573	0.387	0.6595
RAD51	0.4513	0.6646	0.3888
PAX5	0.3893	0.5291	0.4145
HELZ2	0.6953	0.3926	0.9503
TAF9	0.4572	0.6583	0.3963
F2	0.7103	1.0	0.4002
LHX2	0.633	0.4014	1.0
PIAS1	0.7079	1.0	0.4021
EHMT2	0.7138	0.4029	1.0
GATA4	0.6885	0.4069	1.0
HDAC1	0.4365	0.4188	0.5551
PML	0.6389	0.8406	0.4226
CHEK1	0.8016	1.0	0.4294
CDX2	0.7497	0.4323	1.0
MED1	0.7417	0.4341	0.9561
FOSB	0.7045	1.0	0.4381
OTX2	0.5273	0.7087	0.4389
HIPK2	0.7613	0.4427	1.0
DDIT3	0.5989	0.7952	0.4431
NR2F2	0.6405	1.0	0.4469
ING4	0.5465	0.7444	0.4477
ING1	0.642	0.4478	1.0
MAF	0.6411	0.4487	1.0
FOXF2	0.4487	0.5097	0.5694
MAZ	0.6423	0.4542	1.0
HDAC3	0.5188	0.7307	0.4574
HIF1A	0.6894	0.4594	0.8672
PAX8	0.4616	0.5871	0.5101
ELF1	0.5156	0.6681	0.4672
NCOA2	0.6571	0.4694	0.8424
INS	0.7533	1.0	0.4724
SOX9	0.7582	0.4729	1.0
HIF3A	0.6465	0.4846	1.0
PAX3	0.6417	0.4847	1.0
IL8	0.7696	1.0	0.4872
GLI3	0.7673	0.4877	1.0
CREB3L3	0.6509	0.4914	1.0
TCF7	0.6409	0.4915	1.0
IL2RG	0.8969	1.0	0.4919
NEUROG3	0.6475	0.4941	1.0
NR1H4	0.7909	0.4953	1.0
PBX1	0.6504	0.4968	1.0
NOTCH2	0.6509	0.5011	1.0
APEX1	0.5173	0.6534	0.5032
TBX21	0.8116	0.5135	1.0
ILF3	0.7067	0.5179	1.0
USF2	0.7377	0.8386	0.5199
BTF3	0.521	0.5687	0.6036
RORA	0.7061	0.5248	1.0
IL2RB	0.8971	1.0	0.5302
SPDEF	0.5801	0.7016	0.5309
NR1H3	0.7001	0.5491	1.0
IL37	0.9295	1.0	0.5516
NR5A1	0.9118	1.0	0.5527
MMP7	0.7081	0.5536	1.0
IL2RA	0.6837	0.784	0.56
CREBBP	0.7438	0.562	0.8551
PAX6	0.6309	0.7301	0.5627
MSX2	0.8072	1.0	0.574
TFAP2A	0.5747	0.584	0.592
ZFP36	0.8024	1.0	0.5755
IRF8	0.7995	0.5779	1.0
HNF4A	0.8871	0.9566	0.5781
KLK3	0.7579	0.5792	1.0
FOXA1	0.9344	0.5835	1.0
CEBPB	0.8438	0.5858	0.9632
STAT5B	0.6471	0.692	0.5859
TBP	0.8687	1.0	0.5908
NFATC3	0.8203	0.5967	1.0
PPARD	0.8957	1.0	0.6001
MEF2C	0.8088	0.6036	1.0
NFATC1	0.8492	0.6133	1.0
ONECUT1	0.76	0.6139	1.0
ASCL1	0.774	1.0	0.6196
CEBPD	0.854	0.6289	1.0
RARA	0.7101	0.6323	0.7842
FOXP3	0.8479	0.6349	1.0
CD3D	0.8072	0.6351	1.0
MECP2	0.7104	0.7429	0.6353
REST	0.8742	1.0	0.6366
KLF6	0.727	0.7881	0.6387
GATA1	0.8354	0.6419	0.9149
GLI1	0.7288	0.785	0.6449
AR	0.9811	0.6498	1.0
ABL1	0.8392	0.6538	1.0
RXRA	0.7407	0.6578	0.7544
NR1I2	0.9126	0.6584	1.0
IL2	0.8001	0.8516	0.6616
FOXA3	0.8092	0.6626	1.0
HDAC9	0.8045	0.6629	0.8483
SREBF2	0.8576	0.8805	0.6698
ATF1	0.839	0.6721	1.0
ZEB1	0.8715	1.0	0.6724
USF1	0.8701	0.8979	0.6742
STAT5A	0.7333	0.7266	0.6788
NR3C1	0.9282	0.9633	0.6806
PGR	0.6832	0.6939	0.6918
FLI1	0.7637	0.7993	0.6876
SPP1	0.8443	0.7079	1.0
FOXA2	0.8018	0.72	0.79
PPARA	0.898	0.7419	0.9129
ABCB1	0.8756	0.7477	1.0
NFYC	0.8276	0.8069	0.759
HNF1A	0.9881	1.0	0.7672
CEBPA	0.961	0.7739	1.0
NFYB	0.8514	0.8254	0.7739
NFKBIA	0.897	0.774	0.9047
SMARCD3	0.9017	0.778	0.9194
CHD9	0.9017	0.778	0.9194
TGS1	0.9017	0.778	0.9194
TBL1X	0.9031	0.7786	0.9202
TBL1XR1	0.9031	0.7786	0.9202
SREBF1	0.8785	0.84	0.781
STAT3	0.9391	0.7853	0.9396
NCOA6	0.9322	0.8242	0.9327
FOXO3	0.9239	0.8282	0.9145
CARM1	0.9386	0.8332	0.9393
IL12RB2	0.9461	0.8379	1.0
IL12A	0.9461	0.8379	1.0
STAT1	0.9258	0.8403	0.8805
NFATC2	0.9104	0.8683	0.8446
FOXO1	0.9466	0.9089	0.8605
IL23R	0.9552	0.8648	1.0
STAT4	0.9645	0.8744	0.9438
IL12RB1	0.9795	0.8793	1.0
IL12B	0.9795	0.8793	1.0
IL23A	0.9632	0.8832	1.0
TYK2	0.9829	0.886	1.0
JAK2	0.9853	0.893	1.0
ETS2	0.969	0.8948	1.0
FOXO4	0.9819	0.9268	1.0
IL10	0.9967	1.0	0.9322
SPI1	0.9967	0.9431	1.0
HOXA9	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
ATF6	1.0	1.0	1.0
SF1	1.0	1.0	1.0
ABCA3	1.0	1.0	1.0
NR0B1	1.0	1.0	1.0
NR1D1	1.0	1.0	1.0
SERPINB5	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
MEF2D	1.0	1.0	1.0
NR1H2	1.0	1.0	1.0
TNF	1.0	1.0	1.0
MEN1	1.0	1.0	1.0
AIP	1.0	1.0	1.0
CREM	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
ZBTB16	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
SP2	1.0	1.0	1.0
NFE2L2	1.0	1.0	1.0
FOXL2	1.0	1.0	1.0
CD247	1.0	1.0	1.0
EGR2	1.0	1.0	1.0
TRERF1	1.0	1.0	1.0
IL18	1.0	1.0	1.0
NR5A2	1.0	1.0	1.0
HSF2	1.0	1.0	1.0
PER1	1.0	1.0	1.0
HDGF	1.0	1.0	1.0
IL18R1	1.0	1.0	1.0
IHH	1.0	1.0	1.0
NR3C2	1.0	1.0	1.0
IL18RAP	1.0	1.0	1.0
TGFB1	1.0	1.0	1.0
VDR	1.0	1.0	1.0
PTCH1	1.0	1.0	1.0
IRF4	1.0	1.0	1.0
IRF7	1.0	1.0	1.0
CREB5	1.0	1.0	1.0
PDX1	1.0	1.0	1.0
MAPK14	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
