Overall graph size pval = 2.0E-4
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
H2AFB1	0.0946	1.0	0.0263
HIST1H2AD	0.0946	1.0	0.0263
HIST1H2AB	0.0946	1.0	0.0263
HIST1H2AJ	0.0946	1.0	0.0263
H2AFJ	0.0946	1.0	0.0263
H2AFZ	0.0946	1.0	0.0263
H2AFV	0.0946	1.0	0.0263
FGFR1	0.0657	0.0279	1.0
E2F7	0.1014	1.0	0.0289
FOXD3	0.0968	0.0289	1.0
EP300	0.0289	0.0363	0.261
ATR	0.0455	0.029	0.5794
H2AFX	0.1146	1.0	0.0308
NEK9	0.0727	0.0314	1.0
PLK3	0.0318	0.0349	0.4275
AIP	0.1124	0.0318	1.0
MDM2	0.1081	1.0	0.0321
TCF4	0.0321	0.2402	0.0604
KAT5	0.0542	0.56	0.0338
CSNK1D	0.2008	1.0	0.0347
STK17A	0.0348	0.2093	0.0853
CDK5	0.0952	0.036	0.8435
CDC25A	0.0371	0.3244	0.0601
SIRT1	0.061	0.4697	0.0375
EGR1	0.0534	0.0392	0.3925
TRERF1	0.1376	1.0	0.04
HDAC1	0.0411	0.2672	0.0577
IRF2	0.1366	0.0412	1.0
CDH1	0.1253	1.0	0.0441
CDKN1C	0.114	0.0443	1.0
FANCI	0.1672	0.0447	1.0
HSF1	0.2043	1.0	0.0449
CDKN1A	0.2472	0.0453	1.0
RHOA	0.1472	0.0467	1.0
KLF8	0.0487	0.0679	0.3681
STAT4	0.0861	0.5137	0.0498
TCF3	0.0529	0.3819	0.0694
GATA2	0.2558	1.0	0.053
HIF1A	0.1713	0.0533	0.7241
ZBTB17	0.2571	1.0	0.0536
PRKCD	0.0536	0.0672	0.4024
STAT1	0.163	0.6904	0.0554
NOTCH1	0.056	0.178	0.1794
IRF7	0.1687	0.0569	1.0
ATF2	0.095	0.5344	0.0583
ATF4	0.3653	0.0594	1.0
PIK3CA	0.2242	1.0	0.0597
MAPK8	0.096	0.5311	0.0605
SP1	0.0616	0.0647	0.3236
KAT2A	0.2793	0.063	1.0
NPAS2	0.2848	1.0	0.0634
PAX5	0.1088	0.0641	0.6188
IRF3	0.0676	0.0861	0.4044
PAK4	0.3471	1.0	0.068
CDK7	0.1855	0.069	0.8762
NR1I2	0.0733	0.341	0.1028
ARNTL	0.3174	1.0	0.0738
PIK3R1	0.298	1.0	0.0749
RPS6KB1	0.2886	0.8448	0.0771
NEK6	0.1625	0.0774	1.0
RAD51	0.2343	0.079	1.0
RBPJ	0.0804	0.113	0.331
SMAD4	0.2381	0.0827	0.8188
GATA1	0.1044	0.0832	0.5025
MECP2	0.1136	0.0868	0.5107
TBP	0.087	0.0977	0.4351
CDK6	0.0874	0.1274	0.5195
TWIST1	0.1191	0.0878	0.5189
SPP1	0.2683	1.0	0.0883
BCL6	0.0892	0.1238	0.3312
CCND1	0.1474	0.0902	0.6493
SP2	0.092	0.2421	0.2483
FOXA1	0.2065	0.7165	0.0921
CDH2	0.0935	0.2281	0.2486
HIC1	0.0938	0.4388	0.1051
MAPK10	0.1358	0.6089	0.096
NR1H2	0.1003	0.2472	0.2465
NFYC	0.1003	0.1315	0.3645
SPDEF	0.3039	1.0	0.1011
CLOCK	0.4106	1.0	0.1023
FOXO1	0.2406	0.1035	0.7324
NR3C1	0.469	0.9604	0.1039
CaMK2	0.2677	1.0	0.1042
FOS	0.3944	0.1051	0.9132
PRKACA	0.4361	0.8668	0.1056
DNMT1	0.1937	0.1059	0.6992
MAPK9	0.3088	0.8382	0.1066
YWHAH	0.2135	0.1071	1.0
VDR	0.2189	0.718	0.1143
HMGA1	0.3425	0.1155	1.0
NFYB	0.116	0.1449	0.3839
TFAP2A	0.1162	0.348	0.1531
NCOA2	0.1178	0.3235	0.1648
CREB5	0.3475	1.0	0.1212
POU2F1	0.1225	0.248	0.2535
ABL2	0.301	1.0	0.1234
SREBF1	0.1276	0.1634	0.3628
ERBB2	0.1284	0.1562	0.4924
ROCK2	0.1299	0.3517	0.2198
HDAC7	0.385	0.1307	1.0
PGR	0.1331	0.494	0.1332
MAPK1	0.1334	0.3622	0.1878
NR1H3	0.1336	0.2903	0.2863
NR4A1	0.1344	0.495	0.1352
DYRK1A	0.2408	0.6838	0.1351
SOX6	0.1356	0.2935	0.2832
SUPT3H	0.1358	0.2817	0.2899
FOSB	0.1372	0.2874	0.2896
TAF1	0.2879	1.0	0.1397
PPP2R3B	0.1398	0.2725	0.3337
CAMK1	0.3212	1.0	0.1405
PIM1	0.1524	0.1409	0.5653
NOTCH3	0.389	0.1416	1.0
CEBPB	0.4832	0.9404	0.1421
PARP1	0.1421	0.1431	0.5119
BTK	0.1502	0.3728	0.2265
PPARG	0.1532	0.1874	0.3573
ATF6	0.1578	0.5246	0.1538
AKT1	0.4653	0.851	0.1544
IL10	0.625	1.0	0.1587
ARNT	0.3086	0.1588	0.7286
KLF6	0.1668	0.5191	0.1615
PRKAA1	0.1618	0.2891	0.2899
PCNA	0.1657	0.3046	0.3297
STK39	0.2646	0.1658	1.0
PRKG1	0.1658	0.2351	0.4109
YWHAG	0.319	0.1688	1.0
YWHAB	0.5397	0.7367	0.1704
YWHAE	0.3107	0.735	0.1714
REL	0.444	0.1716	1.0
STAT6	0.1742	0.4116	0.1965
ONECUT1	0.1779	0.332	0.3177
IKBKB	0.5973	1.0	0.178
CREBBP	0.1786	0.2798	0.2948
PPP2R5A	0.3444	0.1824	1.0
NEK3	0.4409	1.0	0.1829
MED1	0.1852	0.297	0.3022
NEK4	0.2784	0.1866	1.0
TUBA4A	0.3161	1.0	0.1886
RUNX2	0.19	0.3198	0.3204
SOX2	0.5865	1.0	0.1905
FOXA2	0.4882	0.9049	0.1908
RUNX1	0.6862	1.0	0.1928
FOSL1	0.1966	0.3271	0.3256
NANOG	0.3686	0.7889	0.1969
MAMLD1	0.5025	0.1979	1.0
MAML3	0.5025	0.1979	1.0
MAPK12	0.198	0.4291	0.2706
ING4	0.2245	0.1997	0.5674
CAMK2A	0.6655	1.0	0.2007
CDK16	0.3003	0.2017	1.0
HDAC9	0.5077	0.2044	1.0
PRKCQ	0.274	0.6541	0.2054
BUB1	0.3796	0.2059	1.0
CK1	0.2073	0.4538	0.288
MRE11	0.3106	0.2097	1.0
NFYA	0.21	0.2146	0.4833
FOXO3	0.2128	0.33	0.3265
MAML2	0.2549	0.219	0.6004
PRKCG	0.219	0.42	0.3175
PRMT1	0.4068	1.0	0.2201
MAP2K3	0.4814	1.0	0.2208
MTA1	0.2566	0.2213	0.5971
TWIST2	0.2221	0.342	0.3538
FOSL2	0.2542	0.5948	0.2224
CDK11B	0.3991	0.2237	1.0
FOXA3	0.2241	0.378	0.3667
NFATC3	0.2545	0.6021	0.2248
PTK2	0.478	1.0	0.2285
CARM1	0.2308	0.4537	0.244
PRKCA	0.5342	0.2331	0.9517
CCND2	0.2347	0.4292	0.3361
CEBPD	0.5733	1.0	0.2373
CXCR4	0.4856	1.0	0.2376
GLI2	0.2904	0.6149	0.2397
POU4F1	0.4322	1.0	0.24
PER1	0.4352	1.0	0.2403
SUPT7L	0.4386	0.2418	1.0
TAF12	0.4386	0.2418	1.0
TAF10	0.4386	0.2418	1.0
SFN	0.2423	0.4676	0.3175
ETV6	0.437	1.0	0.2425
SKP2	0.3882	0.2431	1.0
PAX3	0.4376	1.0	0.2437
PURA	0.4396	0.2437	1.0
SREBF2	0.2506	0.2441	0.5144
IL23R	0.5746	0.2445	1.0
NOTCH2	0.4424	0.2449	1.0
CREB3L3	0.4473	0.2452	1.0
RXRB	0.4468	0.2456	1.0
FOXQ1	0.4381	0.246	1.0
ZFHX3	0.4363	0.2461	1.0
FOXP2	0.439	0.2468	1.0
MMP13	0.4505	0.2471	1.0
MAZ	0.4389	0.2471	1.0
CITED2	0.4437	1.0	0.2474
ATF5	0.4445	1.0	0.2475
CAMK2G	0.5448	1.0	0.2475
HSP90AA1	0.5207	1.0	0.2483
TSC22D3	0.4424	1.0	0.2491
DUSP1	0.4843	0.2501	1.0
IL2RA	0.5514	0.2518	1.0
BRAF	0.2522	0.4673	0.3316
SERPINB5	0.4497	0.2523	1.0
CDK3	0.375	0.2537	1.0
PTCH1	0.4524	1.0	0.2543
PML	0.592	0.2549	1.0
PPP2R5C	0.3783	1.0	0.258
GAB2	0.4312	0.2586	1.0
MAML1	0.3169	0.2597	0.6401
HEY1	0.6105	1.0	0.2599
TCF7L2	0.6018	0.2608	1.0
IL23A	0.6071	0.2666	1.0
JUND	0.2727	0.3838	0.3934
DAPK2	0.4692	0.2729	1.0
SMPD1	0.527	1.0	0.275
CSNK2B	0.594	1.0	0.2763
HELZ2	0.2837	0.493	0.278
SIK1	0.5755	1.0	0.2792
PIM2	0.6126	1.0	0.2796
MARK2	0.598	1.0	0.2797
CAMK4	0.6104	1.0	0.2804
EHMT2	0.5002	1.0	0.282
PRKACB	0.6136	1.0	0.2821
HDGF	0.5021	0.2851	1.0
HBP1	0.5026	0.2852	1.0
TRIM28	0.5048	1.0	0.2855
NOTCH4	0.5085	0.2857	1.0
EGR2	0.503	0.2858	1.0
DYRK3	0.4119	0.2859	1.0
MLX	0.5045	1.0	0.2877
SALL4	0.5038	1.0	0.2877
TAL1	0.5047	1.0	0.2885
RXRG	0.51	0.2887	1.0
SP4	0.5075	1.0	0.2909
ILF3	0.5103	0.2916	1.0
ACTL6A	0.5064	0.2928	1.0
PRKACG	0.6313	1.0	0.2939
RARA	0.6455	0.2957	1.0
TFE3	0.5031	0.2957	1.0
EPAS1	0.2985	0.4069	0.4158
YWHAQ	0.299	0.5277	0.3357
TBL1X	0.301	0.3961	0.4046
TBL1XR1	0.301	0.3961	0.4046
STK11	0.5819	1.0	0.3014
CDX2	0.3735	0.6717	0.3025
KITLG	0.4902	0.3028	1.0
ESRRA	0.3035	0.4251	0.4352
CHD9	0.3048	0.3982	0.4056
TGS1	0.3048	0.3982	0.4056
SMARCD3	0.3048	0.3982	0.4056
HOXB7	0.305	0.4323	0.4387
RUNX3	0.5543	0.8617	0.3074
KLF4	0.5527	0.8623	0.3078
SP3	0.5016	0.7794	0.314
KAT2B	0.3986	0.6828	0.3169
THRAP3	0.3196	0.4444	0.4425
KLF10	0.5573	1.0	0.321
ASCL1	0.5476	0.3213	1.0
CCNE1	0.5045	0.3222	1.0
ATG7	0.4777	0.3226	1.0
IL8	0.5607	1.0	0.3245
BTRC	0.6147	1.0	0.3251
KLK3	0.5568	1.0	0.3265
CDKL5	0.4697	0.3278	1.0
RUVBL2	0.5599	0.3288	1.0
ELF3	0.5598	1.0	0.3296
RUVBL1	0.5639	0.3321	1.0
ULK1	0.5124	0.3395	1.0
PPARA	0.388	0.5764	0.3531
EDNRA	0.6347	1.0	0.354
TAF9	0.597	0.3551	1.0
CDKN1B	0.5426	0.3573	1.0
NCOA1	0.4015	0.5804	0.3582
ZFP36	0.6079	1.0	0.3599
JAK3	0.6513	1.0	0.3607
PRKCZ	0.5489	0.8294	0.3612
RBMX	0.6035	1.0	0.3615
NCOA6	0.3618	0.4397	0.449
AR	0.4212	0.3636	0.6129
MLXIPL	0.6054	1.0	0.3636
CBFB	0.8226	1.0	0.3657
IRF8	0.6053	0.3674	1.0
MEF2C	0.6177	0.3677	1.0
ESR2	0.6259	1.0	0.368
RAC1	0.7143	1.0	0.3682
PAX8	0.6132	0.3688	1.0
SMARCA4	0.3693	0.4809	0.4766
SMAD2	0.6183	1.0	0.3705
MSX2	0.6062	0.3717	1.0
PRKCB	0.6386	0.3719	1.0
MLST8	0.7078	1.0	0.377
PPP3R1	0.5236	1.0	0.378
ELK1	0.3795	0.4926	0.492
RXRA	0.3809	0.4425	0.4566
STAT3	0.6311	0.3889	0.8085
PPP3CA	0.552	1.0	0.3902
CREM	0.3908	0.4993	0.4911
INS	0.6235	0.3918	1.0
IL6ST	0.6185	0.3922	1.0
HEY2	0.6471	1.0	0.3939
AHR	0.3948	0.4991	0.4953
SNAI1	0.6493	1.0	0.3953
ABL1	0.4184	0.3963	0.6445
SNW1	0.6567	0.3978	1.0
CCNB2	0.5738	0.399	1.0
MED19	0.6449	1.0	0.4017
MED16	0.6449	1.0	0.4017
MED15	0.6449	1.0	0.4017
MED18	0.6449	1.0	0.4017
MED17	0.6449	1.0	0.4017
MED11	0.6449	1.0	0.4017
MED14	0.6449	1.0	0.4017
MED13	0.6449	1.0	0.4017
MED10	0.6449	1.0	0.4017
MED27	0.6449	1.0	0.4017
MED26	0.6449	1.0	0.4017
MED29	0.6449	1.0	0.4017
MED28	0.6449	1.0	0.4017
MED22	0.6449	1.0	0.4017
MED25	0.6449	1.0	0.4017
MED24	0.6449	1.0	0.4017
MED21	0.6449	1.0	0.4017
MED20	0.6449	1.0	0.4017
MED30	0.6449	1.0	0.4017
MED31	0.6449	1.0	0.4017
CCNC	0.6449	1.0	0.4017
MED13L	0.6449	1.0	0.4017
MED8	0.6449	1.0	0.4017
MED9	0.6449	1.0	0.4017
MED4	0.6449	1.0	0.4017
MED6	0.6449	1.0	0.4017
MED7	0.6449	1.0	0.4017
FAM120B	0.6449	1.0	0.4017
EGF	0.6669	0.4029	1.0
BTF3	0.6522	1.0	0.405
LMO2	0.6581	1.0	0.4063
TRAF6	0.7402	1.0	0.4072
APC	0.6559	0.4087	1.0
CHUK	0.4173	0.5727	0.4548
AGO2	0.4185	0.5168	0.5167
WWTR1	0.6759	0.4224	1.0
ERBB4	0.4236	0.5358	0.5065
CDK19	0.6797	1.0	0.4239
CDK8	0.6792	1.0	0.4257
SGK1	0.679	0.4267	1.0
MOV10	0.4269	0.5217	0.5194
AGO3	0.4269	0.5217	0.5194
AGO4	0.4269	0.5217	0.5194
AGO1	0.4269	0.5217	0.5194
TNRC6C	0.4269	0.5217	0.5194
TNRC6B	0.4269	0.5217	0.5194
GLI1	0.427	0.52	0.5226
ATF3	0.6892	1.0	0.4286
ZEB1	0.6837	0.4292	1.0
NFE2L2	0.6896	0.4304	1.0
NR0B1	0.691	0.4322	1.0
MYB	0.6777	0.4342	0.8599
MED23	0.6838	1.0	0.4343
HDAC4	0.4352	0.5219	0.5277
PRKCI	0.5939	0.437	1.0
NBN	0.5995	0.441	1.0
TNRC6A	0.4453	0.5367	0.5276
TFAP2C	0.719	1.0	0.454
PAK1	0.5407	0.4584	0.7693
FLI1	0.4587	0.5462	0.5325
YY1	0.7453	0.9208	0.4616
CALM1	0.6881	1.0	0.4628
NFATC2	0.613	0.7958	0.4657
MED12	0.7174	1.0	0.4659
MAPK13	0.629	0.4661	1.0
RPTOR	0.7753	1.0	0.4663
BCL2	0.7253	1.0	0.4775
ETV4	0.7388	0.4803	1.0
PRKD1	0.8419	1.0	0.4828
HOXA10	0.752	1.0	0.4871
PPP2R1B	0.6576	1.0	0.4888
PPP2CB	0.6576	1.0	0.4888
SMAD7	0.7521	1.0	0.4908
NFIC	0.754	0.4919	1.0
TRRAP	0.7558	0.4938	1.0
PPP2CA	0.499	0.5101	0.6656
IL2RB	0.5002	0.5994	0.5416
CREB1	0.6286	0.7433	0.5008
UHMK1	0.6633	0.5022	1.0
PDPK1	0.8617	1.0	0.5042
SNAI2	0.5073	0.5649	0.5779
SIN3A	0.7789	1.0	0.5128
MAPK3	0.5164	0.6166	0.5143
HES1	0.5153	0.5838	0.5726
IL12RB1	0.8646	0.5159	1.0
IL12B	0.8646	0.5159	1.0
PPARGC1A	0.8711	1.0	0.5173
RPS6KA5	0.6826	0.5177	1.0
IL2RG	0.5199	0.6146	0.5528
KDR	0.7082	0.5232	1.0
GSK3A	0.605	0.7352	0.5282
WEE1	0.7002	0.5287	1.0
MITF	0.5303	0.5911	0.5911
EZH2	0.701	0.8346	0.5356
XBP1	0.6732	0.779	0.5356
NCOR1	0.5364	0.5881	0.5951
SOX9	0.8012	1.0	0.5408
TP73	0.6799	0.7783	0.5475
CALM2	0.7692	1.0	0.5486
ERG	0.8077	0.5508	1.0
CTNNB1	0.8377	0.5512	0.9484
PRKCE	0.7559	0.5526	1.0
TYK2	0.8875	0.5532	1.0
CEBPA	0.7198	0.8416	0.5542
EDN1	0.8439	1.0	0.5655
LEF1	0.7434	0.853	0.5684
NR1H4	0.8311	0.5742	1.0
CIITA	0.83	1.0	0.5777
TP63	0.8337	0.9204	0.5814
SRF	0.8419	0.5834	1.0
NFATC1	0.585	0.6186	0.628
JAK1	0.8545	1.0	0.5883
HIPK2	0.6174	0.72	0.5893
CD3D	0.8328	0.5899	1.0
YWHAZ	0.7013	0.7889	0.5907
MTOR	0.7413	0.8192	0.5913
PPP2R1A	0.7733	1.0	0.603
ETS2	0.8585	0.6106	1.0
RPS6KA1	0.6221	0.6135	0.693
CLK2	0.7922	0.6224	1.0
FYN	0.9377	1.0	0.6266
MAPKAPK5	0.7919	0.6282	1.0
PIN1	0.8258	0.6301	1.0
EGFR	0.8343	0.6307	1.0
IL2	0.6472	0.6923	0.6415
REST	0.8779	1.0	0.6459
MAPK11	0.9413	1.0	0.655
NFKBIA	0.8979	1.0	0.6642
LCK	0.9333	1.0	0.6721
FOXO4	0.9022	0.6757	1.0
MAPK7	0.8424	0.6855	1.0
HDAC3	0.9151	0.6902	1.0
HNF1A	0.9215	0.7037	1.0
MAPK14	0.8047	0.8005	0.7154
IL4	0.9327	1.0	0.7162
JUNB	0.7379	0.7281	0.7334
SMAD3	0.7748	0.7422	0.7294
JAK2	0.9662	0.7523	1.0
SRC	0.8027	0.7542	0.798
HNF4A	0.9553	1.0	0.7704
IL13	0.8079	0.7787	0.7706
USF2	0.9523	1.0	0.7724
POU5F1	0.9646	1.0	0.8036
LYN	0.9252	0.8072	1.0
MAPKAPK2	0.9258	0.8092	1.0
GSK3B	0.9891	0.9966	0.8105
RPS6KA3	0.9345	0.8147	1.0
USF1	0.9758	1.0	0.8385
CSNK2A1	0.9627	0.8454	0.9764
AKT2	0.9531	0.8519	1.0
SPI1	0.9307	0.8888	0.8844
CSNK2A2	0.9736	0.9046	1.0
ATF1	1.0	1.0	1.0
ARAF	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
TRBC1	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
PRKAB1	1.0	1.0	1.0
SND1	1.0	1.0	1.0
BCR	1.0	1.0	1.0
DDIT3	1.0	1.0	1.0
SF1	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
GATA6	1.0	1.0	1.0
GATA4	1.0	1.0	1.0
ZBTB7A	1.0	1.0	1.0
ABCA3	1.0	1.0	1.0
FN1	1.0	1.0	1.0
NR2F1	1.0	1.0	1.0
NR2F2	1.0	1.0	1.0
PBX1	1.0	1.0	1.0
MLLT10	1.0	1.0	1.0
HLA-DRB1	1.0	1.0	1.0
CTCF	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
IKBKE	1.0	1.0	1.0
F2	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
MEF2D	1.0	1.0	1.0
IL12RB2	1.0	1.0	1.0
APEX1	1.0	1.0	1.0
PKN1	1.0	1.0	1.0
RORA	1.0	1.0	1.0
PITX2	1.0	1.0	1.0
MAP3K7	1.0	1.0	1.0
PITX1	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
FOXP3	1.0	1.0	1.0
PIAS1	1.0	1.0	1.0
MAF	1.0	1.0	1.0
BLK	1.0	1.0	1.0
DLX5	1.0	1.0	1.0
SHC1	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
NRF1	1.0	1.0	1.0
BCL2L11	1.0	1.0	1.0
STK38	1.0	1.0	1.0
BDNF	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
CXCL10	1.0	1.0	1.0
CXCL11	1.0	1.0	1.0
HLA-DRA	1.0	1.0	1.0
ITGB1	1.0	1.0	1.0
ITGB3	1.0	1.0	1.0
PTEN	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0
ARRB2	1.0	1.0	1.0
FOXL2	1.0	1.0	1.0
NRG1	1.0	1.0	1.0
MET	1.0	1.0	1.0
PRKAA2	1.0	1.0	1.0
ROCK1	1.0	1.0	1.0
CDC42	1.0	1.0	1.0
CD247	1.0	1.0	1.0
PTPN2	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
TRIM24	1.0	1.0	1.0
IL12A	1.0	1.0	1.0
EPHB3	1.0	1.0	1.0
CSNK1E	1.0	1.0	1.0
TGFA	1.0	1.0	1.0
YES1	1.0	1.0	1.0
FOXF2	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
WNK1	1.0	1.0	1.0
GRB2	1.0	1.0	1.0
CD3G	1.0	1.0	1.0
CD3E	1.0	1.0	1.0
SYK	1.0	1.0	1.0
IL18	1.0	1.0	1.0
NR5A1	1.0	1.0	1.0
NR5A2	1.0	1.0	1.0
KIT	1.0	1.0	1.0
GNAI3	1.0	1.0	1.0
GNAI1	1.0	1.0	1.0
GNAI2	1.0	1.0	1.0
HSF2	1.0	1.0	1.0
MSX1	1.0	1.0	1.0
PAK2	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
IL37	1.0	1.0	1.0
PPP1CA	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
IL18R1	1.0	1.0	1.0
TRAC	1.0	1.0	1.0
IHH	1.0	1.0	1.0
PRDM1	1.0	1.0	1.0
NR3C2	1.0	1.0	1.0
PDGFRB	1.0	1.0	1.0
