Overall graph size pval = 0.001
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
GNAQ	0.3475	0.2032	1.0
PLK3	0.3886	1.0	0.2041
MARK3	0.383	1.0	0.2058
TRBC1	0.3724	0.2075	1.0
TRAC	0.3724	0.2075	1.0
IKBKE	0.3616	0.2085	1.0
CD3G	0.372	0.2093	1.0
CD247	0.372	0.2093	1.0
FZD2	0.3741	0.2118	1.0
NBN	0.402	1.0	0.2124
RET	0.3662	0.2146	1.0
PIN1	0.2147	0.3704	0.3446
CAMK2G	0.3625	0.2164	1.0
SIK1	0.3661	0.2167	1.0
MAPKAPK5	0.2229	0.385	0.3541
HCK	0.3994	0.2336	1.0
EGFR	0.4293	1.0	0.2365
TRAF6	0.4423	1.0	0.2377
GRB2	0.4086	0.2394	1.0
YWHAB	0.2424	0.2705	0.4733
CDK5	0.3108	0.2468	0.6668
CHEK2	0.466	1.0	0.248
PRKACB	0.4271	0.2489	1.0
YWHAG	0.4856	1.0	0.2615
PRKACG	0.4448	0.2618	1.0
RPTOR	0.4847	1.0	0.2673
YWHAQ	0.4959	1.0	0.2706
GSK3A	0.2726	0.4293	0.3926
ATR	0.46	0.2743	1.0
HIPK2	0.501	1.0	0.2816
CSK	0.4678	0.2827	1.0
TBK1	0.4876	0.2994	1.0
MAPK3	0.895	1.0	0.3021
AKT3	0.4945	0.3037	1.0
JAK1	0.5025	0.3042	1.0
PRKCQ	0.5319	0.3216	1.0
CDK7	0.7085	1.0	0.3218
PAK2	0.5239	0.3282	1.0
MAP3K7	0.5742	1.0	0.3293
DYRK1A	0.5958	0.3795	1.0
MAPKAPK2	0.4088	0.5319	0.495
PPP2CA	0.6321	1.0	0.4187
CDK9	0.6933	1.0	0.4192
PRKAA2	0.656	0.4267	1.0
MAPK1	0.8844	0.9869	0.449
AKT2	0.4502	0.5662	0.5135
RPS6KA3	0.71	0.4868	1.0
MAPK11	0.7578	0.5289	1.0
CDK4	0.7325	0.8794	0.5483
RPS6KB1	0.7869	0.5554	1.0
MAPK8	0.7872	0.8988	0.5931
MAPK10	0.8617	0.648	1.0
GSK3B	0.8122	0.6786	0.8775
AKT1	0.7421	0.7516	0.686
MTOR	0.9194	1.0	0.6894
CSNK2A1	0.7769	0.7842	0.705
MAPK9	0.9435	0.7806	1.0
ARAF	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCB	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PRKCZ	1.0	1.0	1.0
PPP3R1	1.0	1.0	1.0
SFN	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
SRPK1	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
CDK16	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
PPP3CA	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
HRAS	1.0	1.0	1.0
SGK3	1.0	1.0	1.0
SGK1	1.0	1.0	1.0
CXCR4	1.0	1.0	1.0
CaMK2	1.0	1.0	1.0
PPP2CB	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
PAK4	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
AXL	1.0	1.0	1.0
CAMK4	1.0	1.0	1.0
CTNNB1	1.0	1.0	1.0
STK11	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
PIM1	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
NEK3	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
MAP3K5	1.0	1.0	1.0
MAP2K1	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
MAP2K2	1.0	1.0	1.0
DYRK1B	1.0	1.0	1.0
VRK1	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
RAF1	1.0	1.0	1.0
PXN	1.0	1.0	1.0
STK4	1.0	1.0	1.0
STK3	1.0	1.0	1.0
CCNB2	1.0	1.0	1.0
CCNB1	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
GRK6	1.0	1.0	1.0
STK38	1.0	1.0	1.0
ABL2	1.0	1.0	1.0
RIPK1	1.0	1.0	1.0
MAP2K7	1.0	1.0	1.0
MARK2	1.0	1.0	1.0
NEK9	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
IL2	1.0	1.0	1.0
CLK2	1.0	1.0	1.0
GH2	1.0	1.0	1.0
CLK1	1.0	1.0	1.0
GH1	1.0	1.0	1.0
CDK6	1.0	1.0	1.0
CDK3	1.0	1.0	1.0
GNB1	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
DYRK3	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0
ARRB2	1.0	1.0	1.0
SIN3A	1.0	1.0	1.0
MLST8	1.0	1.0	1.0
TOPBP1	1.0	1.0	1.0
YWHAH	1.0	1.0	1.0
AMP	1.0	1.0	1.0
CHUK	1.0	1.0	1.0
PKC	1.0	1.0	1.0
PPP2R5D	1.0	1.0	1.0
TRAF2	1.0	1.0	1.0
YWHAZ	1.0	1.0	1.0
CCNA2	1.0	1.0	1.0
CAMK2B	1.0	1.0	1.0
PRKAA1	1.0	1.0	1.0
ROCK1	1.0	1.0	1.0
IL2RG	1.0	1.0	1.0
AURKA	1.0	1.0	1.0
CDC42	1.0	1.0	1.0
GNG2	1.0	1.0	1.0
MAPK7	1.0	1.0	1.0
PTPN11	1.0	1.0	1.0
MAPK12	1.0	1.0	1.0
MAPK13	1.0	1.0	1.0
IL2RA	1.0	1.0	1.0
KRAS	1.0	1.0	1.0
