Overall graph size pval = 0.6239
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
BCL2L11	0.3708	0.1584	1.0
PIN1	0.2332	1.0	0.1593
REL	0.6366	1.0	0.1603
MAMLD1	0.3425	0.1615	0.7633
MAML3	0.3425	0.1615	0.7633
MED23	0.6574	0.1637	1.0
ATF5	0.1805	0.1647	0.6025
TSC22D3	0.5078	1.0	0.1652
DLX5	0.1875	0.1665	0.5992
DYRK2	0.2202	1.0	0.1671
GRB2	0.168	0.3364	0.3575
INSR	0.3654	0.1683	1.0
PIK3CA	0.5277	0.1688	1.0
PRKG1	0.2243	1.0	0.1704
SIN3A	0.192	0.5515	0.1712
CDKN1A	0.1916	0.5316	0.1736
CTCF	0.1806	0.5958	0.1737
FOS	0.5331	0.1745	0.881
PRKAA2	0.2357	1.0	0.1748
PLK3	0.4268	1.0	0.1752
HSF2	0.185	0.1756	0.5945
NR1H4	0.5508	0.1801	0.9379
EDN1	0.6875	0.1808	1.0
ATM	0.4634	0.8854	0.1809
CDH1	0.3678	0.1811	1.0
SHC1	0.4143	0.1815	1.0
ETV6	0.1817	0.5631	0.1844
VEGFA	0.1818	0.2881	0.3692
CLK1	0.3592	1.0	0.1826
SERPINB5	0.187	0.5375	0.2095
MMP13	0.1893	0.5766	0.1882
MAML2	0.4086	0.1897	0.7941
HIC1	0.6631	1.0	0.1897
MSC	0.3927	0.1907	0.8223
ANKRD1	0.5095	1.0	0.1915
CLK2	0.4634	0.1934	1.0
ING4	0.3286	0.7243	0.1943
PURA	0.5023	0.195	1.0
GNAI3	0.4284	0.1969	1.0
GNAI1	0.4284	0.1969	1.0
GNAZ	0.4284	0.1969	1.0
GNAO1	0.4284	0.1969	1.0
YWHAE	0.4756	0.1989	1.0
GNAI2	0.4325	0.2013	1.0
HRAS	0.3799	0.205	1.0
IL2RG	0.7373	0.2063	1.0
CDK4	0.207	0.443	0.2889
IL12RB1	0.4022	0.7976	0.2094
IL12B	0.4022	0.7976	0.2094
ETV4	0.4823	0.2111	0.8726
TFAP2C	0.7352	0.2118	1.0
SUPT7L	0.5037	1.0	0.212
TAF12	0.5037	1.0	0.212
TAF10	0.5037	1.0	0.212
TP53	0.3702	0.2126	0.6653
IL2RB	0.498	0.2141	0.8766
FOXA3	0.2174	0.3212	0.4065
TNFRSF11B	0.5179	1.0	0.2189
SOX2	0.5062	0.2192	0.8496
CDK5	0.3332	1.0	0.2197
IL12RB2	0.4797	0.8883	0.2206
IL12A	0.4797	0.8883	0.2206
EP300	0.2353	0.4893	0.2206
ILF3	0.292	0.2207	0.6725
PAX6	0.7266	0.2236	1.0
APC	0.2264	0.4084	0.3284
NFYA	0.7473	0.9898	0.2279
NR0B1	0.3939	0.2283	0.8086
TNF	0.2987	0.2291	0.6725
HIF1A	0.4409	0.7701	0.2299
HMGA1	0.4797	0.2362	0.8603
RPS6KB1	0.5535	0.2376	1.0
TYK2	0.4603	0.8222	0.2377
FGG	0.3915	1.0	0.2382
SP3	0.2389	0.3509	0.3493
SALL4	0.2918	0.2413	0.6511
SFN	0.3966	1.0	0.2415
FOSB	0.291	0.652	0.2423
HDAC9	0.554	0.2452	0.9123
IRF2	0.6226	1.0	0.2526
CCNE1	0.2537	0.4029	0.4337
F2	0.2886	0.6341	0.2577
MAML1	0.5371	0.2639	0.84
SOX17	0.2923	0.2664	0.6259
HBP1	0.6164	0.2679	1.0
HDAC7	0.7872	1.0	0.2684
IL23R	0.5547	0.9084	0.271
BRCA1	0.3893	0.6553	0.2717
JUN	0.8136	0.2727	0.9683
SMAD4	0.7841	0.2741	0.9704
ABCA3	0.2915	0.6079	0.2757
REST	0.7255	0.965	0.2776
TFE3	0.6154	1.0	0.2788
PTEN	0.5501	1.0	0.28
SND1	0.569	0.2848	1.0
JAK2	0.5397	0.8483	0.2851
PRKAA1	0.3707	1.0	0.2857
USF2	0.4433	0.7532	0.2865
PPARGC1A	0.8131	0.2899	0.979
MOV10	0.4039	0.6875	0.2918
AGO3	0.4039	0.6875	0.2918
AGO4	0.4039	0.6875	0.2918
AGO1	0.4039	0.6875	0.2918
TNRC6C	0.4039	0.6875	0.2918
TNRC6B	0.4039	0.6875	0.2918
KLF4	0.8365	0.292	0.985
MET	0.6482	1.0	0.2927
TNRC6A	0.4057	0.6876	0.2934
HDAC5	0.4076	0.7231	0.2936
KLF5	0.4889	0.8202	0.2939
HDAC2	0.2941	0.4771	0.3177
CEBPB	0.651	0.2969	0.8794
SGK1	0.488	1.0	0.2995
SMAD7	0.333	0.5925	0.3
GLI3	0.7067	1.0	0.3021
CXCR4	0.564	0.3021	1.0
HEY1	0.3388	0.3049	0.5773
DYRK1A	0.4651	1.0	0.3065
IL23A	0.4134	0.7006	0.3104
NFIC	0.3279	0.5722	0.3146
SPP1	0.3158	0.3827	0.4881
ETS1	0.5427	0.3177	0.7706
VAV3	0.5619	1.0	0.3215
PITX1	0.325	0.3424	0.5427
NOTCH1	0.7014	0.3298	0.9296
PTTG1	0.6815	0.9324	0.3305
CCNB1	0.6235	0.3307	1.0
PAK1	0.4192	1.0	0.3315
SMAD2	0.4956	0.3377	0.7747
MTF1	0.3952	0.6774	0.3406
IL2	0.3434	0.3934	0.4951
STAT5A	0.5969	0.3459	0.8118
ROCK1	0.6143	0.3476	1.0
HLA-DRB1	0.5654	1.0	0.3506
CD4	0.5654	1.0	0.3506
HIPK2	0.4632	0.738	0.3506
ONECUT1	0.3979	0.6641	0.3509
CREM	0.794	0.3537	1.0
EGF	0.5891	1.0	0.3539
TBX21	0.7825	1.0	0.3573
MEF2C	0.7903	0.3605	1.0
HSF1	0.646	0.8932	0.3619
RBPJ	0.5263	0.3658	0.7322
AKT1	0.4114	0.3667	0.6011
EPO	0.5827	1.0	0.3693
IL6	0.6902	0.3725	1.0
AURKB	0.4805	1.0	0.3769
IRF8	0.484	0.735	0.378
MTOR	0.6929	1.0	0.3785
STK11	0.7065	0.3823	1.0
EPHB3	0.6916	0.3834	1.0
GATA1	0.6469	0.8498	0.3837
TCF3	0.4993	0.3893	0.7418
PPARG	0.7167	0.8851	0.3895
ATF1	0.834	0.3921	1.0
XBP1	0.5767	0.764	0.3928
DNMT1	0.525	0.712	0.3983
IL37	0.4064	0.5837	0.4
CALM2	0.7155	0.4073	1.0
FLI1	0.4656	0.6474	0.4138
HES1	0.8953	1.0	0.4139
FOXP3	0.8381	0.417	1.0
HEY2	0.8302	0.4189	1.0
NCOR1	0.923	1.0	0.4289
RUNX1	0.8841	0.4292	0.9747
SNAI2	0.8986	0.4349	1.0
FOXO3	0.7632	0.4396	0.8861
KAT2A	0.4665	0.4469	0.5932
PLK4	0.6882	1.0	0.4473
TCF4	0.7967	0.4492	0.9434
GATA2	0.803	0.4493	0.9423
JUNB	0.6357	0.4495	0.7749
BCL6	0.4721	0.4498	0.6021
ETS2	0.6644	0.4531	0.8226
CEBPD	0.8322	0.4557	0.9597
ATF2	0.9114	0.4605	0.9789
HOXB7	0.6528	0.4614	0.8376
TEAD1	0.7905	0.4683	1.0
CHUK	0.8054	0.4685	1.0
ATF3	0.8758	1.0	0.4729
FOSL1	0.7087	0.841	0.4778
PPARD	0.4779	0.5148	0.5631
POU5F1	0.7526	0.479	0.8733
MTA1	0.8025	0.4798	0.9416
ERBB2	0.7207	1.0	0.481
GABPA	0.5793	0.7552	0.4819
GABPB1	0.5888	0.7524	0.4849
ARNTL	0.7253	0.4862	0.8407
OTX2	0.5862	0.7569	0.4863
JUND	0.829	0.4867	0.9304
MAPK3	0.7205	0.9035	0.4974
ESRRA	0.8744	1.0	0.4988
NR1H2	0.5026	0.5411	0.6053
FOXP2	0.503	0.5911	0.573
ITGB1	0.79	0.5032	1.0
ZFHX3	0.5043	0.5959	0.5602
MDM2	0.7866	1.0	0.5056
POLE3	0.5061	0.5356	0.6238
PIM1	0.7409	1.0	0.5068
AIP	0.5092	0.5965	0.5501
SP2	0.5098	0.5892	0.574
ZNF300	0.51	0.5712	0.5923
IHH	0.513	0.5422	0.6186
NR2F1	0.5147	0.6213	0.5403
BCL3	0.7925	0.5229	1.0
FN1	0.8051	1.0	0.5264
PRKCB	0.753	1.0	0.5279
CDK1	0.6321	0.7899	0.5288
FOSL2	0.7976	0.9225	0.5323
PRKACA	0.7321	1.0	0.5331
HIST2H2AA3	0.8468	0.5339	1.0
HIST2H2AC	0.8468	0.5339	1.0
H2AFB1	0.8468	0.5339	1.0
HIST1H2AD	0.8468	0.5339	1.0
HIST1H2AB	0.8468	0.5339	1.0
HIST1H2AJ	0.8468	0.5339	1.0
H2AFJ	0.8468	0.5339	1.0
H2AFZ	0.8468	0.5339	1.0
H2AFV	0.8468	0.5339	1.0
H2AFX	0.8479	0.5348	1.0
PBX1	0.8553	0.5385	1.0
AGO2	0.5688	0.6438	0.5392
CEBPA	0.8635	0.5417	0.9415
PAX3	0.8578	0.5418	1.0
PRKCH	0.8066	1.0	0.5443
TCF7	0.8571	0.5448	1.0
MAPK8	0.9036	0.5475	1.0
MCM7	0.7933	1.0	0.5497
IL2RA	0.7993	0.5508	0.9003
PITX2	0.8587	0.552	1.0
MSX1	0.8486	0.553	1.0
PLK1	0.5684	0.5531	0.6797
PARP1	0.7301	0.5531	0.848
FOXL2	0.8477	1.0	0.5541
TRBC1	0.8011	1.0	0.5545
CD3G	0.8011	1.0	0.5545
CD3E	0.8011	1.0	0.5545
TRAC	0.8011	1.0	0.5545
CREB5	0.7296	0.5558	0.8433
FOXD3	0.8561	0.5586	1.0
EDNRA	0.8667	0.5586	1.0
TFAP2B	0.8512	0.5627	1.0
NFKBIA	0.5931	0.6334	0.5679
MAP3K5	0.8058	1.0	0.5705
LHX2	0.8584	0.5735	1.0
RARA	0.7733	0.5742	0.8508
SIRT1	0.6358	0.6496	0.5762
CREB1	0.9362	0.9833	0.5783
HOXA10	0.9322	1.0	0.579
STAT6	0.9789	0.5845	0.9965
IRF1	0.7712	0.5862	0.8188
MLLT10	0.8547	0.5865	1.0
HOXA9	0.8547	1.0	0.5892
POU4F1	0.853	1.0	0.5921
MCM6	0.8566	1.0	0.595
RXRB	0.8542	1.0	0.5972
MAF	0.8549	1.0	0.5984
TP63	0.6623	0.6474	0.5992
HIST2H3C	0.8973	0.6016	1.0
H3F3B	0.8973	0.6016	1.0
HIST1H3E	0.8973	0.6016	1.0
HIST1H2AC	0.8973	0.6016	1.0
HIST3H2BB	0.8982	0.6024	1.0
H2BFS	0.8982	0.6024	1.0
HIST1H4C	0.8982	0.6024	1.0
HIST1H2BH	0.8982	0.6024	1.0
HIST1H2BG	0.8982	0.6024	1.0
HIST1H2BB	0.8982	0.6024	1.0
HIST1H2BA	0.8982	0.6024	1.0
HIST1H2BD	0.8982	0.6024	1.0
HIST1H2BN	0.8982	0.6024	1.0
HIST1H2BM	0.8982	0.6024	1.0
HIST1H2BO	0.8982	0.6024	1.0
HIST1H2BJ	0.8982	0.6024	1.0
HIST1H2BL	0.8982	0.6024	1.0
HIST1H2BK	0.8982	0.6024	1.0
NR1D1	0.8573	0.603	1.0
MMP7	0.9027	0.6035	1.0
CLOCK	0.7013	0.6063	0.7305
NR5A2	0.6185	0.6074	0.6768
NR1I2	0.8157	0.6077	0.8733
MCM5	0.8545	1.0	0.6092
SP4	0.9003	0.61	1.0
RXRG	0.6119	0.6179	0.6677
NR1H3	0.6187	0.6129	0.6742
NOTCH4	0.899	0.6154	1.0
PTGS2	0.8565	1.0	0.6174
HDAC4	0.834	0.9047	0.6174
PIAS1	0.6184	0.6385	0.6599
HDGF	0.6185	0.6349	0.6543
SOX6	0.6215	0.6574	0.6336
RORA	0.6217	0.6301	0.6743
ASF1B	0.8535	1.0	0.6226
IL6ST	0.632	0.6231	0.6866
CCND1	0.8423	0.6235	0.9077
ELK1	0.9329	1.0	0.6256
MEF2D	0.9045	0.6258	1.0
IL4	0.9216	0.6268	0.9725
GATA4	0.7857	0.8535	0.6289
TAL1	0.895	0.6322	1.0
EGR2	0.906	1.0	0.6337
CD247	0.8652	1.0	0.6344
GATA3	0.8383	0.6417	0.8588
HNF1A	0.8721	0.644	0.9126
ZBTB16	0.9045	0.6483	1.0
RUNX3	0.7136	0.655	0.6944
MAPK14	0.9477	0.6586	1.0
EGR1	0.872	0.8922	0.6592
SMAD3	0.8747	0.6614	0.8808
HIST2H2BE	0.7044	0.6667	0.7305
DCT	0.9021	1.0	0.6675
CCND3	0.9072	1.0	0.6681
KLK3	0.7045	0.677	0.7227
NR3C1	0.7684	0.7217	0.6788
ELF3	0.9309	0.6851	1.0
IRF7	0.9002	1.0	0.6864
MAPK1	0.8777	0.9403	0.6885
IL18	0.9033	1.0	0.6892
IL18RAP	0.9033	1.0	0.6892
IL18R1	0.904	1.0	0.691
KLF10	0.9323	0.6957	1.0
VDR	0.7524	0.7022	0.7095
TWIST2	0.9531	0.9788	0.706
CBFB	0.9943	0.7082	0.9994
NFKB1	0.8583	0.8247	0.7094
PDX1	0.78	0.7118	0.7811
RELA	0.915	0.9052	0.7122
RAD51	0.781	0.7184	0.783
CIITA	0.9731	1.0	0.7218
NPAS2	0.841	0.7257	0.82
RBMX	0.952	1.0	0.728
CD3D	0.7853	0.7293	0.7818
WT1	0.9005	0.8841	0.7333
IRF3	0.7824	0.7353	0.7791
CDC6	0.9336	1.0	0.7401
FOXF2	0.7773	0.7624	0.7402
PAX8	0.7765	0.7433	0.7586
IRF9	0.7833	0.7442	0.7593
ZFP36	0.9543	1.0	0.7493
TWIST1	0.9611	0.9676	0.7561
PAX5	0.9427	0.7617	0.9513
SNAI1	0.8372	0.8125	0.7656
PML	0.8385	0.7671	0.795
APEX1	0.9689	0.7705	1.0
ABL1	0.8573	0.7793	0.8284
NFATC3	0.9232	0.9219	0.7824
PRKCA	0.9223	1.0	0.7827
IL13	0.9525	0.7884	0.9415
LMO2	0.9703	1.0	0.7891
IL10	0.9511	0.7903	0.9428
KLF2	0.9681	1.0	0.7995
POU2F1	0.9412	0.9359	0.8086
TBP	0.9807	1.0	0.8271
SATB1	0.9108	0.8316	0.8678
SPI1	0.9931	0.8365	0.9915
WWTR1	0.9751	1.0	0.8372
ERBB4	0.9126	0.8383	0.8701
ABCB1	0.9796	1.0	0.853
ATF4	0.9601	0.9226	0.8631
NFATC2	0.9701	0.9342	0.8825
KLF6	0.9943	0.8865	1.0
EPAS1	0.9948	0.8892	0.9923
SOX9	0.9673	0.9043	0.9208
ERG	0.964	0.9081	0.9122
SRF	0.9732	0.9127	0.9364
NFATC1	0.9873	0.9356	0.9566
ZBTB17	0.9977	0.937	1.0
RUNX2	0.9996	0.964	1.0
AR	0.9998	0.9769	0.9953
EHMT2	1.0	1.0	1.0
ARAF	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
AKT2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
LYN	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
SMPD1	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
IKBKE	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
PKN1	1.0	1.0	1.0
NEK2	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
NEK3	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
MAP3K7	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
TUBA4A	1.0	1.0	1.0
MAPKAPK2	1.0	1.0	1.0
BLK	1.0	1.0	1.0
STK38	1.0	1.0	1.0
NEK9	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
ITGB3	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0
ARRB2	1.0	1.0	1.0
NKX3-1	1.0	1.0	1.0
HSP90AA1	1.0	1.0	1.0
KSR1	1.0	1.0	1.0
NRG1	1.0	1.0	1.0
SRC	1.0	1.0	1.0
ROCK2	1.0	1.0	1.0
CDC42	1.0	1.0	1.0
FYN	1.0	1.0	1.0
BCAR1	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
KDR	1.0	1.0	1.0
TRIM24	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
CSNK1E	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
YES1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
WNK1	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
PPP3CA	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
SYK	1.0	1.0	1.0
KIT	1.0	1.0	1.0
CaMK2	1.0	1.0	1.0
PAK4	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
RPA1	1.0	1.0	1.0
PER1	1.0	1.0	1.0
KITLG	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
PDGFRB	1.0	1.0	1.0
RAF1	1.0	1.0	1.0
CCNB2	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
GH2	1.0	1.0	1.0
GH1	1.0	1.0	1.0
IL8	1.0	1.0	1.0
GNAQ	1.0	1.0	1.0
GNB1	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
GSK3B	1.0	1.0	1.0
GSK3A	1.0	1.0	1.0
YWHAQ	1.0	1.0	1.0
MLST8	1.0	1.0	1.0
YWHAG	1.0	1.0	1.0
YWHAH	1.0	1.0	1.0
PDPK1	1.0	1.0	1.0
IRF4	1.0	1.0	1.0
AURKA	1.0	1.0	1.0
GNG2	1.0	1.0	1.0
PTK2B	1.0	1.0	1.0
EPOR	1.0	1.0	1.0
MAPK12	1.0	1.0	1.0
MAPK13	1.0	1.0	1.0
MAPK10	1.0	1.0	1.0
MAPK11	1.0	1.0	1.0
CREB3L3	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
