Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
CDK2	phosphorylates	RRM2	S20;T33	CDK2-G	3.0327944461821494	0.04818081114667504	RRM2-P-S20	2.514729094288241	0.08088482139901858
CDK1	phosphorylates	RRM2	S20;T33	CDK1-G	3.311652695588819	0.03645587347718294	RRM2-P-S20	2.514729094288241	0.08088482139901858
PLK1	phosphorylates	TTK	S108;S214;T458;S333;T676;S345;S291;T12;T33;S37;T46;S321;T564;T594;S362;T210;S363;T371	PLK1-G	3.613087643257706	0.026968449231094357	TTK-P-T33	2.514729094288241	0.08088482139901858
POLR2G	upregulates-expression	FANCI		POLR2G-G	2.477896030436599	0.08391960427260614	FANCI-R	3.1610078039812324	0.04238300578775987
CDK2	phosphorylates	ORC2	T226;T116	CDK2-active-by-network-sig	1.0		ORC2-P-T226	2.4636906338776625	0.08512022297308029
CDK2	phosphorylates	ORC2	T226;T116	CDK2-G	3.0327944461821494	0.04818081114667504	ORC2-P-T226	2.4636906338776625	0.08512022297308029
CDK2	phosphorylates	ATRIP	S239;S224	CDK2-active-by-network-sig	1.0		ATRIP-P-S224	2.4484183508118424	0.08643018067395761
CDK2	phosphorylates	ATRIP	S239;S224	CDK2-G	3.0327944461821494	0.04818081114667504	ATRIP-P-S224	2.4484183508118424	0.08643018067395761
CHEK1	phosphorylates	MCM3	S160	CHEK1-G	3.462015233007843	0.03136648750238025	MCM3-P-S160	2.434886506471383	0.08760768938965405
CDK2	phosphorylates	TERF2	S365	CDK2-active-by-network-sig	1.0		TERF2-P-S365	2.3907411955286593	0.09156179352864197
CDK2	phosphorylates	TERF2	S365	CDK2-G	3.0327944461821494	0.04818081114667504	TERF2-P-S365	2.3907411955286593	0.09156179352864197
JUN	upregulates-expression	CDK1		JUN-active-by-network-sig	1.0		CDK1-R	2.3552611429538923	0.09486872899940164
E2F1	upregulates-expression	CDK1		E2F1-active-by-network-sig	1.0		CDK1-R	2.3552611429538923	0.09486872899940164
E2F1	upregulates-expression	CHEK2		E2F1-active-by-network-sig	1.0		CHEK2-R	2.3226427290987757	0.0980142180101404
CDK2	phosphorylates	MCM2	S108;S53;S41;S139;S13;S27;S40	CDK2-active-by-network-sig	1.0		MCM2-P-S40-S41	2.302896728935931	0.09996884126115511
CDK2	phosphorylates	MCM2	S108;S53;S41;S139;S13;S27;S40	CDK2-G	3.0327944461821494	0.04818081114667504	MCM2-P-S40-S41	2.302896728935931	0.09996884126115511
PARP1	dephosphorylates	XRCC1	S416;S525;T523;S578;S421;T488;S410;Y515;S409;S418;S408;S518;T519;S485;S475	PARP1-G	2.372579884203028	0.0932398676563151	XRCC1-P-S475-S485-T488	-2.2865429514988067	0.10161715074905402
CDK2	phosphorylates	RAD18	S99	CDK2-G	3.0327944461821494	0.04818081114667504	RAD18-P-S99	2.2865429514988067	0.10161715074905402
CDK2	phosphorylates	RAD18	S99	CDK2-active-by-network-sig	1.0		RAD18-P-S99	2.2865429514988067	0.10161715074905402
