Overall graph size pval = 0.4062
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
ATM	0.2951	0.1076	1.0
MLXIPL	0.112	0.2952	0.2166
DNMT1	0.3201	1.0	0.1241
TP53	0.2031	0.5354	0.1426
JUNB	0.3529	0.155	1.0
IRF9	0.3566	1.0	0.1566
ATF2	0.4587	0.1572	1.0
RB1	0.41	1.0	0.1728
ATF3	0.3463	0.1796	1.0
SP4	0.3984	1.0	0.181
TWIST2	0.4659	1.0	0.1822
LIN54	0.353	1.0	0.1885
LIN52	0.353	1.0	0.1885
LIN37	0.353	1.0	0.1885
LIN9	0.353	1.0	0.1885
AGO2	0.1945	0.2879	0.3882
SIRT1	0.3284	0.7493	0.1969
WWTR1	0.3996	1.0	0.199
PURA	0.3589	1.0	0.2146
ZBTB16	0.4034	1.0	0.2212
PGR	0.4036	0.2239	1.0
MOV10	0.2241	0.3141	0.4176
AGO3	0.2241	0.3141	0.4176
AGO4	0.2241	0.3141	0.4176
AGO1	0.2241	0.3141	0.4176
TNRC6C	0.2241	0.3141	0.4176
TNRC6A	0.2241	0.3141	0.4176
TNRC6B	0.2241	0.3141	0.4176
TFAP2C	0.4425	1.0	0.2243
YBX1	0.5327	1.0	0.2248
RBBP4	0.4038	1.0	0.2256
ESRRA	0.4024	0.2302	1.0
SNAI1	0.4536	0.2319	1.0
MYBL2	0.4095	0.2331	1.0
SOX6	0.3996	1.0	0.2352
GABPB1	0.4955	1.0	0.2363
GABPA	0.4913	1.0	0.2375
KLF6	0.4452	1.0	0.2412
REL	0.4002	0.2448	1.0
IL8	0.4546	1.0	0.2451
CREM	0.4045	1.0	0.2515
NFIC	0.4896	1.0	0.2518
IL23R	0.3989	0.2531	1.0
IL23A	0.3989	0.2531	1.0
NR4A1	0.4565	1.0	0.2533
NR1I2	0.5009	1.0	0.2682
HDAC9	0.5274	0.273	1.0
FOSL2	0.4506	0.2809	1.0
CBFB	0.5515	0.2874	1.0
USF1	0.2923	0.3029	0.5563
TWIST1	0.6616	1.0	0.2963
STAT1	0.4574	0.7556	0.304
SPDEF	0.4919	0.3045	1.0
GLI1	0.4927	0.3113	1.0
IL37	0.6154	1.0	0.3121
SATB1	0.4981	0.3193	1.0
YY1	0.3784	0.3254	0.6585
CREB1	0.6384	0.3311	1.0
IRF1	0.3844	0.3327	0.6492
TCF4	0.6053	1.0	0.3408
SMAD7	0.5775	1.0	0.3441
DDIT3	0.5802	1.0	0.3461
SRF	0.6405	1.0	0.3478
FOS	0.3552	0.3819	0.5164
PAX5	0.603	1.0	0.3554
HIF1A	0.7981	0.3562	1.0
HEY1	0.5702	0.3729	1.0
GLI2	0.574	0.3734	1.0
KAT2B	0.5801	0.3738	1.0
VHL	0.6184	1.0	0.3777
GATA3	0.3839	0.5057	0.471
BCL6	0.6787	0.3921	1.0
KLF5	0.5784	0.3936	1.0
RARA	0.6739	1.0	0.4002
NR3C1	0.7513	1.0	0.4007
ING4	0.6665	1.0	0.4167
XBP1	0.8656	1.0	0.4184
STAT6	0.7317	1.0	0.4194
VDR	0.6453	0.4197	1.0
MYC	0.6493	0.426	0.8409
ERG	0.6751	0.4341	1.0
CDKN1A	0.6531	0.4355	1.0
STAT5B	0.7057	0.4875	1.0
TP73	0.782	0.4903	1.0
GATA1	0.788	1.0	0.4929
JUND	0.722	0.4946	1.0
HNF4A	0.7034	0.4952	1.0
ATF4	0.7121	0.5052	1.0
USF2	0.5254	0.6529	0.5064
PTTG1	0.7039	0.5078	1.0
STAT5A	0.752	0.5248	1.0
HDAC2	0.7451	1.0	0.5408
FOSL1	0.7696	0.5468	1.0
SMAD3	0.873	1.0	0.5622
SP1	0.7305	0.5627	0.8089
PPARGC1A	0.8864	1.0	0.5702
MYB	0.8668	0.572	1.0
TBL1X	0.6488	0.7263	0.5922
TBL1XR1	0.6488	0.7263	0.5922
CHD9	0.649	0.7241	0.5922
SMARCD3	0.649	0.7241	0.5922
TGS1	0.649	0.7241	0.5922
CARM1	0.649	0.7241	0.5922
NCOA6	0.6671	0.7369	0.6054
CEBPA	0.7993	0.6071	1.0
RUNX1	0.652	0.7135	0.6183
FOXA1	0.9094	1.0	0.6421
FOXA2	0.8506	0.6463	1.0
HELZ2	0.7208	0.773	0.6471
MED1	0.7384	0.7845	0.6602
FOXM1	0.8542	0.662	1.0
SP3	0.7191	0.7551	0.6643
WT1	0.8954	1.0	0.6657
NCOA2	0.7378	0.7799	0.6673
CEBPB	0.9343	1.0	0.6777
CTNNB1	0.9366	1.0	0.6811
NCOA1	0.7731	0.8074	0.6838
ETS1	0.7561	0.7874	0.6855
ARNT	0.7761	0.6871	0.8233
RUNX3	0.9105	0.7064	1.0
PPARA	0.7827	0.7841	0.7267
RXRA	0.8232	0.8377	0.7285
JUN	0.8507	0.7719	0.8202
STAT3	0.9347	0.773	0.9618
EGR1	0.9738	1.0	0.7873
STAT4	0.9571	0.79	1.0
AR	0.9641	1.0	0.7904
ESR1	0.9196	0.8996	0.8332
EP300	0.9873	1.0	0.8445
CREBBP	0.9428	0.9286	0.848
RELA	0.9955	0.9591	0.984
NFKB1	0.9999	0.9891	1.0
ATF1	1.0	1.0	1.0
SPI1	1.0	1.0	1.0
MAML2	1.0	1.0	1.0
TRRAP	1.0	1.0	1.0
MAML1	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
RBPJ	1.0	1.0	1.0
ELK1	1.0	1.0	1.0
KAT5	1.0	1.0	1.0
SOX9	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
HNF1A	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
RUNX2	1.0	1.0	1.0
MED7	1.0	1.0	1.0
MAML3	1.0	1.0	1.0
CLOCK	1.0	1.0	1.0
ATF6	1.0	1.0	1.0
HOXB7	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
EPAS1	1.0	1.0	1.0
GATA4	1.0	1.0	1.0
KLK3	1.0	1.0	1.0
GATA2	1.0	1.0	1.0
TERT	1.0	1.0	1.0
TP53BP2	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
FOXF2	1.0	1.0	1.0
ZNF382	1.0	1.0	1.0
NFATC3	1.0	1.0	1.0
NFATC2	1.0	1.0	1.0
NFATC1	1.0	1.0	1.0
CDC6	1.0	1.0	1.0
FLI1	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
SNAI2	1.0	1.0	1.0
HBP1	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
MED15	1.0	1.0	1.0
CD3D	1.0	1.0	1.0
MED18	1.0	1.0	1.0
MED17	1.0	1.0	1.0
MED12	1.0	1.0	1.0
MECP2	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
MED10	1.0	1.0	1.0
IL10	1.0	1.0	1.0
EDN1	1.0	1.0	1.0
PARP1	1.0	1.0	1.0
NCOA3	1.0	1.0	1.0
TSC22D3	1.0	1.0	1.0
ACTL6A	1.0	1.0	1.0
IL13	1.0	1.0	1.0
PAX6	1.0	1.0	1.0
MED27	1.0	1.0	1.0
F2	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
SERPINB5	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
KAT2A	1.0	1.0	1.0
MED24	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
NCOR1	1.0	1.0	1.0
PAX8	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARG	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
ASCL1	1.0	1.0	1.0
ARNTL	1.0	1.0	1.0
HSF1	1.0	1.0	1.0
SPP1	1.0	1.0	1.0
NPM1	1.0	1.0	1.0
CDX2	1.0	1.0	1.0
CDKN2A	1.0	1.0	1.0
NR1H4	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
PER1	1.0	1.0	1.0
MAMLD1	1.0	1.0	1.0
FOXA3	1.0	1.0	1.0
ETS2	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
ZFP36	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
RUVBL2	1.0	1.0	1.0
RUVBL1	1.0	1.0	1.0
PITX1	1.0	1.0	1.0
MSX2	1.0	1.0	1.0
LMO2	1.0	1.0	1.0
MITF	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
HIC1	1.0	1.0	1.0
NOTCH3	1.0	1.0	1.0
NOTCH1	1.0	1.0	1.0
TCF7	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
FOXO4	1.0	1.0	1.0
FOXO3	1.0	1.0	1.0
FOXO1	1.0	1.0	1.0
NPAS2	1.0	1.0	1.0
MED30	1.0	1.0	1.0
MED31	1.0	1.0	1.0
ABL1	1.0	1.0	1.0
TFAP2A	1.0	1.0	1.0
ZBTB17	1.0	1.0	1.0
TFAP2B	1.0	1.0	1.0
SMAD4	1.0	1.0	1.0
HMGA1	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
IL4	1.0	1.0	1.0
NFKBIA	1.0	1.0	1.0
CDK8	1.0	1.0	1.0
SP2	1.0	1.0	1.0
BCL2	1.0	1.0	1.0
NFE2L2	1.0	1.0	1.0
CIITA	1.0	1.0	1.0
PPP1R13B	1.0	1.0	1.0
KLF10	1.0	1.0	1.0
TBP	1.0	1.0	1.0
MMP7	1.0	1.0	1.0
ETV4	1.0	1.0	1.0
ELF3	1.0	1.0	1.0
DCT	1.0	1.0	1.0
THRAP3	1.0	1.0	1.0
MET	1.0	1.0	1.0
HDAC4	1.0	1.0	1.0
HDAC5	1.0	1.0	1.0
HDAC3	1.0	1.0	1.0
CEBPD	1.0	1.0	1.0
TAF9	1.0	1.0	1.0
LEF1	1.0	1.0	1.0
INS	1.0	1.0	1.0
MTA1	1.0	1.0	1.0
ERBB4	1.0	1.0	1.0
FAM120B	1.0	1.0	1.0
MAPK1	1.0	1.0	1.0
HES1	1.0	1.0	1.0
MAPK3	1.0	1.0	1.0
TCF7L2	1.0	1.0	1.0
KLF4	1.0	1.0	1.0
KLF2	1.0	1.0	1.0
PML	1.0	1.0	1.0
KLF8	1.0	1.0	1.0
RAD51	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
