Overall graph size pval = 0.0767
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
ITGB3	0.1202	0.0645	1.0
FOSL1	0.0661	0.113	0.3106
MAML2	0.1911	0.0669	1.0
PPP2R1B	0.1265	1.0	0.0669
PPP2CB	0.1265	1.0	0.0669
SND1	0.1219	0.0671	1.0
JAK2	0.094	0.0675	0.5816
CD3D	0.2019	0.0678	1.0
TFDP1	0.1115	0.4657	0.0681
PITX2	0.1519	0.0684	1.0
UHMK1	0.1327	0.0702	1.0
ERBB4	0.0744	0.0712	0.5055
NR3C1	0.3145	0.9054	0.0762
MAML1	0.1032	0.0783	0.6079
HDAC7	0.2404	1.0	0.0788
TP63	0.1579	0.0796	0.7126
BRAF	0.1584	0.0801	1.0
NOTCH3	0.0815	0.0876	0.4793
E2F6	0.4973	0.0823	1.0
ETV4	0.2188	0.0876	1.0
CSNK2A1	0.8933	1.0	0.0888
CEBPA	0.1847	0.0898	0.8142
PKN1	0.1661	0.0912	1.0
LYN	0.2049	0.0914	1.0
KLF8	0.0967	0.4748	0.0934
ERG	0.3253	0.095	1.0
NANOG	0.0967	0.1861	0.2652
EP300	0.3653	0.104	0.9453
EDN1	0.2507	0.1053	1.0
FN1	0.2887	0.1057	1.0
MAP2K1	0.1959	0.11	1.0
TCF3	0.1109	0.435	0.1381
ZBTB17	0.412	1.0	0.1111
HIF1A	0.3885	0.1138	0.9453
PPP2R1A	0.2121	1.0	0.1145
SP1	0.2207	0.1167	0.6975
POU1F1	0.2075	0.1168	1.0
IL12RB1	0.1174	0.156	0.3819
IL12B	0.1174	0.156	0.3819
HOXB7	0.1676	0.5871	0.1191
HIC1	0.1662	0.1191	0.5842
ACTB	0.2267	1.0	0.1248
HEY2	0.1268	0.1643	0.4282
ELK1	0.5266	1.0	0.1286
SHC1	0.2494	0.1292	1.0
KDR	0.2285	0.1293	1.0
NFYA	0.627	0.9557	0.1306
KLF2	0.383	0.1365	1.0
GATA2	0.1868	0.1407	0.6412
TFDP2	0.1412	0.3111	0.2095
IL6ST	0.2972	0.1426	1.0
IL2RG	0.3069	0.1432	1.0
RBPJ	0.1828	0.1456	0.6389
TYK2	0.1466	0.1732	0.4286
PRKCI	0.1485	0.3885	0.199
MSX1	0.1504	0.3808	0.2407
TSC22D3	0.1507	0.2434	0.3721
RAF1	0.309	0.1508	1.0
CDK5	0.2489	0.1511	0.8138
JAK3	0.2702	0.1524	1.0
E2F1	0.7444	0.9716	0.1567
IKBKB	0.4877	1.0	0.1589
PTGDR	0.1591	0.2488	0.3121
HDAC5	0.3574	1.0	0.161
SFN	0.1626	0.4103	0.2066
CDK6	0.174	0.1642	0.6545
STAT4	0.571	0.1645	0.969
MAPK12	0.4626	1.0	0.1648
MAPK13	0.4589	1.0	0.1662
ATF3	0.1668	0.5008	0.178
STAT5A	0.1849	0.1698	0.53
MAPK11	0.1711	0.1976	0.5029
PRKACB	0.4617	1.0	0.1755
TFAP2A	0.1759	0.2153	0.4078
JUND	0.256	0.1793	0.7139
RPS6KA1	0.3518	0.182	1.0
PRKACG	0.4889	1.0	0.1855
SNAI1	0.3789	1.0	0.186
PTK6	0.2632	0.1885	1.0
VHL	0.2455	0.1897	0.6179
PPP2CA	0.3486	1.0	0.1967
FOSL2	0.1969	0.2018	0.5491
NR2F1	0.546	0.1989	1.0
CDK9	0.7772	1.0	0.1997
SATB1	0.2012	0.2652	0.4522
LEF1	0.5571	0.2023	1.0
ATF1	0.3782	0.2032	1.0
FLI1	0.336	0.7108	0.2035
RPS6KA5	0.5379	1.0	0.2037
CAMK2A	0.3377	0.2045	1.0
ESR1	0.275	0.5312	0.2057
CCND1	0.2058	0.3924	0.2702
PROX1	0.4709	1.0	0.2088
TAL1	0.21	0.4026	0.3225
PGR	0.244	0.5942	0.2122
SOX17	0.2129	0.2785	0.4388
IL23R	0.4102	0.2131	1.0
SMAD7	0.2359	0.5807	0.2132
CCNB2	0.4599	1.0	0.2142
BCR	0.2911	0.2154	1.0
GATA6	0.2159	0.4052	0.3325
CEBPD	0.2183	0.2223	0.5591
REST	0.4907	1.0	0.2222
CDKN2A	0.2228	0.3454	0.3668
PTTG1	0.2238	0.225	0.559
KITLG	0.3447	0.2264	1.0
DYRK1B	0.3108	0.2291	1.0
SP4	0.6049	1.0	0.2302
PRKCE	0.3828	0.2308	1.0
HIST3H2BB	0.6067	1.0	0.2316
HIST2H3C	0.6067	1.0	0.2316
H2BFS	0.6067	1.0	0.2316
H3F3B	0.6067	1.0	0.2316
HIST1H3E	0.6067	1.0	0.2316
HIST1H4C	0.6067	1.0	0.2316
HIST1H2AC	0.6067	1.0	0.2316
HIST1H2BH	0.6067	1.0	0.2316
HIST1H2BG	0.6067	1.0	0.2316
HIST1H2BB	0.6067	1.0	0.2316
HIST1H2BA	0.6067	1.0	0.2316
HIST1H2BD	0.6067	1.0	0.2316
HIST1H2BN	0.6067	1.0	0.2316
HIST1H2BM	0.6067	1.0	0.2316
HIST1H2BO	0.6067	1.0	0.2316
HIST1H2BJ	0.6067	1.0	0.2316
HIST1H2BL	0.6067	1.0	0.2316
HIST1H2BK	0.6067	1.0	0.2316
TRIM28	0.6075	0.2317	1.0
HOXA10	0.2454	0.5742	0.2331
SREBF2	0.6737	0.9488	0.2349
MCM5	0.5353	1.0	0.2374
DAPK1	0.3288	0.2393	1.0
KAT2A	0.4563	0.2413	1.0
IRF1	0.5251	0.2414	0.9163
FOXD3	0.5377	1.0	0.2419
AMP	0.3363	0.2421	1.0
IL23A	0.45	0.2435	1.0
ETS2	0.4486	0.2436	1.0
EPOR	0.3368	0.2444	1.0
WWTR1	0.4358	0.245	1.0
XBP1	0.6189	0.2458	1.0
ZFHX3	0.5381	0.2478	1.0
TFAP2B	0.5445	1.0	0.2479
HDAC2	0.3223	0.7161	0.2487
PPP2R3B	0.376	1.0	0.2487
PITX1	0.2491	0.4513	0.3259
ROCK2	0.3422	0.2505	1.0
NEK9	0.3475	0.2527	1.0
CDC6	0.661	1.0	0.2568
CIITA	0.3649	0.6998	0.2584
ABCB1	0.4292	0.2606	1.0
IL18	0.2657	0.5184	0.2644
IL18RAP	0.2657	0.5184	0.2644
CDKN1A	0.3474	0.2654	0.7063
NKX3-1	0.5634	0.2683	1.0
PRKCD	0.4851	0.2692	1.0
HBEGF	0.3675	0.2695	1.0
ASCL1	0.6625	0.2703	1.0
NR1I2	0.3595	0.272	0.7064
RPS6KA2	0.3701	0.2729	1.0
PTPN11	0.4401	0.273	1.0
PRKG1	0.2798	0.5303	0.2733
BTK	0.3647	0.2736	1.0
PKD1	0.3727	0.275	1.0
IL18R1	0.2845	0.5346	0.2758
CHUK	0.2758	0.5148	0.2903
PRKD2	0.3737	0.2771	1.0
INSR	0.4119	0.2775	1.0
BCL2	0.4648	0.2791	1.0
STK38	0.3745	0.2807	1.0
MEF2D	0.6075	1.0	0.2808
VAV3	0.4339	0.2812	1.0
HDAC4	0.2821	0.5664	0.2911
DYRK1A	0.6689	1.0	0.2824
TFAP2C	0.4803	0.2825	1.0
TIMP3	0.5329	1.0	0.2846
SOS1	0.4415	0.2846	1.0
PIK3R1	0.6126	1.0	0.2859
KAT2B	0.3345	0.2859	0.6602
NFATC2	0.3818	0.2887	0.7415
POU4F1	0.5367	1.0	0.2907
TRAF2	0.4004	0.2936	1.0
EZH2	0.2942	0.5398	0.2946
PER1	0.5394	1.0	0.2947
GATA4	0.5303	0.2951	1.0
PIK3CA	0.6297	1.0	0.2956
PAX5	0.4468	0.7637	0.2991
CLK1	0.462	0.3021	1.0
CSNK1D	0.4033	0.3026	1.0
PLCG2	0.4025	0.3027	1.0
HIST2H2BE	0.6628	1.0	0.3079
SNAI2	0.3703	0.3095	0.6695
MEF2A	0.6659	1.0	0.3125
SIRT1	0.5127	0.7981	0.3134
ABL1	0.3148	0.352	0.5267
MTOR	0.8765	1.0	0.3184
ERBB2	0.6458	1.0	0.3188
CHEK2	0.429	0.3193	1.0
CAMK2B	0.4302	0.3198	1.0
TBX21	0.3207	0.4138	0.4889
CAMK2G	0.4314	0.3209	1.0
CCNT1	0.7569	1.0	0.3224
GTF2F1	0.7569	1.0	0.3224
POLR2B	0.7569	1.0	0.3224
POLR2C	0.7569	1.0	0.3224
POLR2D	0.7569	1.0	0.3224
POLR2E	0.7569	1.0	0.3224
POLR2G	0.7569	1.0	0.3224
POLR2H	0.7569	1.0	0.3224
POLR2I	0.7569	1.0	0.3224
POLR2J	0.7569	1.0	0.3224
POLR2K	0.7569	1.0	0.3224
POLR2L	0.7569	1.0	0.3224
ING4	0.3673	0.647	0.3234
AHR	0.5324	0.3249	1.0
PDGFRB	0.4361	0.3263	1.0
CDK5R1	0.4398	0.3269	1.0
DDIT3	0.413	0.6969	0.3271
CHEK1	0.5155	0.7317	0.3271
MMP13	0.5367	0.3279	1.0
MSX2	0.3301	0.424	0.4994
EPHB3	0.44	0.3306	1.0
CCND2	0.622	1.0	0.3335
PRKCB	0.5184	0.3339	1.0
GTF2F2	0.7695	1.0	0.3343
LHX2	0.5418	0.3363	1.0
ETV6	0.5501	0.3387	1.0
MTA1	0.4104	0.3391	0.6818
POLR2A	0.7784	1.0	0.3417
GABPB1	0.7571	1.0	0.3439
NF1	0.6582	1.0	0.3475
GNB1	0.4638	0.3477	1.0
PRKACA	0.3485	0.4372	0.4143
POLR2F	0.7943	1.0	0.3502
HES1	0.6641	1.0	0.3514
FOXA2	0.7194	0.8986	0.3542
MYCN	0.8839	1.0	0.3564
MAPK3	0.5392	0.3577	0.8615
AGO2	0.5468	1.0	0.3596
NR1H4	0.6555	0.3596	1.0
CCNB1	0.7261	1.0	0.3604
ZBTB16	0.6137	0.3635	1.0
TEAD1	0.4854	0.3647	1.0
IKBKE	0.4909	0.3658	1.0
B2M	0.4926	0.3693	1.0
MAZ	0.5346	0.3715	1.0
FOXL2	0.5385	1.0	0.3728
PDPK1	0.5109	0.3739	1.0
JUNB	0.6747	0.3761	1.0
GATA3	0.3763	0.4121	0.528
SYK	0.5188	0.378	1.0
NR2F2	0.5502	1.0	0.3802
DLX5	0.5413	0.3803	1.0
MEF2C	0.7176	1.0	0.3807
EPO	0.506	0.3807	1.0
BTF3	0.3808	0.4741	0.5082
GSK3B	0.384	0.4674	0.4736
MOV10	0.5742	1.0	0.3848
AGO3	0.5742	1.0	0.3848
AGO4	0.5742	1.0	0.3848
AGO1	0.5742	1.0	0.3848
TNRC6C	0.5742	1.0	0.3848
TNRC6B	0.5742	1.0	0.3848
MAF	0.5469	0.3857	1.0
AURKB	0.4035	0.3857	0.6455
LCK	0.6154	0.3863	1.0
RAC1	0.5154	0.3865	1.0
CDKN1B	0.5131	0.3901	1.0
TNRC6A	0.5885	1.0	0.3904
IL8	0.6585	1.0	0.3912
HCK	0.5136	0.3916	1.0
PDGFB	0.5163	0.3927	1.0
CEBPE	0.5847	1.0	0.3944
CDK2	0.9029	0.9817	0.3956
NR3C2	0.6124	0.3988	1.0
HDGF	0.6063	0.4017	1.0
DCT	0.6014	0.4033	1.0
GRB2	0.6284	0.4036	1.0
SERPINB5	0.5352	0.4073	1.0
HIF3A	0.537	0.4074	1.0
IL2RA	0.6378	0.4077	1.0
NR1H2	0.5392	0.4077	1.0
FOXQ1	0.5337	0.4079	1.0
NOTCH2	0.5367	0.4084	1.0
TBK1	0.536	0.4097	1.0
PAX3	0.5382	0.4108	1.0
PBX1	0.5418	0.4132	1.0
IFNG	0.6632	0.415	1.0
RUNX3	0.5864	0.7758	0.4151
PAX8	0.7099	1.0	0.4162
CREB3L3	0.5381	0.4186	1.0
IL10	0.8197	1.0	0.42
FOXF2	0.7192	0.4236	1.0
NR0B1	0.7939	0.4281	1.0
KLF10	0.6669	0.4301	1.0
CSNK2A2	0.8418	1.0	0.4306
SPDEF	0.7866	1.0	0.431
ILF3	0.594	0.4315	1.0
MAP3K7	0.5568	0.4319	1.0
CDK4	0.7232	0.4377	1.0
RXRG	0.6061	0.4393	1.0
MAPK14	0.737	0.8732	0.4406
IL37	0.5994	0.7594	0.4438
NR5A1	0.8513	1.0	0.4496
GLI2	0.4496	0.4669	0.6025
TRRAP	0.8434	1.0	0.4525
YES1	0.5852	0.457	1.0
SPI1	0.8238	0.4573	1.0
MECP2	0.4718	0.6015	0.4584
PRKCG	0.5911	0.4589	1.0
ESR2	0.7166	1.0	0.4602
PAK4	0.5841	0.4611	1.0
ELF3	0.6664	0.4662	1.0
NR1H3	0.6076	0.4678	1.0
POU2F1	0.4684	0.4714	0.6245
NOTCH4	0.6051	0.4694	1.0
USF2	0.7393	0.4695	1.0
GNAI3	0.6603	0.4706	1.0
GNAI1	0.6603	0.4706	1.0
GNAI2	0.6603	0.4706	1.0
GNAZ	0.6603	0.4706	1.0
GNAO1	0.6603	0.4706	1.0
NR5A2	0.6041	0.4735	1.0
TNF	0.6437	0.474	1.0
NFATC3	0.7021	0.4751	1.0
VDR	0.6308	0.4778	0.8128
CD3G	0.6577	0.481	1.0
CD3E	0.6577	0.481	1.0
ZFP36	0.7094	1.0	0.4845
TCF7L2	0.4869	0.5309	0.5778
MAPK1	0.7615	0.4879	0.9549
WT1	0.6585	0.488	0.7923
PPARD	0.4906	0.6248	0.4945
PRKDC	0.6277	0.4915	1.0
IL2	0.7344	0.4931	1.0
NRF1	0.9097	1.0	0.4953
PRKCH	0.6634	0.4957	1.0
KLK3	0.6657	0.496	1.0
TRBC1	0.6737	0.4977	1.0
TRAC	0.6737	0.4977	1.0
MAX	0.8559	0.9508	0.4979
CCND3	0.6968	0.4986	1.0
RARA	0.7834	0.5019	1.0
CLK2	0.6407	0.5029	1.0
MAPK10	0.6757	0.8131	0.5163
PRKCZ	0.5465	0.6901	0.5229
ATF2	0.5999	0.5273	0.7069
IRF3	0.72	0.5309	1.0
CD247	0.7057	0.5328	1.0
DNMT1	0.8249	1.0	0.5346
MAPK8	0.6803	0.7687	0.5368
KAT5	0.8622	1.0	0.537
GLI1	0.5816	0.6914	0.5371
NFIC	0.8467	1.0	0.5371
YY1	0.9699	1.0	0.5404
REL	0.5861	0.7073	0.5415
HDAC9	0.6631	0.5477	0.769
MAPK7	0.692	0.5478	1.0
CDK7	0.5718	0.5496	0.7187
TP73	0.6158	0.5554	0.7062
TBP	0.7842	0.5578	1.0
MET	0.7275	0.5637	1.0
APEX1	0.7586	0.5661	1.0
RAD51	0.7095	0.5712	1.0
SMAD2	0.7377	0.5742	1.0
USF1	0.6998	0.5768	0.8245
PRKAA2	0.7239	0.5854	1.0
PRKD1	0.7215	0.592	1.0
HMGA1	0.8186	0.6008	1.0
AKT1	0.6011	0.6315	0.6028
HSF1	0.6021	0.6751	0.6065
FOXO4	0.8089	0.8743	0.6059
HDAC3	0.8175	1.0	0.6089
OTX2	0.7596	0.6208	1.0
TCF4	0.7124	0.7755	0.6218
SREBF1	0.9814	1.0	0.6246
NFE2L2	0.7893	0.6322	1.0
CDX2	0.7975	0.8642	0.6409
NFYC	0.8638	0.9143	0.6415
HDAC1	0.8959	0.6422	0.9308
PAX6	0.8105	0.6448	1.0
MYB	0.6611	0.649	0.6455
PRKCQ	0.8238	0.6493	1.0
HNF1A	0.9639	1.0	0.655
NFYB	0.8798	0.9222	0.6602
FOXM1	0.7447	0.6642	0.7995
KLF4	0.7728	0.7926	0.6669
FOXA1	0.8951	0.9188	0.6784
JAK1	0.8326	0.6824	1.0
KLF5	0.8191	0.6904	1.0
RPS6KA3	0.8441	0.7203	1.0
ERCC2	0.8707	0.7235	1.0
AKT2	0.8521	0.7333	1.0
IL2RB	0.871	0.7353	1.0
GATA1	0.824	0.7415	0.8403
ATF4	0.7799	0.745	0.7579
MYC	0.9488	0.9531	0.7568
RPS6KB1	0.8788	0.7679	1.0
HNF4A	0.9055	0.9133	0.7701
RB1	0.9149	0.7932	0.9102
FOXO1	0.9203	0.7965	0.9269
RBL2	0.9159	1.0	0.8079
STAT1	0.9126	0.8082	0.8879
CDK1	0.8732	0.8279	0.8089
PRKAA1	0.9104	0.8127	1.0
NFATC1	0.9273	0.8152	1.0
YBX1	0.8869	0.8222	0.8511
NPAS2	0.927	0.8361	1.0
BRCA1	0.9429	0.9155	0.8361
FOXO3	0.9134	0.8775	0.8413
ARNTL	0.9389	0.8536	1.0
BCL6	0.9647	1.0	0.8564
CLOCK	0.9626	0.8836	1.0
AR	0.968	0.9371	0.8847
PLK1	0.9602	0.8873	1.0
MAPK9	0.982	0.9275	1.0
ATM	0.9904	0.9432	1.0
MDC1	1.0	1.0	1.0
EHMT2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
ATF6	1.0	1.0	1.0
SF1	1.0	1.0	1.0
ZBTB7A	1.0	1.0	1.0
ABCA3	1.0	1.0	1.0
MLLT10	1.0	1.0	1.0
HLA-DRB1	1.0	1.0	1.0
HIST2H2AA3	1.0	1.0	1.0
LIN54	1.0	1.0	1.0
CTCF	1.0	1.0	1.0
HIST2H2AC	1.0	1.0	1.0
SMPD1	1.0	1.0	1.0
NELFB	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
NELFCD	1.0	1.0	1.0
NELFA	1.0	1.0	1.0
LIN52	1.0	1.0	1.0
NELFE	1.0	1.0	1.0
ACTL6A	1.0	1.0	1.0
LIN37	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
SPP1	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
CCNT2	1.0	1.0	1.0
RORA	1.0	1.0	1.0
STK11	1.0	1.0	1.0
RUVBL2	1.0	1.0	1.0
RUVBL1	1.0	1.0	1.0
PIM1	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
MAP3K5	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
PIAS1	1.0	1.0	1.0
BLK	1.0	1.0	1.0
CREM	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
ELOA2	1.0	1.0	1.0
ELOA3	1.0	1.0	1.0
MLXIPL	1.0	1.0	1.0
SP2	1.0	1.0	1.0
MDM2	1.0	1.0	1.0
PIN1	1.0	1.0	1.0
HLA-DRA	1.0	1.0	1.0
MNAT1	1.0	1.0	1.0
ITGB1	1.0	1.0	1.0
PPP1R13B	1.0	1.0	1.0
ONECUT1	1.0	1.0	1.0
HSP90AA1	1.0	1.0	1.0
NRG1	1.0	1.0	1.0
ROCK1	1.0	1.0	1.0
E2F4	1.0	1.0	1.0
E2F5	1.0	1.0	1.0
E2F7	1.0	1.0	1.0
CCNK	1.0	1.0	1.0
CCNH	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
SUPT4H1	1.0	1.0	1.0
EGR2	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
PPP3CA	1.0	1.0	1.0
MLX	1.0	1.0	1.0
SUPT3H	1.0	1.0	1.0
PCNA	1.0	1.0	1.0
RXRB	1.0	1.0	1.0
HSF2	1.0	1.0	1.0
NPM1	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
ELOA3D	1.0	1.0	1.0
TCEA1	1.0	1.0	1.0
ELOA3B	1.0	1.0	1.0
FOXA3	1.0	1.0	1.0
IHH	1.0	1.0	1.0
PRDM1	1.0	1.0	1.0
SUPT7L	1.0	1.0	1.0
CCNE1	1.0	1.0	1.0
H2AFB1	1.0	1.0	1.0
TCF7	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
SUPT5H	1.0	1.0	1.0
IL6	1.0	1.0	1.0
GNAQ	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
DYRK3	1.0	1.0	1.0
YWHAQ	1.0	1.0	1.0
MLST8	1.0	1.0	1.0
MYBL2	1.0	1.0	1.0
YWHAG	1.0	1.0	1.0
YWHAH	1.0	1.0	1.0
MMP7	1.0	1.0	1.0
YWHAZ	1.0	1.0	1.0
CCNA2	1.0	1.0	1.0
IRF4	1.0	1.0	1.0
IRF2	1.0	1.0	1.0
IRF7	1.0	1.0	1.0
IRF8	1.0	1.0	1.0
IRF9	1.0	1.0	1.0
TAF9	1.0	1.0	1.0
AURKA	1.0	1.0	1.0
INS	1.0	1.0	1.0
GNG2	1.0	1.0	1.0
PTK2B	1.0	1.0	1.0
TAF12	1.0	1.0	1.0
EGF	1.0	1.0	1.0
TAF10	1.0	1.0	1.0
SSRP1	1.0	1.0	1.0
CD4	1.0	1.0	1.0
ERCC3	1.0	1.0	1.0
POLE3	1.0	1.0	1.0
VIM	1.0	1.0	1.0
HOXA9	1.0	1.0	1.0
DAPK2	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
ASF1B	1.0	1.0	1.0
CTBP1	1.0	1.0	1.0
PPP3R1	1.0	1.0	1.0
TERT	1.0	1.0	1.0
PLK4	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
FZD2	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
NR1D1	1.0	1.0	1.0
HBP1	1.0	1.0	1.0
CDK12	1.0	1.0	1.0
CDK16	1.0	1.0	1.0
ELL	1.0	1.0	1.0
ING1	1.0	1.0	1.0
GLI3	1.0	1.0	1.0
ELOA	1.0	1.0	1.0
ELOB	1.0	1.0	1.0
ELOC	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
CTDP1	1.0	1.0	1.0
CK1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
GTF2H1	1.0	1.0	1.0
GTF2H2	1.0	1.0	1.0
