Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
AURKB	phosphorylates	MKI67	S538;S374	AURKB-G	5.75954625473799	0.0031525417248343	MKI67-P-S374	4.355119199354533	0.0128409088649017
AURKB	phosphorylates	RIF1	S2205	AURKB-G	5.75954625473799	0.0031525417248343	RIF1-P-S2205	4.153354268793801	0.0157116269791777
CDK2	phosphorylates	ILF3	T368;S384;T363;T364;S382	CDK2-active-by-network-sig	1.0		ILF3-P-S382-2	4.047865794215373	0.0174595972784882
CDK2	phosphorylates	ILF3	T368;S384;T363;T364;S382	CDK2-G	3.4792644447610384	0.0308300799214229	ILF3-P-S382-2	4.047865794215373	0.0174595972784882
PDGFRB	phosphorylates	PRKCD	Y334;Y313;S664;T507	PDGFRB-G	-21.489528717714833	4.64746640618894E-10	PRKCD-P-T507	-4.021223845963124	0.0179310067153183
PLPP1	phosphorylates	PRKCD	S664;T507	PLPP1-G	-3.9847615462815646	0.0185968782888482	PRKCD-P-T507	-4.021223845963124	0.0179310067153183
PAK2	phosphorylates	MYLK	S1208;S1759;S1760	PAK2-P-S197	-3.737491510657993	0.02381376484494	MYLK-P-S1760	-4.737312050066559	0.0087621668258963
PAK2	phosphorylates	MYLK	S1208;S1759;S1760	PAK2-P-S197	-3.737491510657993	0.02381376484494	MYLK-P-S1759	-4.709791717706299	0.0090066533134997
PAK2	phosphorylates	MYLK	S1208;S1759;S1760	PAK2-P-S197	-3.737491510657993	0.02381376484494	MYLK-P-S1759-S1760	-3.0041765481472926	0.0495795639075322
FAM20C	phosphorylates	GOLM1	S309	FAM20C-inactive-by-network-sig	-1.0		GOLM1-P-S307-S309	-3.6783629587196085	0.0252642997022745
PRKCD	phosphorylates	TAGLN	S181	PRKCD-P-T507	-4.021223845963124	0.0179310067153183	TAGLN-P-S181	-3.42741862177025	0.0324706517150642
CDK2	phosphorylates	UNG	S64;S23;S12;T60	CDK2-active-by-network-sig	1.0		UNG-P-T60	3.0844797740267795	0.0457538300407579
CDK2	phosphorylates	UNG	S64;S23;S12;T60	CDK2-G	3.4792644447610384	0.0308300799214229	UNG-P-T60	3.0844797740267795	0.0457538300407579
CDK2	phosphorylates	UNG	S64;S23;S12;T60	CDK2-active-by-network-sig	1.0		UNG-P-S23	3.215904469513987	0.0401190309682444
CDK2	phosphorylates	UNG	S64;S23;S12;T60	CDK2-G	3.4792644447610384	0.0308300799214229	UNG-P-S23	3.215904469513987	0.0401190309682444
CDK2	phosphorylates	THRAP3	T874	CDK2-G	3.4792644447610384	0.0308300799214229	THRAP3-P-T874	3.177886755070089	0.0416736287181545
CDK2	phosphorylates	THRAP3	T874	CDK2-active-by-network-sig	1.0		THRAP3-P-T874	3.177886755070089	0.0416736287181545
GNA11	phosphorylates	PRKCD	S664;T507	GNA11-G	-3.1615390113869912	0.0423604975999944	PRKCD-P-T507	-4.021223845963124	0.0179310067153183
CDK1	phosphorylates	MAP7	S209	CDK1-G	3.950656291027029	0.0192420692331491	MAP7-P-S209-2	3.070889512689666	0.0463798810106433
PRKCD	phosphorylates	PGR	S400	PRKCD-P-T507	-4.021223845963124	0.0179310067153183	PGR-P-S400	-3.040458966157024	0.047812939936233
CDK2	phosphorylates	MCM4	S3;S32;S54;T7;T53;T110;T19	CDK2-active-by-network-sig	1.0		MCM4-P-T19	2.942075477854911	0.0527561208727647
CDK2	phosphorylates	MCM4	S3;S32;S54;T7;T53;T110;T19	CDK2-G	3.4792644447610384	0.0308300799214229	MCM4-P-T19	2.942075477854911	0.0527561208727647
CDK1	phosphorylates	MCM4	S88;S32;T7;T110;T19	CDK1-G	3.950656291027029	0.0192420692331491	MCM4-P-T19	2.942075477854911	0.0527561208727647
FAM20C	phosphorylates	SERPINC1	T63;S68	FAM20C-inactive-by-network-sig	-1.0		SERPINC1-P-S68	-2.923457095329478	0.0537475553252591
FAM20C	phosphorylates	TNC	S72	FAM20C-inactive-by-network-sig	-1.0		TNC-P-S72	-2.907097368370359	0.0546340825543319
CDK2	phosphorylates	ATRIP	S239;S224	CDK2-active-by-network-sig	1.0		ATRIP-P-S224	2.9069090435483678	0.0546443724770971
CDK2	phosphorylates	ATRIP	S239;S224	CDK2-G	3.4792644447610384	0.0308300799214229	ATRIP-P-S224	2.9069090435483678	0.0546443724770971
FAM20C	phosphorylates	AHSG	S328;T319;S138;S325;S135;S330	FAM20C-inactive-by-network-sig	-1.0		AHSG-P-S138	-2.9027756008818733	0.0548707093106867
CDK2	phosphorylates	MTA1	S522	CDK2-active-by-network-sig	1.0		MTA1-P-S522	2.9025668009567656	0.054882167506875
CDK2	phosphorylates	MTA1	S522	CDK2-G	3.4792644447610384	0.0308300799214229	MTA1-P-S522	2.9025668009567656	0.054882167506875
CDK2	phosphorylates	MTA2	T439;T438;S435;S440	CDK2-active-by-network-sig	1.0		MTA2-P-S435	2.8330649167952426	0.0588322610751085
CDK2	phosphorylates	MTA2	T439;T438;S435;S440	CDK2-G	3.4792644447610384	0.0308300799214229	MTA2-P-S435	2.8330649167952426	0.0588322610751085
GFRA1	phosphorylates	PTK2	Y576;Y861;Y925	GFRA1-G	-5.260979311269081	0.0051902193887148	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
FGA	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	FGA-G	-4.304333640072039	0.0135098849890218	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
FGB	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	FGB-G	-4.469037338316468	0.0114583410487708	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
HGF	phosphorylates	PTK2	Y397;Y576;Y577;Y194	HGF-G	-3.3550938306749334	0.0349060947386623	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
VWF	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	VWF-G	-4.119140924050899	0.0162584757096478	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
FGG	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	FGG-G	-5.136334707284932	0.0058791992560736	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
WNT5A	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	WNT5A-G	-3.367795847978497	0.0344655209309014	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
CNGB3	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	CNGB3-G	-6.583775646952718	0.0013826191456866	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
PTK2	phosphorylates	WASL	Y256	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479	WASL-P-Y256	-3.3843168515516457	0.0339007937114861
TLN1	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	TLN1-G	-8.263214592638665	2.578288429421E-4	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
RAP1B	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	RAP1B-G	-4.486761781884275	0.0112570375953493	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
FLNA	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	FLNA-G	-8.144754881521457	2.902537894895E-4	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
FN1	phosphorylates	PTK2	Y397;Y576;Y861;Y577;Y925;Y407	FN1-G	-17.423275661349376	2.71123725564761E-8	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
FAM20C	phosphorylates	FGA	S524;S45;S56;S364;S560;S609	FAM20C-inactive-by-network-sig	-1.0		FGA-P-S364	-2.7917432727405087	0.0613142332624137
CDK2	phosphorylates	ILRUN	S215	CDK2-active-by-network-sig	1.0		ILRUN-P-S215	2.7564525976919545	0.0635166884299209
CDK2	phosphorylates	ILRUN	S215	CDK2-G	3.4792644447610384	0.0308300799214229	ILRUN-P-S215	2.7564525976919545	0.0635166884299209
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-G	3.950656291027029	0.0192420692331491	HJURP-P-S448	2.6878117440108684	0.0680296428852281
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-G	3.950656291027029	0.0192420692331491	HJURP-P-S473	2.550241274260175	0.0780628291774672
CDK1	phosphorylates	LMNA	S390;S22;T19;S392	CDK1-P-T14-Y15	2.657452893999973	0.070126614375976	LMNA-P-S390	-2.7790037801122893	0.0621003421676214
CDK1	phosphorylates	ZYX	T270;S259;S267;S344;S202;T179;T274;S308	CDK1-P-T14-Y15	2.657452893999973	0.070126614375976	ZYX-P-T270	-4.260120118452065	0.0141206061629362
CDK1	phosphorylates	GJA1	S255;S262	CDK1-P-T14-Y15	2.657452893999973	0.070126614375976	GJA1-P-S255	-2.654720539232994	0.0703184871779678
CDK1	phosphorylates	KIFC1	S31;S6;S26	CDK1-G	3.950656291027029	0.0192420692331491	KIFC1-P-S6	2.638976212492221	0.0714343657437943
EDNRA	phosphorylates	PRKCD	S664;T507	EDNRA-G	-2.6336575183647506	0.0718153154648564	PRKCD-P-T507	-4.021223845963124	0.0179310067153183
FAM20C	phosphorylates	SPP1	S219;S239;S258;S215;S234;S311;S62;S280;S63;T190;S26;S243;S27;S263;S228;T237;S303;S267;S224;S308;S191;S291;S254;S310;S275;S195;S270	FAM20C-inactive-by-network-sig	-1.0		SPP1-P-T227-S228-S234	-2.6198821471935334	0.0728114433547483
TBK1	phosphorylates	PPP1R13L	T308;S134;S332;T341;S152	TBK1-G	-2.714441147349319	0.0662419621609181	PPP1R13L-P-T341	-2.6132837987440225	0.0732934671607617
PRKCD	phosphorylates	PRKD1	S205;S910;Y95;S742;S412;S420;S738	PRKCD-P-T507	-4.021223845963124	0.0179310067153183	PRKD1-P-S910	-2.5115906309746565	0.0811390742164771
PRKCD	phosphorylates	PRKD1	S205;S910;Y95;S742;S412;S420;S738	PRKCD-P-T507	-4.021223845963124	0.0179310067153183	PRKD1-P-S205	-2.550241274260175	0.0780628291774672
SIN3A	dephosphorylates	RUNX1	T207	SIN3A-G	4.333173262823301	0.0131258296270342	RUNX1-P-T207	-2.5292135674801903	0.0797216913700063
HDAC1	dephosphorylates	RUNX1	T207;S424;S303;S48	HDAC1-G	4.42538877655211	0.0119695569130369	RUNX1-P-T207	-2.5292135674801903	0.0797216913700063
FAM20C	phosphorylates	KNG1	S332	FAM20C-inactive-by-network-sig	-1.0		KNG1-P-S332	-2.5110750270540523	0.0811809206284173
CDK2	phosphorylates	MICALL1	S621;T469;S620;S470;S471;S619	CDK2-active-by-network-sig	1.0		MICALL1-P-S621	2.494444669279084	0.0825422769285559
CDK2	phosphorylates	MICALL1	S621;T469;S620;S470;S471;S619	CDK2-G	3.4792644447610384	0.0308300799214229	MICALL1-P-S621	2.494444669279084	0.0825422769285559
FAM20C	phosphorylates	ALB	T107;S89;S29;S82	FAM20C-inactive-by-network-sig	-1.0		ALB-P-S82	-2.4627241068988734	0.0852025337364033
CSNK1A1	phosphorylates	YBX1	S176	CSNK1A1-G	2.4483622125025377	0.0864350328543689	YBX1-P-S176	2.6166898826758196	0.0730442481313664
CDK2	phosphorylates	SETDB1	S1066	CDK2-G	3.4792644447610384	0.0308300799214229	SETDB1-P-S1066	2.4207631934850085	0.0888537789505117
CDK2	phosphorylates	SETDB1	S1066	CDK2-active-by-network-sig	1.0		SETDB1-P-S1066	2.4207631934850085	0.0888537789505117
GNAZ	phosphorylates	PRKCD	S645;S664;T507	GNAZ-G	-2.405411215921497	0.0902283846316632	PRKCD-P-T507	-4.021223845963124	0.0179310067153183
GNAZ	phosphorylates	PTK2	Y576;Y861;Y577;Y925;Y407	GNAZ-G	-2.405411215921497	0.0902283846316632	PTK2-P-Y576-2	-2.817868202532615	0.0597331460443479
CDK1	phosphorylates	PPP1R13L	S113;S84	CDK1-P-T14-Y15	2.657452893999973	0.070126614375976	PPP1R13L-P-S113	-2.393307016731076	0.09132716347558
FAM20C	phosphorylates	FSTL3	S255	FAM20C-inactive-by-network-sig	-1.0		FSTL3-P-S255	-2.3827829860942313	0.0922933686105218
CDK2	phosphorylates	LRWD1	S245;S243	CDK2-G	3.4792644447610384	0.0308300799214229	LRWD1-P-S243	2.381994501519686	0.0923661692053053
CDK2	phosphorylates	LRWD1	S245;S243	CDK2-active-by-network-sig	1.0		LRWD1-P-S243	2.381994501519686	0.0923661692053053
CDK2	phosphorylates	NRF1	S102;S136	CDK2-active-by-network-sig	1.0		NRF1-P-S136	2.3695450192504457	0.0935232678860418
CDK2	phosphorylates	NRF1	S102;S136	CDK2-G	3.4792644447610384	0.0308300799214229	NRF1-P-S136	2.3695450192504457	0.0935232678860418
FABP4	phosphorylates	LIPE	S855;S951;S950	FABP4-G	-2.3470281616703135	0.0956530055065734	LIPE-P-S855-S870	-4.021223845963124	0.0179310067153183
CDK2	phosphorylates	LRCH3	S419	CDK2-active-by-network-sig	1.0		LRCH3-P-S419	2.3433609334494023	0.0960044308924813
CDK2	phosphorylates	LRCH3	S419	CDK2-G	3.4792644447610384	0.0308300799214229	LRCH3-P-S419	2.3433609334494023	0.0960044308924813
PRKCD	phosphorylates	KRT8	S74;S456;S34;S330	PRKCD-P-T507	-4.021223845963124	0.0179310067153183	KRT8-P-S34	-2.3351906095958577	0.0967920312780594
CDK1	phosphorylates	DLGAP5	T329;T759;T402;S67;S642;T401;S618;S839;T639	CDK1-G	3.950656291027029	0.0192420692331491	DLGAP5-P-S618	2.3325616645555924	0.09704682698383
CDK2	phosphorylates	ORC2	T226;T116	CDK2-active-by-network-sig	1.0		ORC2-P-T116	2.3312730197324383	0.097171966487896
CDK2	phosphorylates	ORC2	T226;T116	CDK2-G	3.4792644447610384	0.0308300799214229	ORC2-P-T116	2.3312730197324383	0.097171966487896
PRKG1	phosphorylates	LIPE	S853	PRKG1-G	-24.09538485017463	3.43168424009901E-11	LIPE-P-S853	-2.300586175123468	0.100200091703874
PRKG1	phosphorylates	LIPE	S853	PRKG1-P-T517	-2.4207631934850085	0.0888537789505117	LIPE-P-S853	-2.300586175123468	0.100200091703874
CDK2	phosphorylates	TERF2	S365	CDK2-active-by-network-sig	1.0		TERF2-P-S365	2.2878920096831754	0.101480155728068
CDK2	phosphorylates	TERF2	S365	CDK2-G	3.4792644447610384	0.0308300799214229	TERF2-P-S365	2.2878920096831754	0.101480155728068
CDK2	phosphorylates	WRN	S1133	CDK2-active-by-network-sig	1.0		WRN-P-S1133	2.2559928233727935	0.104769474500611
CDK2	phosphorylates	WRN	S1133	CDK2-G	3.4792644447610384	0.0308300799214229	WRN-P-S1133	2.2559928233727935	0.104769474500611
