Overall graph size pval = 0.7872
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
ATR	0.2628	1.0	0.0312
LCK	0.1804	0.0314	1.0
TYK2	0.2462	0.9205	0.0327
NFYA	0.243	0.9191	0.0333
SMARCA4	0.373	0.0336	1.0
PTEN	0.1414	1.0	0.0351
NELFCD	0.1775	0.8898	0.0361
NPM1	0.1839	0.0374	0.8931
CDKN1A	0.1815	0.8705	0.0382
MLXIPL	0.1322	0.0419	0.806
SP1	0.0419	0.3228	0.0555
JAK2	0.3081	0.9351	0.0427
EZH2	0.22	0.8523	0.0436
PIN1	0.0938	1.0	0.0437
NELFA	0.1288	0.7954	0.0438
NELFE	0.1288	0.7954	0.0438
CCNT2	0.1288	0.7954	0.0438
ELOA2	0.1288	0.7954	0.0438
ELOA3	0.1288	0.7954	0.0438
CCNK	0.1288	0.7954	0.0438
SUPT4H1	0.1288	0.7954	0.0438
ELOA3D	0.1288	0.7954	0.0438
TCEA1	0.1288	0.7954	0.0438
ELOA3B	0.1288	0.7954	0.0438
SUPT5H	0.1288	0.7954	0.0438
ERCC3	0.1288	0.7954	0.0438
ELOA	0.1288	0.7954	0.0438
ELOB	0.1288	0.7954	0.0438
ELOC	0.1288	0.7954	0.0438
CTDP1	0.1288	0.7954	0.0438
GTF2H1	0.1293	0.7959	0.0438
GTF2H3	0.1288	0.7954	0.0438
GTF2H4	0.1288	0.7954	0.0438
GTF2H5	0.1288	0.7954	0.0438
SUPT16H	0.1288	0.7954	0.0438
MNAT1	0.1298	0.7957	0.044
CCNH	0.1298	0.7957	0.044
NEUROG3	0.2677	1.0	0.0441
TCF7	0.2592	0.0444	1.0
E2F2	0.0592	0.5284	0.0445
CD3D	0.1409	0.8048	0.0456
CDK12	0.1374	0.8009	0.0457
CITED2	0.2723	0.0463	1.0
MSX2	0.1303	0.8026	0.0466
TIMP3	0.2639	1.0	0.047
JAK3	0.2713	0.0471	1.0
IL2	0.0611	0.5396	0.0472
IRF8	0.133	0.8049	0.0484
AGO2	0.1107	0.6906	0.0492
ING1	0.27	1.0	0.0506
NFKB1	0.5711	0.9821	0.0513
CDX2	0.289	0.0517	0.9095
MAZ	0.269	1.0	0.0519
CD247	0.2829	1.0	0.0547
MITF	0.3646	0.0547	0.9627
IL2RA	0.1131	0.6736	0.056
MAPK1	0.3841	0.9639	0.0596
HSF2	0.0633	0.2345	0.2327
SNW1	0.4372	0.0636	1.0
HEY2	0.2073	0.064	0.8422
RELA	0.6694	0.99	0.065
IHH	0.0666	0.2245	0.2383
NFATC2	0.6216	0.9965	0.0674
ETV4	0.0678	0.1271	0.3375
NELFB	0.0704	0.509	0.0679
PCNA	0.0685	0.2311	0.2362
CCNT1	0.2035	0.8309	0.0692
GTF2F1	0.2035	0.8309	0.0692
POLR2B	0.2035	0.8309	0.0692
POLR2C	0.2035	0.8309	0.0692
POLR2D	0.2035	0.8309	0.0692
POLR2E	0.2035	0.8309	0.0692
POLR2G	0.2035	0.8309	0.0692
POLR2H	0.2035	0.8309	0.0692
POLR2I	0.2035	0.8309	0.0692
POLR2J	0.2035	0.8309	0.0692
POLR2K	0.2035	0.8309	0.0692
POLR2L	0.2035	0.8309	0.0692
GTF2F2	0.2045	0.8313	0.0694
OTX2	0.2038	0.8333	0.0694
FANCD2	0.2029	0.833	0.0695
POLR2A	0.2057	0.8317	0.0696
IL2RB	0.0699	0.3261	0.139
GLI2	0.4373	0.0701	0.9712
ERCC2	0.1628	0.7157	0.0751
REL	0.5555	1.0	0.0755
CDK9	0.2345	0.8422	0.0774
MLX	0.1389	0.0798	0.7083
GATA6	0.394	0.0804	1.0
FOSB	0.1373	0.7076	0.0824
AKT2	0.1385	0.0836	1.0
TRERF1	0.3839	0.0837	1.0
MET	0.146	0.7101	0.0853
MYB	0.4971	0.9445	0.0862
IL18	0.3965	1.0	0.0881
IL18RAP	0.3965	1.0	0.0881
EPHB3	0.3108	0.0891	1.0
IL18R1	0.3977	1.0	0.0891
THRAP3	0.2861	0.0894	0.8701
RB1	0.3469	0.0897	0.8771
VDR	0.4124	0.9334	0.0918
BCL2	0.5429	0.0938	1.0
DUSP1	0.3189	1.0	0.0939
CALM2	0.3328	0.0944	1.0
EDN1	0.5517	0.0962	1.0
SPDEF	0.2917	0.8649	0.0974
POLR2F	0.1193	0.5613	0.0974
NR0B1	0.5394	0.0995	1.0
HLA-DRA	0.3234	1.0	0.1005
ERBB2	0.334	1.0	0.1009
RPS6KA1	0.1699	0.1017	1.0
BRCA1	0.5583	0.9635	0.1048
ATM	0.6289	0.9898	0.1075
ARNT	0.3217	0.8061	0.1095
AKT1	0.1098	0.1545	0.4074
FOXA2	0.1354	0.1113	0.498
NCOA3	0.1834	0.1122	0.6407
SOX2	0.4151	0.1156	0.903
MED12	0.3759	0.1189	0.8943
ETS1	0.1775	0.5782	0.1208
PPP1R13B	0.5113	1.0	0.1221
MEF2A	0.5166	0.1224	1.0
TP53BP2	0.513	1.0	0.1226
NFKBIA	0.3933	0.1231	0.8865
FANCI	0.2292	0.7504	0.1241
ESR1	0.1881	0.59	0.1241
TFAP2C	0.6213	0.126	1.0
INS	0.5117	0.1279	1.0
PPARD	0.1834	0.1292	0.6277
HIPK2	0.255	0.7768	0.1295
CSNK2A2	0.2167	0.1298	1.0
STAT1	0.1307	0.3691	0.1814
PTTG1	0.1319	0.1853	0.3976
TBL1X	0.1325	0.3213	0.22
TBL1XR1	0.1325	0.3213	0.22
SOX17	0.1373	0.3086	0.3005
ZBTB7A	0.14	0.3134	0.3018
TFAP2A	0.4321	0.1441	0.8571
TGFB1	0.1447	0.3139	0.3084
PTPN11	0.1509	0.3452	0.3397
MAPK9	0.4271	0.1529	1.0
POU5F1	0.3814	0.1545	0.8093
SOS1	0.1559	0.3515	0.3406
CDK11B	0.478	0.1563	1.0
NR3C1	0.3416	0.1607	0.7487
IFNG	0.1609	0.1693	0.5664
TOPBP1	0.4813	1.0	0.1625
BCL6	0.1629	0.3081	0.2958
PIK3R1	0.4824	0.163	1.0
ELL	0.2512	0.6749	0.1639
B2M	0.4683	1.0	0.1652
MEF2C	0.6171	0.167	1.0
GATA4	0.4689	0.9156	0.167
CHUK	0.4934	0.167	1.0
TRRAP	0.4691	0.9095	0.1677
PAX8	0.3366	0.1682	0.8065
AHR	0.4664	0.9133	0.1685
NFATC3	0.7674	1.0	0.1694
TAF9	0.6126	1.0	0.1696
CREM	0.6962	0.1731	1.0
GRB2	0.1764	0.3666	0.353
CDK1	0.3777	0.8236	0.1768
ROCK1	0.1785	0.3735	0.356
FOXA1	0.698	0.9714	0.1809
PPARGC1A	0.7574	0.1844	0.985
IL2RG	0.1862	0.3215	0.3418
RFC2	0.3751	0.1872	1.0
CDH1	0.3814	0.1874	1.0
CDKN2A	0.2686	0.1884	0.6368
GAB1	0.3788	1.0	0.1903
HIF1A	0.3184	0.6608	0.1925
BCL2L11	0.3852	0.1927	1.0
IKBKG	0.3892	0.1933	1.0
MECP2	0.7601	0.9841	0.1936
CLK1	0.388	1.0	0.1949
HELZ2	0.1954	0.2437	0.4058
PKD1	0.3938	0.1963	1.0
BTF3	0.1979	0.2227	0.5031
BTRC	0.3952	0.1993	1.0
HDAC4	0.3344	0.7262	0.2009
GLI1	0.3378	0.2017	0.7251
ETS2	0.643	0.9692	0.2022
SFN	0.4044	0.2043	1.0
HRAS	0.4015	0.2049	1.0
INSR	0.4008	0.2056	1.0
NFATC1	0.8208	1.0	0.206
HSF1	0.5541	0.9262	0.209
MED19	0.4293	0.2104	0.8428
MED16	0.4293	0.2104	0.8428
MED15	0.4293	0.2104	0.8428
MED18	0.4293	0.2104	0.8428
MED17	0.4293	0.2104	0.8428
MED11	0.4293	0.2104	0.8428
MED14	0.4293	0.2104	0.8428
MED13	0.4293	0.2104	0.8428
MED10	0.4293	0.2104	0.8428
MED27	0.4293	0.2104	0.8428
MED26	0.4293	0.2104	0.8428
MED29	0.4293	0.2104	0.8428
MED28	0.4293	0.2104	0.8428
MED22	0.4293	0.2104	0.8428
MED25	0.4293	0.2104	0.8428
MED24	0.4293	0.2104	0.8428
MED21	0.4293	0.2104	0.8428
MED20	0.4293	0.2104	0.8428
MED30	0.4293	0.2104	0.8428
MED31	0.4293	0.2104	0.8428
CCNC	0.4293	0.2104	0.8428
MED13L	0.4293	0.2104	0.8428
MED8	0.4293	0.2104	0.8428
MED9	0.4293	0.2104	0.8428
MED4	0.4293	0.2104	0.8428
MED6	0.4293	0.2104	0.8428
MED7	0.4293	0.2104	0.8428
FAM120B	0.4293	0.2104	0.8428
GABPA	0.7093	0.2107	1.0
CDK8	0.4303	0.2108	0.8429
CARM1	0.2745	0.5827	0.2113
FGG	0.3991	1.0	0.2114
CDK19	0.4314	0.2119	0.8432
CDC7	0.4058	0.2123	1.0
ARNTL	0.3289	0.2124	0.6826
GABPB1	0.708	0.2138	1.0
AURKA	0.4208	0.2168	1.0
NFKB2	0.4365	0.2176	0.8413
CHD9	0.2179	0.467	0.2223
TGS1	0.2179	0.467	0.2223
SMARCD3	0.2179	0.467	0.2223
SHC1	0.4159	0.2224	1.0
DLX5	0.267	0.2228	0.6415
PRDM1	0.2674	0.6443	0.2233
FOXQ1	0.607	0.2249	1.0
TNFRSF11B	0.2582	0.6359	0.2255
TSC22D3	0.601	1.0	0.2261
MSX1	0.6072	0.2266	1.0
ANKRD1	0.6124	1.0	0.227
PTCH1	0.2692	0.227	0.6415
ATF5	0.2593	0.2275	0.6394
NR2F2	0.2705	0.6411	0.2284
E2F7	0.5987	0.2293	1.0
ESR2	0.23	0.3746	0.3808
ETV6	0.2606	0.6372	0.2317
MMP13	0.2646	0.2322	0.6436
PIK3CA	0.6106	0.2324	1.0
SF1	0.2647	0.2325	0.6414
SUPT7L	0.6059	1.0	0.2328
TAF12	0.6059	1.0	0.2328
TAF10	0.6059	1.0	0.2328
GLI3	0.2328	0.3775	0.378
CTCF	0.2661	0.6381	0.2333
SERPINB5	0.2695	0.6456	0.2335
MLLT10	0.6055	0.2345	1.0
CLK2	0.4346	0.2349	1.0
MTF1	0.2349	0.3812	0.387
TFAP2B	0.61	0.2353	1.0
SP2	0.608	0.2354	1.0
SGK1	0.4345	0.2356	1.0
PURA	0.6156	0.2359	1.0
NCOA6	0.2375	0.4008	0.3001
USF1	0.389	0.7158	0.2394
NCOA2	0.2429	0.338	0.3799
ERG	0.8207	0.2429	1.0
PRKCA	0.624	1.0	0.2444
TP53	0.3105	0.2521	0.5549
HDAC1	0.2575	0.3153	0.4206
CREBBP	0.5127	0.7951	0.2609
MED23	0.5276	0.261	0.8728
NCOA1	0.3214	0.2619	0.564
RPS6KB1	0.4835	0.2667	1.0
SIN3A	0.292	0.5839	0.2673
MED1	0.269	0.2889	0.4636
ATF3	0.7756	1.0	0.2694
STAT5B	0.5147	0.2694	0.8111
YY1	0.2723	0.4466	0.3166
MSC	0.286	0.274	0.578
HIC1	0.7748	1.0	0.2752
MAMLD1	0.4909	0.2844	0.8015
MAML3	0.4909	0.2844	0.8015
KAT2B	0.2889	0.5087	0.3078
MTOR	0.6778	1.0	0.289
RORA	0.3941	0.2925	0.7173
FOXO4	0.4657	0.2928	0.7517
PPARA	0.4288	0.6712	0.2955
ING4	0.2999	0.5383	0.2956
HDAC3	0.7996	0.9835	0.298
ILF3	0.3816	0.2994	0.7055
HDAC9	0.7053	0.3003	0.9537
NRF1	0.3009	0.5279	0.3074
SP4	0.7111	0.301	1.0
HDGF	0.3843	0.6983	0.3012
ACTL6A	0.7087	1.0	0.3017
MMP7	0.7147	0.3022	1.0
SOX6	0.3868	0.707	0.3023
TFE3	0.3819	0.7	0.3023
TRIM28	0.7171	1.0	0.3032
NR3C2	0.3918	0.3036	0.7044
IRF2	0.7071	1.0	0.3041
GAB2	0.3077	0.4591	0.4616
SUPT3H	0.7168	1.0	0.3078
SALL4	0.3953	0.3091	0.7116
EHMT2	0.7169	0.3097	1.0
HBP1	0.7085	0.3099	1.0
IL23R	0.709	0.9524	0.3101
TGFA	0.3118	0.4653	0.4621
IRF1	0.7657	0.9511	0.312
IL6ST	0.3906	0.7007	0.3121
IRF7	0.7213	1.0	0.3186
PROX1	0.3763	0.6384	0.3188
MEN1	0.7175	0.3203	1.0
CDK4	0.3206	0.4686	0.4504
FOSL1	0.3531	0.3251	0.5633
CLOCK	0.3616	0.3262	0.5741
RXRA	0.3262	0.4513	0.3657
HMGA1	0.3748	0.3284	0.6281
MAPK14	0.41	0.329	0.7056
MAML2	0.5642	0.3296	0.8296
CREB5	0.835	0.3304	1.0
TCF4	0.7629	0.3327	0.9597
SND1	0.6053	0.3355	1.0
RUNX1	0.8068	0.3357	0.9594
DDIT3	0.7586	0.9588	0.3378
KLF5	0.6246	0.8903	0.3378
CCNA2	0.6113	0.3403	1.0
HBEGF	0.6103	1.0	0.3406
GATA2	0.5716	0.3412	0.8221
SKP2	0.6115	1.0	0.3431
VAV3	0.6194	1.0	0.3446
EPO	0.62	1.0	0.345
HDAC2	0.3457	0.3529	0.523
HLA-DRB1	0.6205	1.0	0.3499
CD4	0.6205	1.0	0.3499
EP300	0.3601	0.5129	0.3509
TP63	0.3535	0.4726	0.3777
IL23A	0.5833	0.8188	0.3573
FOS	0.5048	0.6894	0.3586
EGF	0.6373	1.0	0.3643
NPAS2	0.4412	0.37	0.6411
KLK3	0.5126	0.3717	0.765
CCNB1	0.6427	0.3752	1.0
RUVBL1	0.5085	0.7555	0.3759
RUVBL2	0.5057	0.7553	0.3767
SMAD7	0.464	0.6779	0.3769
ELK1	0.4699	0.3778	0.6798
IL8	0.7974	0.3806	1.0
ELF3	0.7959	0.3806	1.0
NOTCH3	0.4729	0.3808	0.6876
CEBPD	0.6444	0.383	0.8523
NR4A1	0.4699	0.3836	0.6736
KAT5	0.7023	0.9153	0.3865
HOXA10	0.8762	1.0	0.3881
VHL	0.6976	0.3882	0.914
HDAC5	0.8058	1.0	0.3882
NR5A1	0.475	0.682	0.389
PITX1	0.4708	0.3909	0.6768
VEGFA	0.5252	0.7669	0.3971
CREB1	0.9464	0.996	0.3992
MAPK11	0.3994	0.5106	0.5066
WT1	0.6864	0.4062	0.8524
REST	0.6952	0.8751	0.4141
GATA3	0.456	0.6014	0.4156
TP73	0.4183	0.4522	0.4845
MAML1	0.7053	0.4191	0.8769
CBFB	0.9551	0.4254	0.9964
JUNB	0.4845	0.6278	0.4271
FOXA3	0.6068	0.439	0.8082
SMAD2	0.6108	0.4406	0.8079
TBX21	0.6194	0.8089	0.4416
IRF3	0.6201	0.4422	0.8054
CCND1	0.777	0.4426	0.9295
FOXF2	0.6194	0.803	0.443
TCF3	0.6127	0.4433	0.8052
RAD51	0.6177	0.4458	0.8106
CSNK2A1	0.6538	0.4485	1.0
IL6	0.7511	0.4561	1.0
APC	0.6233	0.4584	0.8042
PLK4	0.7466	1.0	0.4633
CCNE1	0.7563	0.4643	1.0
PRKACA	0.7638	1.0	0.4666
STK11	0.7611	0.471	1.0
PRKCG	0.7579	1.0	0.4732
SMAD4	0.8376	0.4759	0.9382
MDM2	0.4767	0.5731	0.5582
CCND2	0.4769	0.5589	0.5599
ITGB1	0.4786	0.5642	0.5612
STAT3	0.5572	0.6192	0.4798
NOTCH1	0.8157	0.4798	0.9433
PIM1	0.767	1.0	0.4799
EGR1	0.4832	0.5083	0.5169
XBP1	0.8958	0.9683	0.4869
PRKCB	0.7771	1.0	0.4906
GATA1	0.7188	0.824	0.4912
FLI1	0.825	0.9422	0.4936
ATF1	0.9027	0.5053	1.0
FOXP3	0.7056	0.5133	0.8431
KLF2	0.7011	0.8406	0.5135
IL4	0.8029	0.5138	0.9039
EPAS1	0.6188	0.6953	0.5179
ABL1	0.7121	0.8418	0.5208
ELF1	0.7064	0.8383	0.5268
HNF4A	0.8938	0.5299	0.9674
STAT5A	0.53	0.5488	0.5573
NR1H4	0.8645	0.5334	0.9535
DNMT1	0.5347	0.5499	0.5578
HES1	0.8648	0.9553	0.5365
RBPJ	0.7035	0.5412	0.7837
SNAI2	0.9515	0.5425	1.0
USF2	0.6599	0.7152	0.5519
PLK1	0.5577	0.6093	0.6093
COPS5	0.8402	1.0	0.5584
CEBPE	0.8425	1.0	0.5589
JUN	0.7992	0.8303	0.5605
BCL3	0.8456	0.5612	1.0
FN1	0.851	1.0	0.5627
MCM7	0.8448	1.0	0.5675
PLK3	0.8462	1.0	0.568
PRKCH	0.8469	1.0	0.5689
CDH2	0.8491	1.0	0.5708
PPARG	0.6874	0.6994	0.5709
HOXB7	0.9299	0.5717	1.0
ESRRA	0.9344	1.0	0.5735
PRKCE	0.8552	1.0	0.5738
ATF4	0.9153	0.9686	0.574
MAP3K5	0.85	1.0	0.5746
SPI1	0.9683	0.9962	0.5751
NCOR1	0.8929	0.9665	0.5755
MTA1	0.761	0.5868	0.8308
MAPK8	0.8515	0.5888	1.0
FOSL2	0.9686	1.0	0.5994
TWIST2	0.9839	1.0	0.5998
ZFHX3	0.6005	0.6447	0.627
ZNF300	0.6007	0.6324	0.6356
MCM6	0.6045	0.6393	0.643
POLE3	0.6046	0.63	0.6449
PRKCD	0.8737	1.0	0.6052
CEBPB	0.7104	0.7136	0.6052
AIP	0.6065	0.6432	0.6351
PTGS2	0.6089	0.6302	0.646
FOXO1	0.8568	0.613	0.8791
ASF1B	0.6152	0.6342	0.6477
PAX6	0.9523	0.6186	1.0
KAT2A	0.6348	0.6186	0.6379
PITX2	0.8968	0.6267	1.0
FOXL2	0.8958	1.0	0.6272
HIST2H2AA3	0.8988	0.6273	1.0
HIST2H2AC	0.8988	0.6273	1.0
H2AFB1	0.8988	0.6273	1.0
HIST1H2AD	0.8988	0.6273	1.0
HIST1H2AB	0.8988	0.6273	1.0
HIST1H2AJ	0.8988	0.6273	1.0
H2AFJ	0.8988	0.6273	1.0
H2AFZ	0.8988	0.6273	1.0
H2AFV	0.8988	0.6273	1.0
H2AFX	0.899	0.6277	1.0
SIRT1	0.7732	0.7774	0.6318
PARP1	0.836	0.6336	0.8975
POU4F1	0.8962	1.0	0.6337
FOXD3	0.8984	0.6339	1.0
PAX3	0.8995	0.636	1.0
EDNRA	0.9058	0.6392	1.0
MAF	0.9025	1.0	0.6403
HOXA9	0.9045	1.0	0.6404
DAPK2	0.8999	1.0	0.6409
NKX3-1	0.9031	1.0	0.6412
KLF4	0.8815	0.6412	0.9074
FOXP2	0.8976	1.0	0.6431
RXRB	0.8993	1.0	0.6431
HIF3A	0.8969	1.0	0.6432
NR1H2	0.9029	1.0	0.6448
NR2F1	0.8933	0.6451	1.0
NR1D1	0.9053	0.6459	1.0
MCM5	0.9031	1.0	0.6466
RUNX3	0.8866	0.6473	0.9127
NOTCH2	0.8996	1.0	0.6487
PRKCQ	0.9122	1.0	0.6586
JUND	0.847	0.6629	0.8541
HDAC7	0.9692	1.0	0.6808
NFIC	0.8806	0.9133	0.6813
AR	0.9842	0.6836	0.9921
FOXO3	0.9119	0.9207	0.6887
TAL1	0.9294	0.6916	1.0
NOTCH4	0.9348	0.6932	1.0
HIST3H2BB	0.9356	0.6947	1.0
HIST2H3C	0.9356	0.6947	1.0
H2BFS	0.9356	0.6947	1.0
H3F3B	0.9356	0.6947	1.0
HIST1H3E	0.9356	0.6947	1.0
HIST1H4C	0.9356	0.6947	1.0
HIST1H2AC	0.9356	0.6947	1.0
HIST1H2BH	0.9356	0.6947	1.0
HIST1H2BG	0.9356	0.6947	1.0
HIST1H2BB	0.9356	0.6947	1.0
HIST1H2BA	0.9356	0.6947	1.0
HIST1H2BD	0.9356	0.6947	1.0
HIST1H2BN	0.9356	0.6947	1.0
HIST1H2BM	0.9356	0.6947	1.0
HIST1H2BO	0.9356	0.6947	1.0
HIST1H2BJ	0.9356	0.6947	1.0
HIST1H2BL	0.9356	0.6947	1.0
HIST1H2BK	0.9356	0.6947	1.0
POU1F1	0.9341	0.6978	1.0
ABCA3	0.708	0.6988	0.7123
TWIST1	0.97	0.9864	0.7021
RARA	0.7546	0.7023	0.7079
PIAS1	0.72	0.7036	0.7124
ZBTB16	0.9349	0.7047	1.0
EGR2	0.9392	0.7047	1.0
CCND3	0.9401	1.0	0.7059
DCT	0.7132	0.7073	0.7121
ATF2	0.9298	0.7084	0.9265
TNF	0.7172	0.7086	0.712
F2	0.935	0.7088	1.0
MEF2D	0.9353	0.7091	1.0
RXRG	0.9387	1.0	0.7123
NR1H3	0.9399	1.0	0.7154
KLF6	0.9795	0.7157	1.0
IL13	0.8909	0.7254	0.8824
IL37	0.9105	0.9277	0.7261
NR1I2	0.8077	0.7421	0.7532
HIST2H2BE	0.7952	0.7511	0.7612
ASCL1	0.7966	0.769	0.7527
ONECUT1	0.798	0.7542	0.7648
CDC6	0.7977	0.7567	0.7688
KLF10	0.9616	0.7584	1.0
CEBPA	0.9122	0.8743	0.7613
RUNX2	0.9951	0.7636	1.0
SOX9	0.9331	0.9381	0.7683
HNF1A	0.9835	0.7928	0.9886
CIITA	0.9899	1.0	0.7945
ZFP36	0.8545	0.8071	0.7945
RBMX	0.9753	1.0	0.799
IRF9	0.8591	0.8033	0.8139
PDX1	0.9762	0.8056	1.0
ZBTB17	0.9665	0.963	0.8179
LMO2	0.8979	0.834	0.845
SNAI1	0.8999	0.8425	0.836
SPP1	0.9065	0.841	0.8499
APEX1	0.9033	0.8427	0.8441
PAX5	0.9783	0.8492	0.9694
POU2F1	0.9965	1.0	0.854
PML	0.9943	1.0	0.8554
SMAD3	0.9868	0.9736	0.8564
WWTR1	0.9292	0.8626	0.8697
ABCB1	0.9341	0.863	0.8764
TBP	0.9311	0.8717	0.8652
SATB1	0.9473	0.8889	0.8911
ERBB4	0.9564	0.8901	0.8935
STAT6	0.9892	0.9018	0.9654
PGR	0.9691	0.9143	0.9085
SRF	0.9913	0.95	0.9558
ARAF	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
LYN	1.0	1.0	1.0
PBX1	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
SMPD1	1.0	1.0	1.0
IKBKE	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
PKN1	1.0	1.0	1.0
NEK2	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
NEK3	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
MAP3K7	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
MAPKAPK2	1.0	1.0	1.0
MAPKAPK5	1.0	1.0	1.0
BLK	1.0	1.0	1.0
STK39	1.0	1.0	1.0
STK38	1.0	1.0	1.0
NEK9	1.0	1.0	1.0
BDNF	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
CXCL10	1.0	1.0	1.0
CXCL11	1.0	1.0	1.0
ITGB3	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0
ARRB2	1.0	1.0	1.0
HSP90AA1	1.0	1.0	1.0
KSR1	1.0	1.0	1.0
NRG1	1.0	1.0	1.0
LCP2	1.0	1.0	1.0
PRKAA1	1.0	1.0	1.0
PRKAA2	1.0	1.0	1.0
SRC	1.0	1.0	1.0
ROCK2	1.0	1.0	1.0
CDC42	1.0	1.0	1.0
FYN	1.0	1.0	1.0
PTPN1	1.0	1.0	1.0
BCAR1	1.0	1.0	1.0
PTPN2	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
KDR	1.0	1.0	1.0
TRIM24	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
CSNK1E	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
YES1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
WNK1	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
SYK	1.0	1.0	1.0
NR5A2	1.0	1.0	1.0
KIT	1.0	1.0	1.0
GNAI3	1.0	1.0	1.0
CaMK2	1.0	1.0	1.0
GNAI1	1.0	1.0	1.0
GNAI2	1.0	1.0	1.0
PAK1	1.0	1.0	1.0
PAK3	1.0	1.0	1.0
PAK2	1.0	1.0	1.0
PAK4	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
RPA1	1.0	1.0	1.0
PER1	1.0	1.0	1.0
KITLG	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
PDGFRB	1.0	1.0	1.0
IL4R	1.0	1.0	1.0
RAF1	1.0	1.0	1.0
GNAZ	1.0	1.0	1.0
CCNB2	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
GH2	1.0	1.0	1.0
GNAO1	1.0	1.0	1.0
GH1	1.0	1.0	1.0
