Overall graph size pval = 0.7724
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
ING4	0.4207	0.6634	0.3836
TRRAP	0.8702	1.0	0.3843
MTA1	0.4638	0.39	0.708
GATA4	0.5818	0.3905	1.0
SPDEF	0.8074	1.0	0.395
NR0B1	0.8096	0.3952	1.0
IL2RG	0.5289	0.41	1.0
IL8	0.6975	1.0	0.4148
SIRT1	0.5896	0.7936	0.4198
AHR	0.5746	0.423	1.0
HES1	0.7147	1.0	0.424
MAZ	0.5629	0.4245	1.0
BTF3	0.4251	0.4898	0.5572
MAF	0.5676	0.4292	1.0
RUNX3	0.6546	0.829	0.4299
PRKCQ	0.5663	0.4301	1.0
NFATC2	0.4387	0.4318	0.6427
PAX8	0.7476	1.0	0.4326
NR2F2	0.5753	1.0	0.4332
FOXF2	0.7489	0.4345	1.0
DLX5	0.5689	0.4348	1.0
GATA3	0.4373	0.5098	0.507
CCND3	0.6295	0.4383	1.0
FOXL2	0.5751	1.0	0.4384
XBP1	0.6996	0.4522	1.0
ESR2	0.6888	1.0	0.4525
HDGF	0.6416	0.4561	1.0
DCT	0.6413	0.4561	1.0
NR3C2	0.6413	0.4565	1.0
NR1H4	0.7051	0.4575	1.0
AGO2	0.5793	1.0	0.4578
TCF7L2	0.5395	0.6482	0.4718
KLF10	0.6945	0.4726	1.0
PPARD	0.5309	0.689	0.4735
HDAC9	0.697	0.4752	0.8325
KAT5	0.8666	1.0	0.4877
CD247	0.5724	0.4889	1.0
JAK3	0.5724	0.489	1.0
PBX1	0.572	0.4891	1.0
FOXQ1	0.5666	0.49	1.0
NOTCH2	0.5697	0.4904	1.0
CREB3L3	0.5688	0.4912	1.0
HIF3A	0.5691	0.4919	1.0
PAX3	0.5764	0.492	1.0
SERPINB5	0.5761	0.4941	1.0
NFYC	0.8957	0.956	0.4943
NR1H2	0.5731	0.4966	1.0
JUNB	0.7194	0.497	1.0
HDAC1	0.921	0.4978	0.9705
REL	0.625	0.7692	0.5001
MOV10	0.6255	1.0	0.503
AGO3	0.6255	1.0	0.503
AGO4	0.6255	1.0	0.503
AGO1	0.6255	1.0	0.503
TNRC6C	0.6255	1.0	0.503
TNRC6A	0.6255	1.0	0.503
TNRC6B	0.6255	1.0	0.503
IL6ST	0.6384	0.5041	1.0
POU2F1	0.5042	0.5705	0.5508
GLI1	0.6262	0.7618	0.5048
FOXO4	0.8411	0.9276	0.5052
GLI2	0.5082	0.5729	0.5608
TNF	0.6443	0.5113	1.0
RXRG	0.6393	0.5114	1.0
NFYB	0.9087	0.961	0.5115
MET	0.6501	0.5183	1.0
ILF3	0.6475	0.519	1.0
VDR	0.689	0.5224	0.8397
ELF3	0.6975	0.5249	1.0
MAX	0.911	0.9754	0.5264
HNF1A	0.9761	1.0	0.5345
MECP2	0.5353	0.5965	0.5528
YY1	0.9826	1.0	0.5361
WT1	0.7279	0.5385	0.8418
ZFP36	0.7473	1.0	0.5405
NFIC	0.8671	1.0	0.5412
NOTCH4	0.6313	0.5521	1.0
JAK1	0.6387	0.5523	1.0
SREBF1	0.9905	1.0	0.5539
NR1H3	0.6384	0.5613	1.0
IL10	0.8631	1.0	0.5614
CDX2	0.8414	0.9184	0.5616
MYB	0.7471	0.8062	0.5629
NR5A2	0.6476	0.5656	1.0
KLK3	0.6981	0.5683	1.0
TP73	0.6999	0.7402	0.5691
IRF3	0.7389	0.5729	1.0
RARA	0.8163	0.5825	1.0
IL23R	0.7032	0.5829	1.0
ATF2	0.6792	0.7097	0.5849
NFATC3	0.7337	0.5881	1.0
FOXA1	0.9275	0.9644	0.5912
TCF4	0.7352	0.8151	0.5945
HSF1	0.6264	0.7075	0.5951
TBP	0.8045	0.5992	1.0
SPI1	0.8622	0.6033	1.0
USF2	0.7957	0.6195	1.0
IL23A	0.7402	0.6221	1.0
SMAD2	0.7468	0.6283	1.0
DNMT1	0.8656	1.0	0.6362
ABL1	0.7833	0.6367	1.0
APEX1	0.784	0.6372	1.0
KLF4	0.8164	0.8603	0.6491
HMGA1	0.8461	0.6527	1.0
RAD51	0.744	0.6594	1.0
ATF4	0.8079	0.8403	0.667
NFE2L2	0.8136	0.7073	1.0
OTX2	0.784	0.7086	1.0
FOXM1	0.7965	0.7944	0.7106
USF1	0.7624	0.7166	0.7799
HDAC3	0.844	1.0	0.718
PAX6	0.8447	0.7199	1.0
MYC	0.9803	0.9888	0.7346
HNF4A	0.9336	0.9499	0.7362
IL2RB	0.8494	0.7487	1.0
RB1	0.9299	0.7526	0.94
FOXO3	0.9364	0.9389	0.7536
KLF5	0.8433	0.772	1.0
IL2RA	0.8721	0.7775	1.0
ERCC2	0.8896	0.7913	1.0
GATA1	0.8657	0.8224	0.8213
BRCA1	0.9579	0.9481	0.8349
IL2	0.9216	0.8353	1.0
YBX1	0.9069	0.8401	0.8807
STAT1	0.9405	0.8994	0.8662
RBL2	0.9305	1.0	0.8708
NFATC1	0.9411	0.8726	1.0
FOXO1	0.9404	0.8877	0.9012
ATM	0.9749	0.8881	1.0
AR	0.9768	0.9623	0.8919
BCL6	0.9685	1.0	0.9007
NPAS2	0.9453	0.9023	1.0
ARNTL	0.9541	0.9156	1.0
CLOCK	0.9728	0.9387	1.0
MDC1	1.0	1.0	1.0
EHMT2	1.0	1.0	1.0
HOXA9	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
DAPK2	1.0	1.0	1.0
ATF6	1.0	1.0	1.0
SF1	1.0	1.0	1.0
ASF1B	1.0	1.0	1.0
TERT	1.0	1.0	1.0
ZBTB7A	1.0	1.0	1.0
ABCA3	1.0	1.0	1.0
NR1D1	1.0	1.0	1.0
MLLT10	1.0	1.0	1.0
HBP1	1.0	1.0	1.0
CDK12	1.0	1.0	1.0
HIST2H2AA3	1.0	1.0	1.0
LIN54	1.0	1.0	1.0
ELL	1.0	1.0	1.0
CTCF	1.0	1.0	1.0
ING1	1.0	1.0	1.0
GLI3	1.0	1.0	1.0
HIST2H2AC	1.0	1.0	1.0
ELOA	1.0	1.0	1.0
ELOB	1.0	1.0	1.0
NELFB	1.0	1.0	1.0
ELOC	1.0	1.0	1.0
NELFCD	1.0	1.0	1.0
NELFA	1.0	1.0	1.0
LIN52	1.0	1.0	1.0
NELFE	1.0	1.0	1.0
ACTL6A	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
CTDP1	1.0	1.0	1.0
LIN37	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
SPP1	1.0	1.0	1.0
GTF2H1	1.0	1.0	1.0
GTF2H2	1.0	1.0	1.0
GTF2H3	1.0	1.0	1.0
GTF2H4	1.0	1.0	1.0
GTF2H5	1.0	1.0	1.0
FOSB	1.0	1.0	1.0
CCNT2	1.0	1.0	1.0
RORA	1.0	1.0	1.0
RUVBL2	1.0	1.0	1.0
RUVBL1	1.0	1.0	1.0
MEN1	1.0	1.0	1.0
SUPT16H	1.0	1.0	1.0
AIP	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
PIAS1	1.0	1.0	1.0
CREM	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
ZNF300	1.0	1.0	1.0
FANCI	1.0	1.0	1.0
ELOA2	1.0	1.0	1.0
ELOA3	1.0	1.0	1.0
MLXIPL	1.0	1.0	1.0
CDK7	1.0	1.0	1.0
SP2	1.0	1.0	1.0
MNAT1	1.0	1.0	1.0
PPP1R13B	1.0	1.0	1.0
ONECUT1	1.0	1.0	1.0
SIN3A	1.0	1.0	1.0
MCM6	1.0	1.0	1.0
RBBP4	1.0	1.0	1.0
E2F4	1.0	1.0	1.0
E2F5	1.0	1.0	1.0
E2F7	1.0	1.0	1.0
PML	1.0	1.0	1.0
KLF6	1.0	1.0	1.0
APC	1.0	1.0	1.0
CCNK	1.0	1.0	1.0
CCNH	1.0	1.0	1.0
CHEK1	1.0	1.0	1.0
SOX9	1.0	1.0	1.0
SOX6	1.0	1.0	1.0
SUPT4H1	1.0	1.0	1.0
TP53BP2	1.0	1.0	1.0
EGR2	1.0	1.0	1.0
TRERF1	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
ATR	1.0	1.0	1.0
MLX	1.0	1.0	1.0
ANKRD1	1.0	1.0	1.0
SUPT3H	1.0	1.0	1.0
RAD51D	1.0	1.0	1.0
PCNA	1.0	1.0	1.0
RXRB	1.0	1.0	1.0
PURA	1.0	1.0	1.0
HSF2	1.0	1.0	1.0
NPM1	1.0	1.0	1.0
ELOA3D	1.0	1.0	1.0
TCEA1	1.0	1.0	1.0
ELOA3B	1.0	1.0	1.0
FOXA3	1.0	1.0	1.0
NEUROG3	1.0	1.0	1.0
IHH	1.0	1.0	1.0
PRDM1	1.0	1.0	1.0
HIST1H2AD	1.0	1.0	1.0
HIST1H2AB	1.0	1.0	1.0
HIST1H2AJ	1.0	1.0	1.0
SUPT7L	1.0	1.0	1.0
FANCD2	1.0	1.0	1.0
H2AFB1	1.0	1.0	1.0
TCF7	1.0	1.0	1.0
TGFB1	1.0	1.0	1.0
PTCH1	1.0	1.0	1.0
SUPT5H	1.0	1.0	1.0
NFKBIA	1.0	1.0	1.0
H2AFJ	1.0	1.0	1.0
MYBL2	1.0	1.0	1.0
MMP7	1.0	1.0	1.0
H2AFZ	1.0	1.0	1.0
H2AFX	1.0	1.0	1.0
H2AFV	1.0	1.0	1.0
RBL1	1.0	1.0	1.0
IRF4	1.0	1.0	1.0
IRF2	1.0	1.0	1.0
IRF7	1.0	1.0	1.0
IRF8	1.0	1.0	1.0
IRF9	1.0	1.0	1.0
TAF9	1.0	1.0	1.0
LIN9	1.0	1.0	1.0
INS	1.0	1.0	1.0
TAF12	1.0	1.0	1.0
TAF10	1.0	1.0	1.0
PDX1	1.0	1.0	1.0
SSRP1	1.0	1.0	1.0
MAPK14	1.0	1.0	1.0
ERCC3	1.0	1.0	1.0
POLE3	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
