Overall graph size pval = 0.6899
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
ELOC	0.1797	0.0631	1.0
NELFA	0.1797	0.0631	1.0
NELFE	0.1797	0.0631	1.0
CTDP1	0.1797	0.0631	1.0
GTF2H1	0.1797	0.0631	1.0
GTF2H2	0.1797	0.0631	1.0
GTF2H3	0.1797	0.0631	1.0
GTF2H4	0.1797	0.0631	1.0
GTF2H5	0.1797	0.0631	1.0
CCNT2	0.1797	0.0631	1.0
SUPT16H	0.1797	0.0631	1.0
ELOA2	0.1797	0.0631	1.0
ELOA3	0.1797	0.0631	1.0
CDK7	0.1797	0.0631	1.0
MNAT1	0.1797	0.0631	1.0
CCNK	0.1797	0.0631	1.0
CCNH	0.1797	0.0631	1.0
SUPT4H1	0.1797	0.0631	1.0
RAD51D	0.1797	0.0631	1.0
ELOA3D	0.1797	0.0631	1.0
TCEA1	0.1797	0.0631	1.0
ELOA3B	0.1797	0.0631	1.0
SUPT5H	0.1797	0.0631	1.0
ERCC3	0.1797	0.0631	1.0
FOSL2	0.0657	0.4248	0.0724
RUNX1	0.0688	0.2057	0.1662
MAML2	0.0693	0.4323	0.0763
JUNB	0.073	0.2166	0.1782
CCNT1	0.2256	0.0809	1.0
GTF2F1	0.2256	0.0809	1.0
GTF2F2	0.2256	0.0809	1.0
CDK9	0.2256	0.0809	1.0
POLR2A	0.2256	0.0809	1.0
POLR2B	0.2256	0.0809	1.0
POLR2C	0.2256	0.0809	1.0
POLR2D	0.2256	0.0809	1.0
POLR2E	0.2256	0.0809	1.0
POLR2F	0.2256	0.0809	1.0
POLR2G	0.2256	0.0809	1.0
POLR2H	0.2256	0.0809	1.0
POLR2I	0.2256	0.0809	1.0
POLR2J	0.2256	0.0809	1.0
POLR2K	0.2256	0.0809	1.0
POLR2L	0.2256	0.0809	1.0
SSRP1	0.2238	0.0811	1.0
KAT5	0.0876	0.4453	0.0902
CEBPB	0.5115	1.0	0.0884
MAML1	0.0908	0.4602	0.0932
GATA1	0.0909	0.3648	0.1152
CDX2	0.0938	0.4605	0.0913
NR1H4	0.3063	1.0	0.0927
ELL	0.2667	0.0943	1.0
EP300	0.3765	0.8852	0.0967
TCF7L2	0.2696	0.0976	1.0
TAL1	0.0999	0.2571	0.2406
SUPT3H	0.1004	0.2666	0.2293
FOXA2	0.1071	0.1557	0.3346
NELFCD	0.3161	0.1165	1.0
ETS2	0.1332	0.5296	0.117
RB1	0.4106	1.0	0.1179
EZH2	0.4783	0.1185	1.0
TP73	0.6055	1.0	0.1205
SOX2	0.3817	1.0	0.1232
ARNT	0.1284	0.2048	0.2818
CCND1	0.3394	0.1302	1.0
ERG	0.3914	1.0	0.1304
RELA	0.1931	0.133	0.5635
RBPJ	0.172	0.5556	0.1435
IL4	0.4379	1.0	0.1469
ERCC2	0.3946	0.1561	1.0
NFKB1	0.1866	0.1657	0.4832
ETS1	0.1657	0.3325	0.2574
NFKBIA	0.4311	1.0	0.1812
CD3D	0.1829	0.3538	0.3139
JUND	0.1993	0.1951	0.5391
NCOA1	0.4365	0.1952	0.8703
WT1	0.1959	0.2034	0.4723
PTTG1	0.202	0.204	0.5278
HDAC1	0.2823	0.6272	0.2122
ATM	0.5141	0.2142	1.0
YY1	0.614	0.2168	1.0
MAML3	0.2246	0.392	0.3447
MAMLD1	0.2246	0.392	0.3447
CARM1	0.2286	0.2629	0.4548
TFAP2A	0.4578	0.8444	0.2313
TBL1X	0.3782	0.2319	0.7723
TBL1XR1	0.3782	0.2319	0.7723
MECP2	0.2606	0.5921	0.2328
FOSL1	0.5443	0.2352	1.0
TWIST1	0.6673	0.2369	1.0
AIP	0.4421	0.2377	1.0
MAZ	0.4509	1.0	0.241
ATF4	0.5517	0.2422	1.0
IL13	0.323	0.6584	0.2431
SP2	0.4427	0.2466	1.0
SMARCD3	0.4036	0.2467	0.7825
CHD9	0.4036	0.2467	0.7825
TGS1	0.4036	0.2467	0.7825
PER1	0.4477	1.0	0.2485
ETV6	0.4482	1.0	0.2495
ESR2	0.444	1.0	0.2519
PTGDR	0.6679	0.2551	1.0
HNF1A	0.4487	0.2563	1.0
PURA	0.4444	1.0	0.2617
SP4	0.5028	1.0	0.2642
RAD51	0.4399	0.268	1.0
SERPINB5	0.4427	0.273	1.0
TFE3	0.449	0.2755	1.0
NCOA6	0.4565	0.2815	0.8046
TFDP2	0.4909	0.2878	0.8264
IRF8	0.505	0.2886	1.0
FOS	0.606	0.2922	0.922
NR4A1	0.5112	1.0	0.2922
ZBTB16	0.5058	1.0	0.2927
SOX6	0.5075	1.0	0.2963
AGO2	0.2994	0.4021	0.4639
FANCI	0.5056	0.3053	1.0
HBP1	0.5145	1.0	0.3057
VHL	0.3058	0.4345	0.4355
ESRRA	0.512	0.3069	1.0
IL2RA	0.5012	0.3072	1.0
ACTL6A	0.5012	0.309	1.0
RUVBL2	0.5012	0.309	1.0
REL	0.5052	0.3096	1.0
MDC1	0.5076	0.3101	1.0
SPDEF	0.5616	1.0	0.3115
FLI1	0.312	0.4447	0.4225
WWTR1	0.5615	1.0	0.3131
TAF9	0.5126	0.3139	1.0
NOTCH1	0.5687	1.0	0.3144
SIRT1	0.5364	0.8493	0.3148
TBP	0.5654	1.0	0.3231
ATF3	0.5647	0.3238	1.0
STAT4	0.5801	0.8777	0.3346
MOV10	0.3421	0.4344	0.4946
AGO3	0.3421	0.4344	0.4946
AGO4	0.3421	0.4344	0.4946
AGO1	0.3421	0.4344	0.4946
TNRC6C	0.3421	0.4344	0.4946
TNRC6A	0.3421	0.4344	0.4946
TNRC6B	0.3421	0.4344	0.4946
RUVBL1	0.5544	0.3426	1.0
SPP1	0.6208	1.0	0.3443
ATF6	0.6115	1.0	0.3459
GLI1	0.6073	1.0	0.3466
NR3C1	0.6066	0.8754	0.3466
TWIST2	0.7239	0.3468	1.0
DDIT3	0.3565	0.4691	0.4688
HELZ2	0.5738	0.359	0.8485
GATA2	0.609	1.0	0.3602
SOX9	0.618	1.0	0.3609
REST	0.569	1.0	0.3627
SP3	0.6086	0.3725	0.8728
XBP1	0.5383	0.7391	0.3732
MED1	0.598	0.3763	0.8573
TP63	0.5081	0.7014	0.383
NFIC	0.6482	1.0	0.3893
CREM	0.6128	1.0	0.3897
LMO2	0.6458	1.0	0.392
PPARA	0.6384	0.3926	0.8803
NCOA2	0.4183	0.3932	0.5936
ETV4	0.6162	0.3946	1.0
CREB5	0.6434	1.0	0.4056
NR1I2	0.6571	0.4199	1.0
NCOR1	0.6939	0.4202	1.0
CBFB	0.7625	0.4217	1.0
TRRAP	0.6516	0.4227	1.0
KAT2A	0.6582	0.4266	1.0
HDAC7	0.69	0.4274	1.0
ELK1	0.6655	0.4281	1.0
GABPB1	0.6597	0.4368	1.0
GABPA	0.6585	0.4386	1.0
IL37	0.7308	1.0	0.4409
MTA1	0.7227	1.0	0.4689
SMAD7	0.7268	1.0	0.4728
RXRA	0.5238	0.4731	0.658
RUNX3	0.8513	1.0	0.4797
NFATC2	0.7299	0.4839	1.0
HDAC3	0.7828	0.493	1.0
NPAS2	0.7831	1.0	0.4935
HIF1A	0.528	0.6061	0.5014
ZBTB17	0.7713	0.5035	1.0
NRF1	0.5075	0.6158	0.5423
RARA	0.7609	0.5087	1.0
KAT2B	0.7859	1.0	0.5089
ARNTL	0.8078	1.0	0.5191
ATF2	0.8536	0.5198	1.0
PAX5	0.8134	1.0	0.5426
PML	0.8104	1.0	0.5443
CLOCK	0.8287	1.0	0.5473
STAT5B	0.5486	0.6184	0.5825
RUNX2	0.8317	1.0	0.5489
BCL6	0.8307	0.5526	1.0
FOXO4	0.7922	0.5697	1.0
CDKN1A	0.8079	0.5774	1.0
SRF	0.8098	0.5793	1.0
LEF1	0.8492	1.0	0.5796
HDAC2	0.5887	0.59	0.6592
DNMT1	0.8324	1.0	0.5901
NCOA3	0.896	1.0	0.6419
STAT3	0.8228	0.6468	0.8678
STAT5A	0.8816	0.6582	1.0
SMAD4	0.8826	0.6676	1.0
USF2	0.9195	1.0	0.6695
USF1	0.9268	1.0	0.6868
CREBBP	0.9321	0.7468	0.9609
FOXO1	0.9619	1.0	0.7591
SMAD3	0.9639	1.0	0.7773
JUN	0.8871	0.7783	0.8574
PPARGC1A	0.839	0.8216	0.7806
SP1	0.9578	0.7837	0.9615
CTNNB1	0.9559	0.8007	1.0
FOXO3	0.959	0.8093	1.0
CREB1	0.9653	0.8156	1.0
AR	0.988	0.8825	1.0
PPARG	0.9338	0.8841	0.8871
EGR1	0.9545	0.9223	0.8921
ATF1	1.0	1.0	1.0
SOX17	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
MED7	1.0	1.0	1.0
HOXB7	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
GATA6	1.0	1.0	1.0
GATA4	1.0	1.0	1.0
TERT	1.0	1.0	1.0
ZBTB7A	1.0	1.0	1.0
BTF3	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
ZNF382	1.0	1.0	1.0
CDC6	1.0	1.0	1.0
SNAI1	1.0	1.0	1.0
SNAI2	1.0	1.0	1.0
NANOG	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
MED15	1.0	1.0	1.0
MED18	1.0	1.0	1.0
MED17	1.0	1.0	1.0
GLI2	1.0	1.0	1.0
MED12	1.0	1.0	1.0
ING4	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
HEY1	1.0	1.0	1.0
MED10	1.0	1.0	1.0
HEY2	1.0	1.0	1.0
TIMP3	1.0	1.0	1.0
JAK2	1.0	1.0	1.0
PAX3	1.0	1.0	1.0
PAX6	1.0	1.0	1.0
MED27	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
POU5F1	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
MED24	1.0	1.0	1.0
MMP13	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
PAX8	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
ASCL1	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
IL12RB1	1.0	1.0	1.0
IL12RB2	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
SALL4	1.0	1.0	1.0
PITX1	1.0	1.0	1.0
MEN1	1.0	1.0	1.0
MITF	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
HIC1	1.0	1.0	1.0
PGR	1.0	1.0	1.0
TNFRSF11B	1.0	1.0	1.0
MED30	1.0	1.0	1.0
MED31	1.0	1.0	1.0
ABL1	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
MLXIPL	1.0	1.0	1.0
CDK8	1.0	1.0	1.0
BCL2	1.0	1.0	1.0
NFE2L2	1.0	1.0	1.0
PPP1R13B	1.0	1.0	1.0
NKX3-1	1.0	1.0	1.0
MET	1.0	1.0	1.0
HDAC4	1.0	1.0	1.0
HDAC5	1.0	1.0	1.0
IL2RG	1.0	1.0	1.0
HDAC9	1.0	1.0	1.0
KLF2	1.0	1.0	1.0
KLF8	1.0	1.0	1.0
KLF6	1.0	1.0	1.0
IL23R	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
TRIM28	1.0	1.0	1.0
IL12B	1.0	1.0	1.0
IL12A	1.0	1.0	1.0
IL23A	1.0	1.0	1.0
EPAS1	1.0	1.0	1.0
KLK3	1.0	1.0	1.0
TP53BP2	1.0	1.0	1.0
FOXF2	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
MLX	1.0	1.0	1.0
PARP1	1.0	1.0	1.0
TSC22D3	1.0	1.0	1.0
TYK2	1.0	1.0	1.0
NR5A1	1.0	1.0	1.0
HSF1	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
HDGF	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
MSX2	1.0	1.0	1.0
TFAP2B	1.0	1.0	1.0
TFAP2C	1.0	1.0	1.0
VDR	1.0	1.0	1.0
HMGA1	1.0	1.0	1.0
IL2	1.0	1.0	1.0
TCF4	1.0	1.0	1.0
TCF3	1.0	1.0	1.0
KLF10	1.0	1.0	1.0
ELF3	1.0	1.0	1.0
DCT	1.0	1.0	1.0
THRAP3	1.0	1.0	1.0
IRF9	1.0	1.0	1.0
ERBB4	1.0	1.0	1.0
FAM120B	1.0	1.0	1.0
MAPK1	1.0	1.0	1.0
HES1	1.0	1.0	1.0
MAPK3	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
