Overall graph size pval = 0.9813
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
GTF2H5	0.1854	0.3826	0.2936
CCNT2	0.1854	0.3826	0.2936
CCNT1	0.1854	0.3826	0.2936
SUPT16H	0.1854	0.3826	0.2936
GTF2F1	0.1854	0.3826	0.2936
GTF2F2	0.1854	0.3826	0.2936
ELOA2	0.1854	0.3826	0.2936
ELOA3	0.1854	0.3826	0.2936
CDK9	0.1854	0.3826	0.2936
CDK7	0.1854	0.3826	0.2936
MNAT1	0.1854	0.3826	0.2936
POLR2A	0.1854	0.3826	0.2936
POLR2B	0.1854	0.3826	0.2936
POLR2C	0.1854	0.3826	0.2936
POLR2D	0.1854	0.3826	0.2936
POLR2E	0.1854	0.3826	0.2936
POLR2F	0.1854	0.3826	0.2936
POLR2G	0.1854	0.3826	0.2936
POLR2H	0.1854	0.3826	0.2936
POLR2I	0.1854	0.3826	0.2936
POLR2J	0.1854	0.3826	0.2936
POLR2K	0.1854	0.3826	0.2936
POLR2L	0.1854	0.3826	0.2936
CCNK	0.1854	0.3826	0.2936
CCNH	0.1854	0.3826	0.2936
SUPT4H1	0.1854	0.3826	0.2936
RAD51D	0.1854	0.3826	0.2936
ELOA3D	0.1854	0.3826	0.2936
TCEA1	0.1854	0.3826	0.2936
ELOA3B	0.1854	0.3826	0.2936
SUPT5H	0.1854	0.3826	0.2936
ERCC3	0.1854	0.3826	0.2936
ESRRA	0.186	0.3523	0.3266
CHEK1	0.186	0.3702	0.3061
BCL6	0.5345	0.1882	1.0
NFYA	0.2766	0.1929	0.6944
ETS2	0.4339	0.1961	1.0
TBL1X	0.4928	0.8848	0.2001
TBL1XR1	0.4928	0.8848	0.2001
SMARCD3	0.4927	0.8832	0.2002
CHD9	0.4927	0.8832	0.2002
TGS1	0.4927	0.8832	0.2002
HEY1	0.4901	0.2045	1.0
CARM1	0.5253	0.8927	0.2169
ETS1	0.4521	0.22	0.8659
IL8	0.2233	0.381	0.3705
SIRT1	0.7111	1.0	0.2235
REST	0.2303	0.3392	0.4222
ATM	0.5295	0.2311	1.0
FOXA2	0.2312	0.2695	0.4542
NCOA6	0.5524	0.9022	0.2328
RARA	0.2565	0.235	0.5843
USF1	0.3692	0.2359	0.7592
NELFB	0.2366	0.4177	0.3507
SSRP1	0.2411	0.4313	0.3373
CDKN1A	0.5287	0.246	1.0
SRF	0.2473	0.2563	0.5442
IL2RG	0.5037	1.0	0.2514
CDX2	0.6489	1.0	0.2521
IL2	0.4991	1.0	0.2525
IL10	0.5713	1.0	0.254
TCF7	0.5122	1.0	0.2575
PAX3	0.5135	1.0	0.2579
JAK2	0.5299	0.2588	1.0
IL12RB1	0.5299	0.2588	1.0
IL12B	0.5299	0.2588	1.0
TYK2	0.5299	0.2588	1.0
IRF9	0.5167	1.0	0.2625
HELZ2	0.6088	0.9128	0.2637
NFKBIA	0.5735	1.0	0.2741
MED1	0.6358	0.9192	0.2791
FOSB	0.5102	0.2823	1.0
ATF3	0.5166	0.2833	1.0
HNF4A	0.58	0.2855	1.0
ETV6	0.515	1.0	0.2861
DNMT1	0.6129	1.0	0.2916
SPDEF	0.2919	0.4479	0.4078
GATA4	0.509	0.2938	1.0
ELL	0.2939	0.4534	0.3962
HEY2	0.5102	0.2971	1.0
NOTCH1	0.5773	1.0	0.2985
ZFP36	0.5093	0.2997	1.0
SP4	0.5756	1.0	0.3018
NCOA2	0.6617	0.9243	0.3029
FANCD2	0.5721	1.0	0.3079
HDAC1	0.4319	0.7073	0.3131
WWTR1	0.5827	1.0	0.3151
HIPK2	0.5747	0.3158	1.0
APC	0.5118	1.0	0.3164
AIP	0.5166	1.0	0.3176
JUNB	0.6173	0.3181	1.0
JUND	0.6566	0.3201	1.0
PPP1R13B	0.5044	0.3227	1.0
TP53BP2	0.5044	0.3227	1.0
SERPINB5	0.5078	0.3246	1.0
FOXA3	0.5129	0.3248	1.0
NCOA1	0.703	0.9397	0.3276
F2	0.5803	1.0	0.3303
LIN54	0.5743	1.0	0.332
LIN52	0.5743	1.0	0.332
LIN37	0.5743	1.0	0.332
LIN9	0.5743	1.0	0.332
SP3	0.4818	0.7259	0.3322
ZBTB16	0.5799	1.0	0.3365
PGR	0.5839	0.3413	1.0
GLI1	0.3434	0.5	0.4287
NELFCD	0.3471	0.4925	0.4325
MYBL2	0.5781	0.35	1.0
GATA3	0.4004	0.3508	0.6672
LEF1	0.7682	1.0	0.3516
EDN1	0.6366	1.0	0.3545
SOX6	0.5833	1.0	0.3551
MYB	0.6778	0.356	0.9311
TFAP2A	0.7855	0.3587	1.0
ATF4	0.6941	0.3592	1.0
VEGFA	0.5793	0.3645	1.0
HBP1	0.581	1.0	0.3656
REL	0.5814	0.3676	1.0
IL12RB2	0.5733	0.3732	1.0
IL12A	0.5733	0.3732	1.0
TWIST2	0.4978	0.7473	0.3747
MAML2	0.6826	1.0	0.3751
MAML3	0.6826	1.0	0.3751
MAMLD1	0.6826	1.0	0.3751
IL2RA	0.5732	0.377	1.0
KAT2A	0.6884	1.0	0.3776
NFKB1	0.867	0.3804	0.9901
RXRA	0.7656	0.9493	0.3814
NR4A1	0.6343	1.0	0.3841
SNAI1	0.6837	0.389	1.0
AGO2	0.3942	0.4515	0.5426
GATA1	0.4723	0.4012	0.6964
ABL1	0.6337	0.4046	1.0
HNF1A	0.7221	1.0	0.4101
MAML1	0.7222	1.0	0.4115
CREM	0.6332	1.0	0.4132
CREBBP	0.7931	0.939	0.4211
RB1	0.5141	0.7284	0.4223
FLI1	0.6771	1.0	0.4237
CREB5	0.6756	1.0	0.4257
MAPK1	0.6266	0.4257	1.0
MAPK3	0.6266	0.4257	1.0
RBBP4	0.68	1.0	0.4317
PPARG	0.7341	0.9202	0.4394
MOV10	0.4437	0.484	0.5768
AGO3	0.4437	0.484	0.5768
AGO4	0.4437	0.484	0.5768
AGO1	0.4437	0.484	0.5768
TNRC6C	0.4437	0.484	0.5768
TNRC6A	0.4437	0.484	0.5768
TNRC6B	0.4437	0.484	0.5768
ERCC2	0.4455	0.5683	0.5024
GLI2	0.4462	0.5732	0.5018
HDAC9	0.759	0.4549	1.0
SATB1	0.6853	0.4567	1.0
IL23R	0.6717	0.4625	1.0
IL23A	0.6717	0.4625	1.0
XBP1	0.8583	0.9712	0.4696
USF2	0.5493	0.4751	0.7141
EP300	0.8274	0.946	0.478
TP73	0.8516	0.4786	1.0
CEBPD	0.7906	1.0	0.4828
RELA	0.8736	0.4842	0.9753
ERBB4	0.7213	0.4848	1.0
NR1H4	0.7144	0.4914	1.0
YY1	0.4936	0.5752	0.5094
FOSL2	0.7214	0.4948	1.0
DDIT3	0.7727	1.0	0.4961
HDAC4	0.7634	0.4979	1.0
TP53	0.7475	0.8494	0.5034
RUNX1	0.7218	0.8696	0.5038
RBPJ	0.8225	1.0	0.5135
ERG	0.5232	0.6049	0.5757
ELK1	0.756	0.5238	1.0
CBFB	0.6122	0.5274	0.7491
KAT2B	0.538	0.6195	0.5736
KLF5	0.7576	0.5395	1.0
ING4	0.5401	0.5871	0.5987
SPI1	0.6621	0.5402	0.7945
VHL	0.794	1.0	0.5436
TWIST1	0.7391	0.8572	0.5494
MTA1	0.8222	1.0	0.5581
RUNX3	0.741	0.5733	0.8495
VDR	0.816	0.5769	1.0
NFATC2	0.5808	0.6591	0.5786
CIITA	0.8285	0.5805	1.0
IL37	0.7959	0.5811	1.0
CEBPB	0.8402	0.925	0.583
IL4	0.8655	1.0	0.5883
KLF4	0.907	0.5896	1.0
TCF7L2	0.8755	1.0	0.5922
IRF1	0.7426	0.6009	0.8429
ZBTB17	0.8469	1.0	0.6081
STAT5B	0.6163	0.6756	0.6148
PPARA	0.7051	0.724	0.6474
PML	0.8861	0.6524	1.0
PTTG1	0.8651	0.663	1.0
STAT5A	0.6848	0.7148	0.6708
IL13	0.9279	1.0	0.6809
FOXA1	0.9383	0.6872	1.0
EPAS1	0.8822	0.699	1.0
STAT4	0.7413	0.7212	0.7097
HDAC2	0.9003	1.0	0.7148
SMAD4	0.9102	0.7199	1.0
AR	0.9241	0.947	0.7511
EGR1	0.945	0.967	0.758
FOXM1	0.8627	0.8539	0.7783
CEBPA	0.9456	0.7933	1.0
SMAD3	0.968	0.8438	1.0
WT1	0.9788	1.0	0.8483
CTNNB1	0.9479	0.919	0.8688
ESR1	0.996	0.9804	0.9609
ATF1	1.0	1.0	1.0
TRRAP	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
MED7	1.0	1.0	1.0
CLOCK	1.0	1.0	1.0
ATF6	1.0	1.0	1.0
HOXB7	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
GATA2	1.0	1.0	1.0
TERT	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
ZNF382	1.0	1.0	1.0
NFATC3	1.0	1.0	1.0
CDC6	1.0	1.0	1.0
SNAI2	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
MED15	1.0	1.0	1.0
MED18	1.0	1.0	1.0
MED17	1.0	1.0	1.0
MED12	1.0	1.0	1.0
MECP2	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
MED10	1.0	1.0	1.0
ACTL6A	1.0	1.0	1.0
PAX6	1.0	1.0	1.0
MED27	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
MED24	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
NCOR1	1.0	1.0	1.0
PAX8	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
ASCL1	1.0	1.0	1.0
SPP1	1.0	1.0	1.0
CDKN2A	1.0	1.0	1.0
RUVBL2	1.0	1.0	1.0
RUVBL1	1.0	1.0	1.0
PITX1	1.0	1.0	1.0
MITF	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
HIC1	1.0	1.0	1.0
NOTCH3	1.0	1.0	1.0
FOXO4	1.0	1.0	1.0
FOXO3	1.0	1.0	1.0
FOXO1	1.0	1.0	1.0
NPAS2	1.0	1.0	1.0
MED30	1.0	1.0	1.0
MED31	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
CDK8	1.0	1.0	1.0
SP2	1.0	1.0	1.0
BCL2	1.0	1.0	1.0
NFE2L2	1.0	1.0	1.0
NKX3-1	1.0	1.0	1.0
HDAC5	1.0	1.0	1.0
HDAC3	1.0	1.0	1.0
KLF2	1.0	1.0	1.0
KLF8	1.0	1.0	1.0
KLF6	1.0	1.0	1.0
RAD51	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
KAT5	1.0	1.0	1.0
SOX9	1.0	1.0	1.0
RUNX2	1.0	1.0	1.0
KLK3	1.0	1.0	1.0
FOXF2	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
CD3D	1.0	1.0	1.0
PARP1	1.0	1.0	1.0
NCOA3	1.0	1.0	1.0
TSC22D3	1.0	1.0	1.0
ARNTL	1.0	1.0	1.0
NPM1	1.0	1.0	1.0
PER1	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
MSX2	1.0	1.0	1.0
LMO2	1.0	1.0	1.0
TFAP2B	1.0	1.0	1.0
TFAP2C	1.0	1.0	1.0
HMGA1	1.0	1.0	1.0
ESR2	1.0	1.0	1.0
TCF3	1.0	1.0	1.0
KLF10	1.0	1.0	1.0
TBP	1.0	1.0	1.0
MMP7	1.0	1.0	1.0
ETV4	1.0	1.0	1.0
ELF3	1.0	1.0	1.0
DCT	1.0	1.0	1.0
THRAP3	1.0	1.0	1.0
IRF8	1.0	1.0	1.0
TAF9	1.0	1.0	1.0
INS	1.0	1.0	1.0
FAM120B	1.0	1.0	1.0
HES1	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
