Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-inactive-by-network-sig	-1.0		HJURP-P-S412	-5.190859385695554	0.0055672203689639
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-inactive-by-network-sig	-1.0		HJURP-P-S448	-3.416737497389746	0.0328193336272023
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-P-T161	-4.317655746056344	0.0133310984203935	HJURP-P-S473	-2.660925204912811	0.0698835352350074
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-G	-4.8956669382060385	0.0074789195829827	HJURP-P-S448	-3.416737497389746	0.0328193336272023
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-G	-4.8956669382060385	0.0074789195829827	HJURP-P-S412	-5.190859385695554	0.0055672203689639
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-inactive-by-network-sig	-1.0		HJURP-P-S473	-2.660925204912811	0.0698835352350074
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-P-T161	-4.317655746056344	0.0133310984203935	HJURP-P-S448	-3.416737497389746	0.0328193336272023
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-G	-4.8956669382060385	0.0074789195829827	HJURP-P-S473	-2.660925204912811	0.0698835352350074
CDK1	phosphorylates	HJURP	S448;S412;S473	CDK1-P-T161	-4.317655746056344	0.0133310984203935	HJURP-P-S412	-5.190859385695554	0.0055672203689639
TTK	phosphorylates	RBBP5	S138;S497;T252	TTK-P-S281	-5.851104505820425	0.0028767200487015	RBBP5-P-S497	-5.175637221985375	0.0056526137962963
TTK	phosphorylates	RBBP5	S138;S497;T252	TTK-G	-3.432126587855221	0.0323181402790674	RBBP5-P-S497	-5.175637221985375	0.0056526137962963
CDK1	phosphorylates	RBBP5	S497;T252	CDK1-P-T161	-4.317655746056344	0.0133310984203935	RBBP5-P-S497	-5.175637221985375	0.0056526137962963
CDK1	phosphorylates	RBBP5	S497;T252	CDK1-G	-4.8956669382060385	0.0074789195829827	RBBP5-P-S497	-5.175637221985375	0.0056526137962963
CDK1	phosphorylates	RBBP5	S497;T252	CDK1-inactive-by-network-sig	-1.0		RBBP5-P-S497	-5.175637221985375	0.0056526137962963
CDK2	phosphorylates	NPM1	S125;T234;T199;S70	CDK2-inactive-by-network-sig	-1.0		NPM1-P-T234-T237	-2.695380756062842	0.0675166694982283
CDK2	phosphorylates	NPM1	S125;T234;T199;S70	CDK2-inactive-by-network-sig	-1.0		NPM1-P-T199	-5.125760410941231	0.0059416975064248
CDK2	phosphorylates	NPM1	S125;T234;T199;S70	CDK2-inactive-by-network-sig	-1.0		NPM1-P-S70	-4.416559204864568	0.0120757109314683
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-G	-4.8956669382060385	0.0074789195829827	NPM1-P-T199	-5.125760410941231	0.0059416975064248
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-G	-4.8956669382060385	0.0074789195829827	NPM1-P-S70	-4.416559204864568	0.0120757109314683
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-inactive-by-network-sig	-1.0		NPM1-P-S70	-4.416559204864568	0.0120757109314683
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-inactive-by-network-sig	-1.0		NPM1-P-T199	-5.125760410941231	0.0059416975064248
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-G	-4.8956669382060385	0.0074789195829827	NPM1-P-T237	-3.9544878150545175	0.0191684838446587
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-P-T161	-4.317655746056344	0.0133310984203935	NPM1-P-T199	-5.125760410941231	0.0059416975064248
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-inactive-by-network-sig	-1.0		NPM1-P-T237	-3.9544878150545175	0.0191684838446587
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-P-T161	-4.317655746056344	0.0133310984203935	NPM1-P-T234-T237	-2.695380756062842	0.0675166694982283
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-P-T161	-4.317655746056344	0.0133310984203935	NPM1-P-S70	-4.416559204864568	0.0120757109314683
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-G	-4.8956669382060385	0.0074789195829827	NPM1-P-T234-T237	-2.695380756062842	0.0675166694982283
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-P-T161	-4.317655746056344	0.0133310984203935	NPM1-P-T237	-3.9544878150545175	0.0191684838446587
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1-inactive-by-network-sig	-1.0		NPM1-P-T234-T237	-2.695380756062842	0.0675166694982283
CDK1	phosphorylates	TPX2	T72;S738	CDK1-G	-4.8956669382060385	0.0074789195829827	TPX2-P-S738	-4.909722812751121	0.0073745321743765
CDK1	phosphorylates	TPX2	T72;S738	CDK1-inactive-by-network-sig	-1.0		TPX2-P-S738	-4.909722812751121	0.0073745321743765
CDK1	phosphorylates	TPX2	T72;S738	CDK1-P-T161	-4.317655746056344	0.0133310984203935	TPX2-P-T72	-4.722273264795093	0.0088949350050884
CDK1	phosphorylates	TPX2	T72;S738	CDK1-inactive-by-network-sig	-1.0		TPX2-P-T72	-4.722273264795093	0.0088949350050884
CDK1	phosphorylates	TPX2	T72;S738	CDK1-P-T161	-4.317655746056344	0.0133310984203935	TPX2-P-S738	-4.909722812751121	0.0073745321743765
CDK1	phosphorylates	TPX2	T72;S738	CDK1-G	-4.8956669382060385	0.0074789195829827	TPX2-P-T72	-4.722273264795093	0.0088949350050884
CDK1	phosphorylates	TOP2A	S1393;S1361;S1354;S1213;S1247	CDK1-P-T161	-4.317655746056344	0.0133310984203935	TOP2A-P-S1247	-4.818672888736806	0.008077499770024
CDK1	phosphorylates	TOP2A	S1393;S1361;S1354;S1213;S1247	CDK1-P-T161	-4.317655746056344	0.0133310984203935	TOP2A-P-S1213	-3.1194162499460627	0.0441829526941932
CDK1	phosphorylates	TOP2A	S1393;S1361;S1354;S1213;S1247	CDK1-G	-4.8956669382060385	0.0074789195829827	TOP2A-P-S1247	-4.818672888736806	0.008077499770024
CDK1	phosphorylates	TOP2A	S1393;S1361;S1354;S1213;S1247	CDK1-G	-4.8956669382060385	0.0074789195829827	TOP2A-P-S1213	-3.1194162499460627	0.0441829526941932
CDK1	phosphorylates	TOP2A	S1393;S1361;S1354;S1213;S1247	CDK1-inactive-by-network-sig	-1.0		TOP2A-P-S1213	-3.1194162499460627	0.0441829526941932
CDK1	phosphorylates	TOP2A	S1393;S1361;S1354;S1213;S1247	CDK1-inactive-by-network-sig	-1.0		TOP2A-P-S1247	-4.818672888736806	0.008077499770024
CDK2	phosphorylates	C9orf40	S67;S69;S71	CDK2-inactive-by-network-sig	-1.0		C9orf40-P-S67	-4.776664652460972	0.0084240492947765
CDK2	phosphorylates	TPX2	T72	CDK2-inactive-by-network-sig	-1.0		TPX2-P-T72	-4.722273264795093	0.0088949350050884
CDK2	phosphorylates	SKP2	S64	CDK2-inactive-by-network-sig	-1.0		SKP2-P-S64	-4.722273264795093	0.0088949350050884
CDK1	phosphorylates	HMGCS1	S495	CDK1-G	-4.8956669382060385	0.0074789195829827	HMGCS1-P-S495	-4.663571064910252	0.0094327173387696
CDK1	phosphorylates	HMGCS1	S495	CDK1-P-T161	-4.317655746056344	0.0133310984203935	HMGCS1-P-S495	-4.663571064910252	0.0094327173387696
CDK1	phosphorylates	HMGCS1	S495	CDK1-inactive-by-network-sig	-1.0		HMGCS1-P-S495	-4.663571064910252	0.0094327173387696
CDK2	phosphorylates	RAD18	S99	CDK2-inactive-by-network-sig	-1.0		RAD18-P-S99-S103	-3.5428852998968505	0.0289297355838216
CDK2	phosphorylates	RAD18	S99	CDK2-inactive-by-network-sig	-1.0		RAD18-P-S99	-4.618195734956553	0.0098705891636101
CDK2	phosphorylates	LRWD1	S245;S243	CDK2-inactive-by-network-sig	-1.0		LRWD1-P-S243	-4.354966290681302	0.012842872501364
AURKA	phosphorylates	TPX2	S125;S121	AURKA-inactive-by-network-sig	-1.0		TPX2-P-S121-S125	-4.336270154430458	0.0130852432336935
CDK1	phosphorylates	TCOF1	T983;S156;S583	CDK1-G	-4.8956669382060385	0.0074789195829827	TCOF1-P-S156	-4.307731713536527	0.0134640553177265
CDK1	phosphorylates	TCOF1	T983;S156;S583	CDK1-inactive-by-network-sig	-1.0		TCOF1-P-S156	-4.307731713536527	0.0134640553177265
CDK1	phosphorylates	TCOF1	T983;S156;S583	CDK1-P-T161	-4.317655746056344	0.0133310984203935	TCOF1-P-S156	-4.307731713536527	0.0134640553177265
CDK1	phosphorylates	TK1	S13	CDK1-inactive-by-network-sig	-1.0		TK1-P-S13	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	TK1	S13	CDK1-G	-4.8956669382060385	0.0074789195829827	TK1-P-S13	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	TK1	S13	CDK1-P-T161	-4.317655746056344	0.0133310984203935	TK1-P-S13	-4.252586122886354	0.0142273925059617
CDK2	phosphorylates	TK1	S13	CDK2-inactive-by-network-sig	-1.0		TK1-P-S13	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	BORA	S41;S137;S112;S252	CDK1-G	-4.8956669382060385	0.0074789195829827	BORA-P-S137	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	BORA	S41;S137;S112;S252	CDK1-inactive-by-network-sig	-1.0		BORA-P-S137	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	BORA	S41;S137;S112;S252	CDK1-P-T161	-4.317655746056344	0.0133310984203935	BORA-P-S137	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	CALD1	S724;T638;S504;S744;S524;S469;S514;S489;T403;T469;S498;T730;T500;S509;S759;S529;T409;T475;S463;T377;T495;S483;S494;T383	CDK1-G	-4.8956669382060385	0.0074789195829827	CALD1-P-T492-S498	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	CALD1	S724;T638;S504;S744;S524;S469;S514;S489;T403;T469;S498;T730;T500;S509;S759;S529;T409;T475;S463;T377;T495;S483;S494;T383	CDK1-inactive-by-network-sig	-1.0		CALD1-P-T492-S498	-4.252586122886354	0.0142273925059617
CDK1	phosphorylates	CALD1	S724;T638;S504;S744;S524;S469;S514;S489;T403;T469;S498;T730;T500;S509;S759;S529;T409;T475;S463;T377;T495;S483;S494;T383	CDK1-P-T161	-4.317655746056344	0.0133310984203935	CALD1-P-T492-S498	-4.252586122886354	0.0142273925059617
AURKB	phosphorylates	HMGN2	S25;S29	AURKB-G	-4.25701539313069	0.0141645148934463	HMGN2-P-S25-S29	-4.2396805329855525	0.0144121953287556
AURKB	phosphorylates	HMGN2	S25;S29	AURKB-inactive-by-network-sig	-1.0		HMGN2-P-S25-S29	-4.2396805329855525	0.0144121953287556
AURKB	phosphorylates	KNL1	S24;S60	AURKB-G	-4.25701539313069	0.0141645148934463	KNL1-P-S60	-4.168228258766572	0.0154796617974902
AURKB	phosphorylates	KNL1	S24;S60	AURKB-inactive-by-network-sig	-1.0		KNL1-P-S60	-4.168228258766572	0.0154796617974902
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-S515-S516	3.386498541615754	0.0338269133080559
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-S519	2.5263567576839723	0.0799497667076956
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-S519-T522	4.416559204864568	0.0120757109314683
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-T548-S554-S555	5.190859385695554	0.0055672203689639
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-S717-T720-S721	3.8257909908236427	0.0218011841724841
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-S713-S717	3.4545195965053868	0.0316024826530504
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-T548	3.0649913032684735	0.0466542476021733
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-S515	2.852481776701741	0.0577009421775102
PDPK1	phosphorylates	MAPT	S515;S713;S516;T548;T534;S721;T522;S519;S739;T529;S552;T498;T470	PDPK1-G	4.16443239180901	0.0155385321956344	MAPT-P-T548-S552	3.210801974764248	0.0403242612610986
CDK2	phosphorylates	DPF2	T248;T176;S251	CDK2-inactive-by-network-sig	-1.0		DPF2-P-T176	-4.117755004105187	0.0162810242770661
CDK2	phosphorylates	RBL1	S988;S964;S975;S1009;T997;S762;S650;T332;S640;T385	CDK2-inactive-by-network-sig	-1.0		RBL1-P-T332	-3.028354292593838	0.0483952169933703
CDK2	phosphorylates	RBL1	S988;S964;S975;S1009;T997;S762;S650;T332;S640;T385	CDK2-inactive-by-network-sig	-1.0		RBL1-P-S640	-2.6208202663501012	0.0727431695743976
CDK2	phosphorylates	RBL1	S988;S964;S975;S1009;T997;S762;S650;T332;S640;T385	CDK2-inactive-by-network-sig	-1.0		RBL1-P-S749-S762	-4.020968937691293	0.0179355780598643
CDK1	phosphorylates	PKN1	S537;S533;S562;S916	CDK1-G	-4.8956669382060385	0.0074789195829827	PKN1-P-S562	-3.999640264991959	0.018322228850486
CDK1	phosphorylates	PKN1	S537;S533;S562;S916	CDK1-inactive-by-network-sig	-1.0		PKN1-P-S562	-3.999640264991959	0.018322228850486
CDK1	phosphorylates	PKN1	S537;S533;S562;S916	CDK1-P-T161	-4.317655746056344	0.0133310984203935	PKN1-P-S562	-3.999640264991959	0.018322228850486
CDK1	phosphorylates	RANGAP1	S428;S442;T409	CDK1-G	-4.8956669382060385	0.0074789195829827	RANGAP1-P-S442	-3.9889340077681643	0.0185194451860754
CDK1	phosphorylates	RANGAP1	S428;S442;T409	CDK1-P-T161	-4.317655746056344	0.0133310984203935	RANGAP1-P-S442	-3.9889340077681643	0.0185194451860754
CDK1	phosphorylates	RANGAP1	S428;S442;T409	CDK1-inactive-by-network-sig	-1.0		RANGAP1-P-S442	-3.9889340077681643	0.0185194451860754
CDK1	phosphorylates	PRC1	T481;T470	CDK1-G	-4.8956669382060385	0.0074789195829827	PRC1-P-T481	-2.329737644495244	0.097321276513117
CDK1	phosphorylates	PRC1	T481;T470	CDK1-G	-4.8956669382060385	0.0074789195829827	PRC1-P-T470	-3.959956900105066	0.0190639359275408
CDK1	phosphorylates	PRC1	T481;T470	CDK1-inactive-by-network-sig	-1.0		PRC1-P-T481	-2.329737644495244	0.097321276513117
CDK1	phosphorylates	PRC1	T481;T470	CDK1-inactive-by-network-sig	-1.0		PRC1-P-T470	-3.959956900105066	0.0190639359275408
CDK1	phosphorylates	PRC1	T481;T470	CDK1-P-T161	-4.317655746056344	0.0133310984203935	PRC1-P-T481	-2.329737644495244	0.097321276513117
CDK1	phosphorylates	PRC1	T481;T470	CDK1-P-T161	-4.317655746056344	0.0133310984203935	PRC1-P-T470	-3.959956900105066	0.0190639359275408
CDK2	phosphorylates	PRC1	T470;T481	CDK2-inactive-by-network-sig	-1.0		PRC1-P-T481	-2.329737644495244	0.097321276513117
CDK2	phosphorylates	PRC1	T470;T481	CDK2-inactive-by-network-sig	-1.0		PRC1-P-T470	-3.959956900105066	0.0190639359275408
CDK1	phosphorylates	PI4KB	S266	CDK1-P-T161	-4.317655746056344	0.0133310984203935	PI4KB-P-S266	-3.9279030519429754	0.0196849075327537
CDK1	phosphorylates	PI4KB	S266	CDK1-inactive-by-network-sig	-1.0		PI4KB-P-S266	-3.9279030519429754	0.0196849075327537
CDK1	phosphorylates	PI4KB	S266	CDK1-G	-4.8956669382060385	0.0074789195829827	PI4KB-P-S266	-3.9279030519429754	0.0196849075327537
CDK1	phosphorylates	CDC25B	S307;S146;S321;S160;S50	CDK1-P-T161	-4.317655746056344	0.0133310984203935	CDC25B-P-S321	-3.9279030519429754	0.0196849075327537
CDK1	phosphorylates	CDC25B	S307;S146;S321;S160;S50	CDK1-inactive-by-network-sig	-1.0		CDC25B-P-S321	-3.9279030519429754	0.0196849075327537
CDK1	phosphorylates	CDC25B	S307;S146;S321;S160;S50	CDK1-G	-4.8956669382060385	0.0074789195829827	CDC25B-P-S321	-3.9279030519429754	0.0196849075327537
MELK	phosphorylates	CDC25B	S307;S280;S169;S323;S321	MELK-P-S356	-3.500596145611183	0.0301793867495738	CDC25B-P-S321	-3.9279030519429754	0.0196849075327537
MELK	phosphorylates	CDC25B	S307;S280;S169;S323;S321	MELK-P-S505	-5.817179336528809	0.0029759875766618	CDC25B-P-S321	-3.9279030519429754	0.0196849075327537
AURKB	phosphorylates	CBX5	S92	AURKB-G	-4.25701539313069	0.0141645148934463	CBX5-P-S92	-3.8886100689709435	0.0204737834172153
AURKB	phosphorylates	CBX5	S92	AURKB-inactive-by-network-sig	-1.0		CBX5-P-S92	-3.8886100689709435	0.0204737834172153
TTK	phosphorylates	BUB1B	S435;S543;S1043;S670	TTK-G	-3.432126587855221	0.0323181402790674	BUB1B-P-S1043	-3.8818570944246304	0.0206125102376498
TTK	phosphorylates	BUB1B	S435;S543;S1043;S670	TTK-P-S281	-5.851104505820425	0.0028767200487015	BUB1B-P-S1043	-3.8818570944246304	0.0206125102376498
TTK	phosphorylates	BUB1B	S435;S543;S1043;S670	TTK-P-S281	-5.851104505820425	0.0028767200487015	BUB1B-P-S670	-3.5453415088152687	0.0288587653038705
TTK	phosphorylates	BUB1B	S435;S543;S1043;S670	TTK-G	-3.432126587855221	0.0323181402790674	BUB1B-P-S670	-3.5453415088152687	0.0288587653038705
CDK1	phosphorylates	BUB1B	T620;S543;S1043;S670	CDK1-inactive-by-network-sig	-1.0		BUB1B-P-S1043	-3.8818570944246304	0.0206125102376498
CDK1	phosphorylates	BUB1B	T620;S543;S1043;S670	CDK1-G	-4.8956669382060385	0.0074789195829827	BUB1B-P-S670	-3.5453415088152687	0.0288587653038705
CDK1	phosphorylates	BUB1B	T620;S543;S1043;S670	CDK1-inactive-by-network-sig	-1.0		BUB1B-P-S670	-3.5453415088152687	0.0288587653038705
CDK1	phosphorylates	BUB1B	T620;S543;S1043;S670	CDK1-P-T161	-4.317655746056344	0.0133310984203935	BUB1B-P-S1043	-3.8818570944246304	0.0206125102376498
CDK1	phosphorylates	BUB1B	T620;S543;S1043;S670	CDK1-G	-4.8956669382060385	0.0074789195829827	BUB1B-P-S1043	-3.8818570944246304	0.0206125102376498
CDK1	phosphorylates	BUB1B	T620;S543;S1043;S670	CDK1-P-T161	-4.317655746056344	0.0133310984203935	BUB1B-P-S670	-3.5453415088152687	0.0288587653038705
CDK1	phosphorylates	ZC3H11A	T321	CDK1-P-T161	-4.317655746056344	0.0133310984203935	ZC3H11A-P-T321	-3.8818570944246304	0.0206125102376498
CDK1	phosphorylates	ZC3H11A	T321	CDK1-G	-4.8956669382060385	0.0074789195829827	ZC3H11A-P-T321	-3.8818570944246304	0.0206125102376498
CDK1	phosphorylates	ZC3H11A	T321	CDK1-inactive-by-network-sig	-1.0		ZC3H11A-P-T321	-3.8818570944246304	0.0206125102376498
CDK2	phosphorylates	ZC3H11A	T321	CDK2-inactive-by-network-sig	-1.0		ZC3H11A-P-T321	-3.8818570944246304	0.0206125102376498
