Overall graph size pval = 0.9877
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
NFKB1	0.8784	0.9923	0.3896
GATA1	0.4723	0.7012	0.3912
AGO2	0.3939	0.5532	0.448
MAML1	0.7196	0.4036	1.0
ABL1	0.6382	1.0	0.4062
HNF1A	0.7266	0.4131	1.0
CREBBP	0.7958	0.4132	0.9384
CREM	0.6393	0.416	1.0
CREB5	0.675	0.4236	1.0
RB1	0.5098	0.4249	0.7214
PPARG	0.7351	0.4267	0.916
RBBP4	0.6749	0.4292	1.0
MAPK1	0.6407	1.0	0.4298
MAPK3	0.6407	1.0	0.4298
FLI1	0.691	0.4309	1.0
MOV10	0.4459	0.5878	0.4795
AGO3	0.4459	0.5878	0.4795
AGO4	0.4459	0.5878	0.4795
AGO1	0.4459	0.5878	0.4795
TNRC6C	0.4459	0.5878	0.4795
TNRC6A	0.4459	0.5878	0.4795
TNRC6B	0.4459	0.5878	0.4795
GLI2	0.447	0.502	0.5641
ERCC2	0.4496	0.5007	0.5679
SATB1	0.6832	1.0	0.4548
HDAC9	0.7643	1.0	0.4589
EP300	0.8307	0.4693	0.9437
XBP1	0.8526	0.4728	0.9704
TP73	0.8456	1.0	0.4728
ERBB4	0.7294	1.0	0.4781
IL23R	0.6865	1.0	0.4784
IL23A	0.6865	1.0	0.4784
CEBPD	0.7928	0.4801	1.0
USF2	0.5436	0.7116	0.4824
HDAC4	0.757	1.0	0.4877
RELA	0.88	0.9789	0.4909
RUNX1	0.717	0.4946	0.8675
NR1H4	0.7195	1.0	0.495
DDIT3	0.7548	0.4978	1.0
YY1	0.5007	0.5159	0.5831
FOSL2	0.7261	1.0	0.5041
TP53	0.7626	0.5073	0.8595
RBPJ	0.8185	0.516	1.0
CBFB	0.6084	0.7554	0.5225
VHL	0.7889	0.5255	1.0
KAT2B	0.5283	0.5597	0.6226
ERG	0.5285	0.5852	0.6061
ELK1	0.7566	1.0	0.529
ING4	0.5294	0.596	0.5859
SPI1	0.6665	0.7981	0.5361
KLF5	0.7624	1.0	0.5472
TWIST1	0.7446	0.5571	0.8615
MTA1	0.8269	0.5593	1.0
RUNX3	0.742	0.8498	0.5729
IL37	0.7867	1.0	0.5732
CIITA	0.8247	1.0	0.5734
CEBPB	0.8337	0.5734	0.9286
NFATC2	0.5769	0.5776	0.6533
IL4	0.8645	0.5802	1.0
VDR	0.8203	1.0	0.5825
TCF7L2	0.8819	0.5907	1.0
IRF1	0.7508	0.8414	0.6011
KLF4	0.9045	1.0	0.606
ZBTB17	0.8501	0.6112	1.0
STAT5B	0.6139	0.6164	0.6741
PPARA	0.7085	0.6486	0.7313
PML	0.8904	1.0	0.6604
PTTG1	0.872	1.0	0.6645
STAT5A	0.6813	0.6736	0.7124
IL13	0.9251	0.6744	1.0
FOXA1	0.937	1.0	0.6804
EPAS1	0.886	1.0	0.7019
STAT4	0.7417	0.7181	0.7144
HDAC2	0.8966	0.7157	1.0
SMAD4	0.9127	1.0	0.7251
AR	0.927	0.7582	0.9491
EGR1	0.947	0.7668	0.9664
FOXM1	0.8672	0.7759	0.864
CEBPA	0.9414	1.0	0.7883
SMAD3	0.9669	1.0	0.8433
WT1	0.9803	0.8516	1.0
CTNNB1	0.9512	0.8742	0.9243
ESR1	0.9928	0.9573	0.9781
ATF1	1.0	1.0	1.0
TRRAP	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
MED7	1.0	1.0	1.0
CLOCK	1.0	1.0	1.0
ATF6	1.0	1.0	1.0
HOXB7	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
GATA2	1.0	1.0	1.0
TERT	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
ZNF382	1.0	1.0	1.0
NFATC3	1.0	1.0	1.0
CDC6	1.0	1.0	1.0
SNAI2	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
MED15	1.0	1.0	1.0
MED18	1.0	1.0	1.0
MED17	1.0	1.0	1.0
MED12	1.0	1.0	1.0
MECP2	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
MED10	1.0	1.0	1.0
ACTL6A	1.0	1.0	1.0
PAX6	1.0	1.0	1.0
MED27	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
MED24	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
NCOR1	1.0	1.0	1.0
PAX8	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
ASCL1	1.0	1.0	1.0
SPP1	1.0	1.0	1.0
CDKN2A	1.0	1.0	1.0
RUVBL2	1.0	1.0	1.0
RUVBL1	1.0	1.0	1.0
PITX1	1.0	1.0	1.0
MITF	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
HIC1	1.0	1.0	1.0
NOTCH3	1.0	1.0	1.0
FOXO4	1.0	1.0	1.0
FOXO3	1.0	1.0	1.0
FOXO1	1.0	1.0	1.0
NPAS2	1.0	1.0	1.0
MED30	1.0	1.0	1.0
MED31	1.0	1.0	1.0
NFKB2	1.0	1.0	1.0
CDK8	1.0	1.0	1.0
SP2	1.0	1.0	1.0
BCL2	1.0	1.0	1.0
NFE2L2	1.0	1.0	1.0
NKX3-1	1.0	1.0	1.0
HDAC5	1.0	1.0	1.0
HDAC3	1.0	1.0	1.0
KLF2	1.0	1.0	1.0
KLF8	1.0	1.0	1.0
KLF6	1.0	1.0	1.0
RAD51	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
KAT5	1.0	1.0	1.0
SOX9	1.0	1.0	1.0
RUNX2	1.0	1.0	1.0
KLK3	1.0	1.0	1.0
FOXF2	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
CD3D	1.0	1.0	1.0
PARP1	1.0	1.0	1.0
NCOA3	1.0	1.0	1.0
TSC22D3	1.0	1.0	1.0
ARNTL	1.0	1.0	1.0
NPM1	1.0	1.0	1.0
PER1	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
MSX2	1.0	1.0	1.0
LMO2	1.0	1.0	1.0
TFAP2B	1.0	1.0	1.0
TFAP2C	1.0	1.0	1.0
HMGA1	1.0	1.0	1.0
ESR2	1.0	1.0	1.0
TCF3	1.0	1.0	1.0
KLF10	1.0	1.0	1.0
TBP	1.0	1.0	1.0
MMP7	1.0	1.0	1.0
ETV4	1.0	1.0	1.0
ELF3	1.0	1.0	1.0
DCT	1.0	1.0	1.0
THRAP3	1.0	1.0	1.0
IRF8	1.0	1.0	1.0
TAF9	1.0	1.0	1.0
INS	1.0	1.0	1.0
FAM120B	1.0	1.0	1.0
HES1	1.0	1.0	1.0
RBMX	1.0	1.0	1.0
