Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
RUNX2	upregulates-expression	COL1A1		RUNX2-G	-6.512036853174342	0.0014854509939959	COL1A1-R	-16.72645606395257	5.44242470828586E-8
RELA	upregulates-expression	PLAU		RELA-inactive-by-network-sig	-1.0		PLAU-R	-16.564308468443404	6.40047544257629E-8
SRF	upregulates-expression	PLAU		SRF-inactive-by-network-sig	-1.0		PLAU-R	-16.564308468443404	6.40047544257629E-8
RELA	upregulates-expression	BGN		RELA-inactive-by-network-sig	-1.0		BGN-R	-16.34433138214681	7.97530076792025E-8
RUNX2	upregulates-expression	SNAI2		RUNX2-inactive-by-network-sig	-1.0		SNAI2-R	-15.911162170652513	1.22990075643741E-7
RUNX2	upregulates-expression	SNAI2		RUNX2-G	-6.512036853174342	0.0014854509939959	SNAI2-R	-15.911162170652513	1.22990075643741E-7
EPAS1	upregulates-expression	MSC		EPAS1-inactive-by-network-sig	-1.0		MSC-R	-15.338787570666772	2.17996338391691E-7
ETS1	upregulates-expression	TMEM158		ETS1-inactive-by-network-sig	-1.0		TMEM158-R	-13.944377328966693	8.790910781671379E-7
EPAS1	upregulates-expression	COL10A1		EPAS1-inactive-by-network-sig	-1.0		COL10A1-R	-13.744372423114177	1.0737295350931602E-6
RUNX2	upregulates-expression	ITGBL1		RUNX2-G	-6.512036853174342	0.0014854509939959	ITGBL1-R	-11.098430474303024	1.51360616241052E-5
RUNX2	upregulates-expression	ITGBL1		RUNX2-inactive-by-network-sig	-1.0		ITGBL1-R	-11.098430474303024	1.51360616241052E-5
RELA	upregulates-expression	CXCL12		RELA-inactive-by-network-sig	-1.0		CXCL12-R	-10.93119548284154	1.7891309195203E-5
RELA	upregulates-expression	PLAUR		RELA-inactive-by-network-sig	-1.0		PLAUR-R	-10.350574032762802	3.19744301382048E-5
ETS1	upregulates-expression	BMP4		ETS1-inactive-by-network-sig	-1.0		BMP4-R	-9.53139704158487	7.253821427031808E-5
SRF	upregulates-expression	TAGLN		SRF-inactive-by-network-sig	-1.0		TAGLN-R	-9.426376505560087	8.05706188295337E-5
PARP1	upregulates-expression	SERPINE1		PARP1-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
EPAS1	upregulates-expression	SERPINE1		EPAS1-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
RELA	upregulates-expression	SERPINE1		RELA-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
SMAD4	upregulates-expression	SERPINE1		SMAD4-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
SMAD3	upregulates-expression	SERPINE1		SMAD3-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
PARP1	upregulates-expression	VIM		PARP1-inactive-by-network-sig	-1.0		VIM-R	-8.248108258267441	2.617532587937E-4
FOSL2	upregulates-expression	COL1A2		FOSL2-G	-8.179267581893264	2.804072402768E-4	COL1A2-R	-19.844167641322727	2.4087265265499404E-9
IL4	upregulates-expression	CD36		IL4-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
FAM120B	upregulates-expression	CD36		FAM120B-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
CDK19	upregulates-expression	CD36		CDK19-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED18	upregulates-expression	CD36		MED18-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED19	upregulates-expression	CD36		MED19-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED16	upregulates-expression	CD36		MED16-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED17	upregulates-expression	CD36		MED17-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED14	upregulates-expression	CD36		MED14-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED15	upregulates-expression	CD36		MED15-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED12	upregulates-expression	CD36		MED12-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED13	upregulates-expression	CD36		MED13-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED10	upregulates-expression	CD36		MED10-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED11	upregulates-expression	CD36		MED11-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED6	upregulates-expression	CD36		MED6-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED7	upregulates-expression	CD36		MED7-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED8	upregulates-expression	CD36		MED8-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED1	upregulates-expression	CD36		MED1-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED4	upregulates-expression	CD36		MED4-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED9	upregulates-expression	CD36		MED9-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED29	upregulates-expression	CD36		MED29-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED27	upregulates-expression	CD36		MED27-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED28	upregulates-expression	CD36		MED28-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED25	upregulates-expression	CD36		MED25-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED26	upregulates-expression	CD36		MED26-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED23	upregulates-expression	CD36		MED23-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED24	upregulates-expression	CD36		MED24-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED21	upregulates-expression	CD36		MED21-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED22	upregulates-expression	CD36		MED22-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED20	upregulates-expression	CD36		MED20-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED13L	upregulates-expression	CD36		MED13L-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
CDK8	upregulates-expression	CD36		CDK8-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
THRAP3	upregulates-expression	CD36		THRAP3-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED30	upregulates-expression	CD36		MED30-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED31	upregulates-expression	CD36		MED31-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
HELZ2	upregulates-expression	CD36		HELZ2-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
NCOA2	upregulates-expression	CD36		NCOA2-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
NCOA1	upregulates-expression	CD36		NCOA1-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
CCNC	upregulates-expression	CD36		CCNC-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
RXRA	upregulates-expression	CD36		RXRA-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
IL13	upregulates-expression	CD36		IL13-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
IL4	upregulates-expression	F13A1		IL4-inactive-by-network-sig	-1.0		F13A1-R	-7.811158208991713	4.051884830012E-4
IL13	upregulates-expression	F13A1		IL13-inactive-by-network-sig	-1.0		F13A1-R	-7.811158208991713	4.051884830012E-4
SMAD4	upregulates-expression	RUNX1T1		SMAD4-inactive-by-network-sig	-1.0		RUNX1T1-R	-7.4506374037049525	5.810711172459E-4
RXRA	upregulates-expression	ACSL1		RXRA-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
HELZ2	upregulates-expression	ACSL1		HELZ2-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
NCOA2	upregulates-expression	ACSL1		NCOA2-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
NCOA1	upregulates-expression	ACSL1		NCOA1-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
MED1	upregulates-expression	ACSL1		MED1-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
WT1	downregulates-expression	IGF1		WT1-G	6.983472822866555	9.270780284398E-4	IGF1-R	-7.456421552606488	5.777198169349E-4
SMAD3	upregulates-expression	ENG		SMAD3-inactive-by-network-sig	-1.0		ENG-R	-6.896773046186918	0.0010110427588814
SMAD4	upregulates-expression	ENG		SMAD4-inactive-by-network-sig	-1.0		ENG-R	-6.896773046186918	0.0010110427588814
MED21	upregulates-expression	ADIPOQ		MED21-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED22	upregulates-expression	ADIPOQ		MED22-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED20	upregulates-expression	ADIPOQ		MED20-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED25	upregulates-expression	ADIPOQ		MED25-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED26	upregulates-expression	ADIPOQ		MED26-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED23	upregulates-expression	ADIPOQ		MED23-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED24	upregulates-expression	ADIPOQ		MED24-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED29	upregulates-expression	ADIPOQ		MED29-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED27	upregulates-expression	ADIPOQ		MED27-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED28	upregulates-expression	ADIPOQ		MED28-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED30	upregulates-expression	ADIPOQ		MED30-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED31	upregulates-expression	ADIPOQ		MED31-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED10	upregulates-expression	ADIPOQ		MED10-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED11	upregulates-expression	ADIPOQ		MED11-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED14	upregulates-expression	ADIPOQ		MED14-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED15	upregulates-expression	ADIPOQ		MED15-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED12	upregulates-expression	ADIPOQ		MED12-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED13	upregulates-expression	ADIPOQ		MED13-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED18	upregulates-expression	ADIPOQ		MED18-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED19	upregulates-expression	ADIPOQ		MED19-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED16	upregulates-expression	ADIPOQ		MED16-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED17	upregulates-expression	ADIPOQ		MED17-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
CDK19	upregulates-expression	ADIPOQ		CDK19-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
CDK8	upregulates-expression	ADIPOQ		CDK8-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
THRAP3	upregulates-expression	ADIPOQ		THRAP3-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED9	upregulates-expression	ADIPOQ		MED9-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
FAM120B	upregulates-expression	ADIPOQ		FAM120B-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED1	upregulates-expression	ADIPOQ		MED1-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED4	upregulates-expression	ADIPOQ		MED4-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED6	upregulates-expression	ADIPOQ		MED6-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED8	upregulates-expression	ADIPOQ		MED8-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED7	upregulates-expression	ADIPOQ		MED7-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED13L	upregulates-expression	ADIPOQ		MED13L-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
RXRA	upregulates-expression	ADIPOQ		RXRA-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
NCOA2	upregulates-expression	ADIPOQ		NCOA2-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
NCOA1	upregulates-expression	ADIPOQ		NCOA1-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
CCNC	upregulates-expression	ADIPOQ		CCNC-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
HELZ2	upregulates-expression	ADIPOQ		HELZ2-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
IL13	upregulates-expression	CCL22		IL13-inactive-by-network-sig	-1.0		CCL22-R	-6.755535053896846	0.0011644166419519
RELA	upregulates-expression	CCL22		RELA-inactive-by-network-sig	-1.0		CCL22-R	-6.755535053896846	0.0011644166419519
IL4	upregulates-expression	CCL22		IL4-inactive-by-network-sig	-1.0		CCL22-R	-6.755535053896846	0.0011644166419519
RELA	upregulates-expression	CCL11		RELA-inactive-by-network-sig	-1.0		CCL11-R	-6.725998113780991	0.0011993229211754
RELA	upregulates-expression	SDC1		RELA-inactive-by-network-sig	-1.0		SDC1-R	-6.725998113780991	0.0011993229211754
RUNX1	upregulates-expression	MYL9		RUNX1-G	-15.374823205351458	2.102805584295E-7	MYL9-R	-6.715727939900089	0.0012117036433774
RUNX2	upregulates-expression	VEGFC		RUNX2-G	-6.512036853174342	0.0014854509939959	VEGFC-R	-6.616493368184403	0.0013381150048269
RUNX2	upregulates-expression	VEGFC		RUNX2-inactive-by-network-sig	-1.0		VEGFC-R	-6.616493368184403	0.0013381150048269
RXRA	upregulates-expression	GLIPR1		RXRA-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
HELZ2	upregulates-expression	GLIPR1		HELZ2-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
NCOA2	upregulates-expression	GLIPR1		NCOA2-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
NCOA1	upregulates-expression	GLIPR1		NCOA1-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
MED1	upregulates-expression	GLIPR1		MED1-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
SMAD3	upregulates-expression	VDR		SMAD3-inactive-by-network-sig	-1.0		VDR-R	-6.360095939478505	0.0017292008052753
HSF1	downregulates-expression	HSD17B6		HSF1-G	6.15107621174217	0.0021311869269951	HSD17B6-R	-7.955321890008262	3.507903206698E-4
EPAS1	upregulates-expression	KDR		EPAS1-inactive-by-network-sig	-1.0		KDR-R	-6.116335024224028	0.0022065280338282
ETS1	upregulates-expression	KDR		ETS1-inactive-by-network-sig	-1.0		KDR-R	-6.116335024224028	0.0022065280338282
ZEB2	upregulates-expression	ITGA5		ZEB2-G	-5.881887627756708	0.0027895147367498	ITGA5-R	-18.436344896687338	9.844578920319041E-9
ZEB2	upregulates-expression	VIM		ZEB2-G	-5.881887627756708	0.0027895147367498	VIM-R	-8.248108258267441	2.617532587937E-4
RFX5	downregulates-expression	COL1A2		RFX5-G	5.818278672451204	0.0029727177642546	COL1A2-R	-19.844167641322727	2.4087265265499404E-9
ETS1	upregulates-expression	TGFBR2		ETS1-inactive-by-network-sig	-1.0		TGFBR2-R	-5.8020508446764465	0.0030213520633863
EWSR1	downregulates-expression	TGFBR2		EWSR1-G	6.143802160469996	0.0021467458094229	TGFBR2-R	-5.8020508446764465	0.0030213520633863
COL10A1	upregulates-expression	RUNX2		COL10A1-G	-5.772157439883331	0.0031130340801878	RUNX2-R	-17.625466887090848	2.21491462084774E-8
EDNRA	upregulates-expression	CYSLTR2		EDNRA-inactive-by-network-sig	-1.0		CYSLTR2-R	-5.764389256522417	0.0031373108709313
VEGFA	upregulates-expression	AKT3		VEGFA-inactive-by-network-sig	-1.0		AKT3-R	-5.644575906998678	0.003536647950767
RELA	upregulates-expression	BMP2		RELA-inactive-by-network-sig	-1.0		BMP2-R	-5.602904094183544	0.0036871403503415
RUNX2	upregulates-expression	MMP13		RUNX2-G	-6.512036853174342	0.0014854509939959	MMP13-R	-5.439162457236662	0.0043431192959997
RUNX2	upregulates-expression	MMP13		RUNX2-inactive-by-network-sig	-1.0		MMP13-R	-5.439162457236662	0.0043431192959997
RELA	upregulates-expression	MMP13		RELA-inactive-by-network-sig	-1.0		MMP13-R	-5.439162457236662	0.0043431192959997
ETS1	upregulates-expression	MMP13		ETS1-inactive-by-network-sig	-1.0		MMP13-R	-5.439162457236662	0.0043431192959997
YY1	downregulates-expression	HAS2		YY1-G	5.323579362989081	0.0048752720888661	HAS2-R	-6.7363169549738355	0.0011870109303983
YY1	downregulates-expression	POSTN		YY1-G	5.323579362989081	0.0048752720888661	POSTN-R	-12.25355101274966	4.76815551300911E-6
GPNMB	upregulates-expression	MITF		GPNMB-G	-5.818278672451204	0.0029727177642546	MITF-R	-5.207314335949646	0.0054763616229199
ETS1	upregulates-expression	ERG		ETS1-inactive-by-network-sig	-1.0		ERG-R	-5.184311987522524	0.0056037907672732
ETS1	upregulates-expression	PRL		ETS1-inactive-by-network-sig	-1.0		PRL-R	-5.046391603329408	0.0064325026404065
NCOA1	upregulates-expression	PRL		NCOA1-inactive-by-network-sig	-1.0		PRL-R	-5.046391603329408	0.0064325026404065
NOTCH3	upregulates-expression	HEYL		NOTCH3-G	-5.034482751969249	0.0065095643054391	HEYL-R	-13.189546272097038	1.87004834947642E-6
EPAS1	upregulates-expression	FLT1		EPAS1-inactive-by-network-sig	-1.0		FLT1-R	-4.978628071690622	0.0068834997506153
ETS1	upregulates-expression	FLT1		ETS1-inactive-by-network-sig	-1.0		FLT1-R	-4.978628071690622	0.0068834997506153
ETS1	upregulates-expression	ANGPT1		ETS1-inactive-by-network-sig	-1.0		ANGPT1-R	-4.891837834677964	0.0075076120384779
SMAD4	upregulates-expression	ITGB5		SMAD4-inactive-by-network-sig	-1.0		ITGB5-R	-4.840243381282609	0.0079051298568027
SMAD3	upregulates-expression	ITGB5		SMAD3-inactive-by-network-sig	-1.0		ITGB5-R	-4.840243381282609	0.0079051298568027
SRF	upregulates-expression	SAMD4A		SRF-inactive-by-network-sig	-1.0		SAMD4A-R	-4.785298850840588	0.0083516274840623
JUNB	upregulates-expression	COL1A2		JUNB-G	-4.7555638256477994	0.0086036923430565	COL1A2-R	-19.844167641322727	2.4087265265499404E-9
JUNB	upregulates-expression	COL1A2		JUNB-P-T255	2.4637165610996816	0.0851180160707705	COL1A2-R	-19.844167641322727	2.4087265265499404E-9
JUNB	upregulates-expression	MMP2		JUNB-P-T255	2.4637165610996816	0.0851180160707705	MMP2-R	-20.099958629200803	1.86508608040842E-9
JUNB	upregulates-expression	MMP2		JUNB-G	-4.7555638256477994	0.0086036923430565	MMP2-R	-20.099958629200803	1.86508608040842E-9
TPSB2	upregulates-expression	MITF		TPSB2-G	-4.658393145125892	0.0094816858606301	MITF-R	-5.207314335949646	0.0054763616229199
SMAD4	upregulates-expression	ID1		SMAD4-inactive-by-network-sig	-1.0		ID1-R	-4.656353116519725	0.0095010485144892
STAT5A	upregulates-expression	ID1		STAT5A-G	-6.314110981503597	0.0018105746796953	ID1-R	-4.656353116519725	0.0095010485144892
MAX	downregulates-expression	SERPINE1		MAX-G	4.599077601057448	0.0100611118247607	SERPINE1-R	-8.40833997493087	2.22999734981E-4
MAX	downregulates-expression	COL1A2		MAX-G	4.599077601057448	0.0100611118247607	COL1A2-R	-19.844167641322727	2.4087265265499404E-9
MAX	downregulates-expression	SFXN3		MAX-G	4.599077601057448	0.0100611118247607	SFXN3-R	-6.173752267507722	0.0020834038270139
MAX	downregulates-expression	PDGFRB		MAX-G	4.599077601057448	0.0100611118247607	PDGFRB-R	-16.099260504894705	1.0190136463590401E-7
MAX	downregulates-expression	LGALS1		MAX-G	4.599077601057448	0.0100611118247607	LGALS1-R	-7.165241823899905	7.729920269148E-4
RELA	upregulates-expression	RGS4		RELA-inactive-by-network-sig	-1.0		RGS4-R	-4.560887196857333	0.0104527811538324
STAT5B	upregulates-expression	IGF1		STAT5B-G	-4.526739438958004	0.0108158844935624	IGF1-R	-7.456421552606488	5.777198169349E-4
STAT5B	upregulates-expression	ID1		STAT5B-G	-4.526739438958004	0.0108158844935624	ID1-R	-4.656353116519725	0.0095010485144892
VEGFA	upregulates-expression	HIF1A		VEGFA-inactive-by-network-sig	-1.0		HIF1A-R	-4.500108133382716	0.0111077953498135
SMAD4	upregulates-expression	SNAI1		SMAD4-inactive-by-network-sig	-1.0		SNAI1-R	-4.490397953078336	0.0112161794082142
SMAD3	upregulates-expression	SNAI1		SMAD3-inactive-by-network-sig	-1.0		SNAI1-R	-4.490397953078336	0.0112161794082142
RELA	upregulates-expression	SNAI1		RELA-inactive-by-network-sig	-1.0		SNAI1-R	-4.490397953078336	0.0112161794082142
SMAD4	upregulates-expression	MEF2C		SMAD4-inactive-by-network-sig	-1.0		MEF2C-R	-4.4312190024656815	0.0118999747291746
MED1	upregulates-expression	TIAM2		MED1-inactive-by-network-sig	-1.0		TIAM2-R	-4.38718009200204	0.0124357474868924
RXRA	upregulates-expression	TIAM2		RXRA-inactive-by-network-sig	-1.0		TIAM2-R	-4.38718009200204	0.0124357474868924
NCOA1	upregulates-expression	TIAM2		NCOA1-inactive-by-network-sig	-1.0		TIAM2-R	-4.38718009200204	0.0124357474868924
NCOA2	upregulates-expression	TIAM2		NCOA2-inactive-by-network-sig	-1.0		TIAM2-R	-4.38718009200204	0.0124357474868924
HELZ2	upregulates-expression	TIAM2		HELZ2-inactive-by-network-sig	-1.0		TIAM2-R	-4.38718009200204	0.0124357474868924
HIC1	downregulates-expression	SIRT1		HIC1-G	-5.374358527510846	0.0046338902934854	SIRT1-R	4.376574352598582	0.0125683396601969
GTF2I	upregulates-expression	SIRT1		GTF2I-G	5.613100731746011	0.0036497349453166	SIRT1-R	4.376574352598582	0.0125683396601969
TGIF2	downregulates-expression	SERPINE1		TGIF2-G	4.36450293101577	0.0127209768069959	SERPINE1-R	-8.40833997493087	2.22999734981E-4
NOTCH3	upregulates-expression	PLXND1		NOTCH3-G	-5.034482751969249	0.0065095643054391	PLXND1-R	-4.364439965275577	0.0127217778179344
SRF	upregulates-expression	CCN1		SRF-inactive-by-network-sig	-1.0		CCN1-R	-4.318444467680996	0.0133205880402159
FOSL2	upregulates-expression	CCR4		FOSL2-G	-8.179267581893264	2.804072402768E-4	CCR4-R	-4.3172182056246236	0.0133369325912014
FOXP3	upregulates-expression	CCR4		FOXP3-inactive-by-network-sig	-1.0		CCR4-R	-4.3172182056246236	0.0133369325912014
HOPX	upregulates-expression	FLG		HOPX-G	-10.875310273439126	1.89196352429709E-5	FLG-R	-4.3100762260413035	0.0134325256469653
HELZ2	upregulates-expression	PLIN2		HELZ2-inactive-by-network-sig	-1.0		PLIN2-R	-4.286312354969582	0.0137555574964409
NCOA2	upregulates-expression	PLIN2		NCOA2-inactive-by-network-sig	-1.0		PLIN2-R	-4.286312354969582	0.0137555574964409
