Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
RELA	upregulates-expression	MMP14		RELA-inactive-by-network-sig	-1.0		MMP14-R	-16.95105201378318	4.34762070098274E-8
RUNX2	upregulates-expression	COL1A1		RUNX2-inactive-by-network-sig	-1.0		COL1A1-R	-16.72645606395257	5.44242470828586E-8
RUNX2	upregulates-expression	COL1A1		RUNX2-G	-6.512036853174342	0.0014854509939959	COL1A1-R	-16.72645606395257	5.44242470828586E-8
RELA	upregulates-expression	PLAU		RELA-inactive-by-network-sig	-1.0		PLAU-R	-16.564308468443404	6.40047544257629E-8
NFKB1	upregulates-expression	PLAU		NFKB1-inactive-by-network-sig	-1.0		PLAU-R	-16.564308468443404	6.40047544257629E-8
SRF	upregulates-expression	PLAU		SRF-inactive-by-network-sig	-1.0		PLAU-R	-16.564308468443404	6.40047544257629E-8
NFKB1	upregulates-expression	BGN		NFKB1-inactive-by-network-sig	-1.0		BGN-R	-16.34433138214681	7.97530076792025E-8
RELA	upregulates-expression	BGN		RELA-inactive-by-network-sig	-1.0		BGN-R	-16.34433138214681	7.97530076792025E-8
RUNX2	upregulates-expression	SNAI2		RUNX2-inactive-by-network-sig	-1.0		SNAI2-R	-15.911162170652513	1.22990075643741E-7
RUNX2	upregulates-expression	SNAI2		RUNX2-G	-6.512036853174342	0.0014854509939959	SNAI2-R	-15.911162170652513	1.22990075643741E-7
CREBBP	upregulates-expression	ACTA2		CREBBP-inactive-by-network-sig	-1.0		ACTA2-R	-15.463610579328236	1.9241514620611802E-7
EPAS1	upregulates-expression	MSC		EPAS1-inactive-by-network-sig	-1.0		MSC-R	-15.338787570666772	2.17996338391691E-7
ETS1	upregulates-expression	TMEM158		ETS1-inactive-by-network-sig	-1.0		TMEM158-R	-13.944377328966693	8.790910781671379E-7
EPAS1	upregulates-expression	COL10A1		EPAS1-inactive-by-network-sig	-1.0		COL10A1-R	-13.744372423114177	1.0737295350931602E-6
CREBBP	upregulates-expression	HEYL		CREBBP-inactive-by-network-sig	-1.0		HEYL-R	-13.189546272097038	1.87004834947642E-6
RUNX2	upregulates-expression	ITGBL1		RUNX2-G	-6.512036853174342	0.0014854509939959	ITGBL1-R	-11.098430474303024	1.51360616241052E-5
RUNX2	upregulates-expression	ITGBL1		RUNX2-inactive-by-network-sig	-1.0		ITGBL1-R	-11.098430474303024	1.51360616241052E-5
RELA	upregulates-expression	CXCL12		RELA-inactive-by-network-sig	-1.0		CXCL12-R	-10.93119548284154	1.7891309195203E-5
NFKB1	upregulates-expression	CXCL12		NFKB1-inactive-by-network-sig	-1.0		CXCL12-R	-10.93119548284154	1.7891309195203E-5
RELA	upregulates-expression	PLAUR		RELA-inactive-by-network-sig	-1.0		PLAUR-R	-10.350574032762802	3.19744301382048E-5
NFKB1	upregulates-expression	PLAUR		NFKB1-inactive-by-network-sig	-1.0		PLAUR-R	-10.350574032762802	3.19744301382048E-5
JUN	upregulates-expression	PLAUR		JUN-inactive-by-network-sig	-1.0		PLAUR-R	-10.350574032762802	3.19744301382048E-5
JUN	upregulates-expression	COL24A1		JUN-inactive-by-network-sig	-1.0		COL24A1-R	-10.193247151974367	3.74221736092137E-5
ETS1	upregulates-expression	BMP4		ETS1-inactive-by-network-sig	-1.0		BMP4-R	-9.53139704158487	7.253821427031808E-5
SRF	upregulates-expression	TAGLN		SRF-inactive-by-network-sig	-1.0		TAGLN-R	-9.426376505560087	8.05706188295337E-5
PARP1	upregulates-expression	SERPINE1		PARP1-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
EPAS1	upregulates-expression	SERPINE1		EPAS1-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
RELA	upregulates-expression	SERPINE1		RELA-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
PPARA	upregulates-expression	SERPINE1		PPARA-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
NFKB1	upregulates-expression	SERPINE1		NFKB1-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
SMAD4	upregulates-expression	SERPINE1		SMAD4-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
SMAD3	upregulates-expression	SERPINE1		SMAD3-inactive-by-network-sig	-1.0		SERPINE1-R	-8.40833997493087	2.22999734981E-4
PARP1	upregulates-expression	VIM		PARP1-inactive-by-network-sig	-1.0		VIM-R	-8.248108258267441	2.617532587937E-4
FOSL2	upregulates-expression	COL1A2		FOSL2-G	-8.179267581893264	2.804072402768E-4	COL1A2-R	-19.844167641322727	2.4087265265499404E-9
CREBBP	upregulates-expression	CD36		CREBBP-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED18	upregulates-expression	CD36		MED18-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED19	upregulates-expression	CD36		MED19-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED16	upregulates-expression	CD36		MED16-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED17	upregulates-expression	CD36		MED17-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED14	upregulates-expression	CD36		MED14-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED15	upregulates-expression	CD36		MED15-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED12	upregulates-expression	CD36		MED12-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED13	upregulates-expression	CD36		MED13-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED10	upregulates-expression	CD36		MED10-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED11	upregulates-expression	CD36		MED11-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED29	upregulates-expression	CD36		MED29-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED27	upregulates-expression	CD36		MED27-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED28	upregulates-expression	CD36		MED28-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED25	upregulates-expression	CD36		MED25-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED26	upregulates-expression	CD36		MED26-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED23	upregulates-expression	CD36		MED23-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED24	upregulates-expression	CD36		MED24-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED21	upregulates-expression	CD36		MED21-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED22	upregulates-expression	CD36		MED22-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED20	upregulates-expression	CD36		MED20-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED13L	upregulates-expression	CD36		MED13L-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
PPARA	upregulates-expression	CD36		PPARA-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
CDK8	upregulates-expression	CD36		CDK8-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
THRAP3	upregulates-expression	CD36		THRAP3-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
SMARCD3	upregulates-expression	CD36		SMARCD3-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
HELZ2	upregulates-expression	CD36		HELZ2-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
IL4	upregulates-expression	CD36		IL4-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
TGS1	upregulates-expression	CD36		TGS1-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
FAM120B	upregulates-expression	CD36		FAM120B-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
CDK19	upregulates-expression	CD36		CDK19-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
CHD9	upregulates-expression	CD36		CHD9-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED6	upregulates-expression	CD36		MED6-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED7	upregulates-expression	CD36		MED7-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED8	upregulates-expression	CD36		MED8-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED1	upregulates-expression	CD36		MED1-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED4	upregulates-expression	CD36		MED4-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED9	upregulates-expression	CD36		MED9-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED30	upregulates-expression	CD36		MED30-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
MED31	upregulates-expression	CD36		MED31-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
NCOA2	upregulates-expression	CD36		NCOA2-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
NCOA1	upregulates-expression	CD36		NCOA1-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
CCNC	upregulates-expression	CD36		CCNC-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
RXRA	upregulates-expression	CD36		RXRA-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
IL13	upregulates-expression	CD36		IL13-inactive-by-network-sig	-1.0		CD36-R	-8.047929068473524	3.197634454606E-4
IL4	upregulates-expression	F13A1		IL4-inactive-by-network-sig	-1.0		F13A1-R	-7.811158208991713	4.051884830012E-4
IL13	upregulates-expression	F13A1		IL13-inactive-by-network-sig	-1.0		F13A1-R	-7.811158208991713	4.051884830012E-4
SMAD4	upregulates-expression	RUNX1T1		SMAD4-inactive-by-network-sig	-1.0		RUNX1T1-R	-7.4506374037049525	5.810711172459E-4
CREBBP	upregulates-expression	ACSL1		CREBBP-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
HELZ2	upregulates-expression	ACSL1		HELZ2-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
TGS1	upregulates-expression	ACSL1		TGS1-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
CHD9	upregulates-expression	ACSL1		CHD9-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
RXRA	upregulates-expression	ACSL1		RXRA-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
SMARCD3	upregulates-expression	ACSL1		SMARCD3-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
NCOA2	upregulates-expression	ACSL1		NCOA2-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
NCOA1	upregulates-expression	ACSL1		NCOA1-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
MED1	upregulates-expression	ACSL1		MED1-inactive-by-network-sig	-1.0		ACSL1-R	-7.308407969716032	6.698826771017E-4
WT1	downregulates-expression	IGF1		WT1-G	6.983472822866555	9.270780284398E-4	IGF1-R	-7.456421552606488	5.777198169349E-4
SMAD3	upregulates-expression	ENG		SMAD3-inactive-by-network-sig	-1.0		ENG-R	-6.896773046186918	0.0010110427588814
SMAD4	upregulates-expression	ENG		SMAD4-inactive-by-network-sig	-1.0		ENG-R	-6.896773046186918	0.0010110427588814
MED21	upregulates-expression	ADIPOQ		MED21-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED22	upregulates-expression	ADIPOQ		MED22-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED20	upregulates-expression	ADIPOQ		MED20-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED25	upregulates-expression	ADIPOQ		MED25-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED26	upregulates-expression	ADIPOQ		MED26-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED23	upregulates-expression	ADIPOQ		MED23-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED24	upregulates-expression	ADIPOQ		MED24-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED29	upregulates-expression	ADIPOQ		MED29-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED27	upregulates-expression	ADIPOQ		MED27-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED28	upregulates-expression	ADIPOQ		MED28-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED30	upregulates-expression	ADIPOQ		MED30-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED31	upregulates-expression	ADIPOQ		MED31-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED10	upregulates-expression	ADIPOQ		MED10-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED11	upregulates-expression	ADIPOQ		MED11-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED14	upregulates-expression	ADIPOQ		MED14-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED15	upregulates-expression	ADIPOQ		MED15-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED12	upregulates-expression	ADIPOQ		MED12-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED13	upregulates-expression	ADIPOQ		MED13-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED18	upregulates-expression	ADIPOQ		MED18-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED19	upregulates-expression	ADIPOQ		MED19-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED16	upregulates-expression	ADIPOQ		MED16-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED17	upregulates-expression	ADIPOQ		MED17-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
CREBBP	upregulates-expression	ADIPOQ		CREBBP-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
THRAP3	upregulates-expression	ADIPOQ		THRAP3-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
RXRA	upregulates-expression	ADIPOQ		RXRA-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
NCOA2	upregulates-expression	ADIPOQ		NCOA2-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
NCOA1	upregulates-expression	ADIPOQ		NCOA1-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
CCNC	upregulates-expression	ADIPOQ		CCNC-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
CDK19	upregulates-expression	ADIPOQ		CDK19-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
CDK8	upregulates-expression	ADIPOQ		CDK8-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED9	upregulates-expression	ADIPOQ		MED9-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
FAM120B	upregulates-expression	ADIPOQ		FAM120B-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED1	upregulates-expression	ADIPOQ		MED1-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED4	upregulates-expression	ADIPOQ		MED4-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED6	upregulates-expression	ADIPOQ		MED6-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED8	upregulates-expression	ADIPOQ		MED8-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED7	upregulates-expression	ADIPOQ		MED7-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
MED13L	upregulates-expression	ADIPOQ		MED13L-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
HELZ2	upregulates-expression	ADIPOQ		HELZ2-inactive-by-network-sig	-1.0		ADIPOQ-R	-6.874257265176201	0.0010340653898697
IL13	upregulates-expression	CCL22		IL13-inactive-by-network-sig	-1.0		CCL22-R	-6.755535053896846	0.0011644166419519
RELA	upregulates-expression	CCL22		RELA-inactive-by-network-sig	-1.0		CCL22-R	-6.755535053896846	0.0011644166419519
IL4	upregulates-expression	CCL22		IL4-inactive-by-network-sig	-1.0		CCL22-R	-6.755535053896846	0.0011644166419519
NFKB1	upregulates-expression	CCL22		NFKB1-inactive-by-network-sig	-1.0		CCL22-R	-6.755535053896846	0.0011644166419519
NFKB1	upregulates-expression	SDC1		NFKB1-inactive-by-network-sig	-1.0		SDC1-R	-6.725998113780991	0.0011993229211754
RELA	upregulates-expression	CCL11		RELA-inactive-by-network-sig	-1.0		CCL11-R	-6.725998113780991	0.0011993229211754
NFKB1	upregulates-expression	CCL11		NFKB1-inactive-by-network-sig	-1.0		CCL11-R	-6.725998113780991	0.0011993229211754
RELA	upregulates-expression	SDC1		RELA-inactive-by-network-sig	-1.0		SDC1-R	-6.725998113780991	0.0011993229211754
RUNX1	upregulates-expression	MYL9		RUNX1-P-S21	-5.093018321896669	0.0061394610233056	MYL9-R	-6.715727939900089	0.0012117036433774
RUNX1	upregulates-expression	MYL9		RUNX1-P-T14-S21	-4.189391949342234	0.015155497382079	MYL9-R	-6.715727939900089	0.0012117036433774
RUNX1	upregulates-expression	MYL9		RUNX1-G	-15.374823205351458	2.102805584295E-7	MYL9-R	-6.715727939900089	0.0012117036433774
FAM20C	phosphorylates	LGALS1	S30	FAM20C-inactive-by-network-sig	-1.0		LGALS1-P-S30	-6.658703678391586	0.001282808225024
RUNX2	upregulates-expression	VEGFC		RUNX2-G	-6.512036853174342	0.0014854509939959	VEGFC-R	-6.616493368184403	0.0013381150048269
RUNX2	upregulates-expression	VEGFC		RUNX2-inactive-by-network-sig	-1.0		VEGFC-R	-6.616493368184403	0.0013381150048269
CHD9	upregulates-expression	GLIPR1		CHD9-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
RXRA	upregulates-expression	GLIPR1		RXRA-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
SMARCD3	upregulates-expression	GLIPR1		SMARCD3-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
CREBBP	upregulates-expression	GLIPR1		CREBBP-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
PPARA	upregulates-expression	GLIPR1		PPARA-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
HELZ2	upregulates-expression	GLIPR1		HELZ2-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
NCOA2	upregulates-expression	GLIPR1		NCOA2-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
NCOA1	upregulates-expression	GLIPR1		NCOA1-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
TGS1	upregulates-expression	GLIPR1		TGS1-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
MED1	upregulates-expression	GLIPR1		MED1-inactive-by-network-sig	-1.0		GLIPR1-R	-6.607284833934985	0.0013504939913642
PAK1	phosphorylates	VIM	S66;T426;S412;S56;S26;S25;S47;S39;S51;S73	PAK1-inactive-by-network-sig	-1.0		VIM-P-S47	-6.339406229926783	0.001765350137778
PAK1	phosphorylates	VIM	S66;T426;S412;S56;S26;S25;S47;S39;S51;S73	PAK1-inactive-by-network-sig	-1.0		VIM-P-S56	-6.43623118709522	0.0016024345906089
PAK1	phosphorylates	VIM	S66;T426;S412;S56;S26;S25;S47;S39;S51;S73	PAK1-inactive-by-network-sig	-1.0		VIM-P-S51	-2.651954316533184	0.0705132730597715
PAK1	phosphorylates	VIM	S66;T426;S412;S56;S26;S25;S47;S39;S51;S73	PAK1-inactive-by-network-sig	-1.0		VIM-P-S39	-4.5968226235846705	0.0100838250045064
FAM20C	phosphorylates	FBN1	S2702	FAM20C-inactive-by-network-sig	-1.0		FBN1-P-S2702	-6.422643929821526	0.0016243558694373
JUN	upregulates-expression	ETS1		JUN-inactive-by-network-sig	-1.0		ETS1-R	-6.390933628472253	0.0016766900648245
SMAD3	upregulates-expression	VDR		SMAD3-inactive-by-network-sig	-1.0		VDR-R	-6.360095939478505	0.0017292008052753
JUN	upregulates-expression	VDR		JUN-inactive-by-network-sig	-1.0		VDR-R	-6.360095939478505	0.0017292008052753
HSF1	downregulates-expression	HSD17B6		HSF1-G	6.15107621174217	0.0021311869269951	HSD17B6-R	-7.955321890008262	3.507903206698E-4
EPAS1	upregulates-expression	KDR		EPAS1-inactive-by-network-sig	-1.0		KDR-R	-6.116335024224028	0.0022065280338282
ETS1	upregulates-expression	KDR		ETS1-inactive-by-network-sig	-1.0		KDR-R	-6.116335024224028	0.0022065280338282
ZEB2	upregulates-expression	VIM		ZEB2-G	-5.881887627756708	0.0027895147367498	VIM-R	-8.248108258267441	2.617532587937E-4
ZEB2	upregulates-expression	ITGA5		ZEB2-G	-5.881887627756708	0.0027895147367498	ITGA5-R	-18.436344896687338	9.844578920319041E-9
RFX5	downregulates-expression	COL1A2		RFX5-G	5.818278672451204	0.0029727177642546	COL1A2-R	-19.844167641322727	2.4087265265499404E-9
CAMK2D	phosphorylates	SSH1	S978;S937	CAMK2D-P-T287	-3.990398633801753	0.0184923409781377	SSH1-P-S937	-5.804830879865284	0.0030129642629246
CAMK2D	phosphorylates	SSH1	S978;S937	CAMK2D-inactive-by-network-sig	-1.0		SSH1-P-S937	-5.804830879865284	0.0030129642629246
PRKD1	phosphorylates	SSH1	S978;S402;S937	PRKD1-G	-8.641368940995465	1.766449201779E-4	SSH1-P-S937	-5.804830879865284	0.0030129642629246
PRKD1	phosphorylates	SSH1	S978;S402;S937	PRKD1-P-S205	-3.422427472376961	0.0326331227098913	SSH1-P-S937	-5.804830879865284	0.0030129642629246
PRKD1	phosphorylates	SSH1	S978;S402;S937	PRKD1-P-S910	-2.433804443495808	0.0877025377334043	SSH1-P-S937	-5.804830879865284	0.0030129642629246
EWSR1	downregulates-expression	TGFBR2		EWSR1-G	6.143802160469996	0.0021467458094229	TGFBR2-R	-5.8020508446764465	0.0030213520633863
ETS1	upregulates-expression	TGFBR2		ETS1-inactive-by-network-sig	-1.0		TGFBR2-R	-5.8020508446764465	0.0030213520633863
PPARA	upregulates-expression	CETP		PPARA-inactive-by-network-sig	-1.0		CETP-R	-5.7734307721311	0.0031090726761321
COL10A1	upregulates-expression	RUNX2		COL10A1-G	-5.772157439883331	0.0031130340801878	RUNX2-R	-17.625466887090848	2.21491462084774E-8
VEGFA	upregulates-expression	AKT3		VEGFA-inactive-by-network-sig	-1.0		AKT3-R	-5.644575906998678	0.003536647950767
RELA	upregulates-expression	BMP2		RELA-inactive-by-network-sig	-1.0		BMP2-R	-5.602904094183544	0.0036871403503415
NFKB1	upregulates-expression	BMP2		NFKB1-inactive-by-network-sig	-1.0		BMP2-R	-5.602904094183544	0.0036871403503415
NFKB1	upregulates-expression	MMP13		NFKB1-inactive-by-network-sig	-1.0		MMP13-R	-5.439162457236662	0.0043431192959997
JUN	upregulates-expression	MMP13		JUN-inactive-by-network-sig	-1.0		MMP13-R	-5.439162457236662	0.0043431192959997
RUNX2	upregulates-expression	MMP13		RUNX2-G	-6.512036853174342	0.0014854509939959	MMP13-R	-5.439162457236662	0.0043431192959997
